Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.0,87.678629,[213  48] ; [13 49],[182.61919505  78.38080495] ; [43.38080495 18.61919505],1
n1,1,0.269195,1.220846,[20 48] ; [7 9],[21.85714286 46.14285714] ; [ 5.14285714 10.85714286],0
p6,1,0.422203,0.644176,[ 76 184] ; [22 42],[ 78.64197531 181.35802469] ; [19.35802469 44.64197531],0
s1,1,0.440964,0.593774,[  9 251] ; [ 1 62],[  8.0495356 251.9504644] ; [ 1.9504644 61.0495356],0
s3,1,0.449214,0.572635,[148 112] ; [32 30],[145.34161491 114.65838509] ; [34.65838509 27.34161491],0
p5,1,0.460034,0.545811,[ 21 240] ; [ 7 57],[ 22.48615385 238.51384615] ; [ 5.51384615 58.48615385],0
s2,1,0.461271,0.54281,[129 131] ; [28 35],[126.37770898 133.62229102] ; [30.62229102 32.37770898],0
p9,1,0.462434,0.539998,[236  25] ; [55  8],[234.41666667  26.58333333] ; [56.58333333  6.41666667],0
s4,1,0.467687,0.527437,[ 51 208] ; [15 48],[ 53.08695652 205.91304348] ; [12.91304348 50.08695652],0
s5,1,0.541735,0.372333,[ 75 176] ; [21 41],[ 76.98402556 174.01597444] ; [19.01597444 42.98402556],0
p7,1,0.551682,0.354312,[153 102] ; [41 23],[155.07836991  99.92163009] ; [38.92163009 25.07836991],0
v4,1,0.577063,0.311008,[242  17] ; [61  3],[242.9628483  16.0371517] ; [60.0371517  3.9628483],0
p11,1,0.619778,0.24618,[209  52] ; [53 11],[210.40615385  50.59384615] ; [51.59384615 12.40615385],0
n3,1,0.638092,0.221247,[51 16] ; [12  5],[50.25 16.75] ; [12.75  4.25],0
b1,1,0.735168,0.114419,[ 96 165] ; [25 39],[ 97.17230769 163.82769231] ; [23.82769231 40.17230769],0
s8,1,0.756158,0.096429,[103 157] ; [24 40],[101.91358025 158.08641975] ; [25.08641975 38.91358025],0
s6,1,0.794305,0.067977,[163  93] ; [39 24],[162.10658307  93.89341693] ; [39.89341693 23.10658307],0
n6,1,0.859526,0.031321,[217  43] ; [54 10],[217.4691358  42.5308642] ; [53.5308642 10.4691358],0
p3,1,0.868817,0.027278,[113 148] ; [28 35],[113.58333333 147.41666667] ; [27.41666667 35.58333333],0
n2,1,0.904104,0.014515,[49 19] ; [12  5],[48.8 19.2] ; [12.2  4.8],0
v3,1,0.949613,0.003993,[ 73 182] ; [18 44],[ 73.20189274 181.79810726] ; [17.79810726 44.20189274],0
p2,1,0.957558,0.002832,[212  48] ; [52 12],[211.85185185  48.14814815] ; [52.14814815 11.85185185],0
p4,1,0.973753,0.001083,[137 122] ; [34 30],[137.11764706 121.88235294] ; [33.88235294 30.11764706],0
s7,1,0.98217,0.000499,[120 132] ; [28 31],[119.92282958 132.07717042] ; [28.07717042 30.92282958],0
r2,1,0.993521,6.6e-05,[237  20] ; [59  5],[236.98442368  20.01557632] ; [59.01557632  4.98442368],0
