Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.0,28.525542,[42 60] ; [126  45],[62.76923077 39.23076923] ; [105.23076923  65.76923077],1
a3,1,0.055208,3.675801,[53 49] ; [109  62],[60.52747253 41.47252747] ; [101.47252747  69.52747253],0
p2,1,0.107305,2.593471,[69 32] ; [132  39],[74.63602941 26.36397059] ; [126.36397059  44.63602941],0
p1,1,0.119787,2.420098,[13 89] ; [ 12 157],[ 9.4095941 92.5904059] ; [ 15.5904059 153.4095941],0
p12,1,0.129392,2.299786,[ 5 96] ; [  3 169],[ 2.95970696 98.04029304] ; [  5.04029304 166.95970696],0
n1,1,0.150624,2.065919,[11 29] ; [23 32],[14.31578947 25.68421053] ; [19.68421053 35.31578947],0
p10,1,0.1938,1.688489,[60 42] ; [112  56],[64.97777778 37.02222222] ; [107.02222222  60.97777778],0
p5,1,0.206509,1.595733,[11 91] ; [ 11 159],[ 8.25 93.75] ; [ 13.75 156.25],0
u2,1,0.226541,1.462449,[22 27] ; [35 27],[25.16216216 23.83783784] ; [31.83783784 30.16216216],0
p4,1,0.228323,1.451276,[42 59] ; [84 87],[46.78676471 54.21323529] ; [79.21323529 91.78676471],0
p7,1,0.26176,1.259427,[47 54] ; [89 77],[51.44569288 49.55430712] ; [84.55430712 81.44569288],0
v3,1,0.27916,1.171173,[15 84] ; [ 18 151],[12.19029851 86.80970149] ; [ 20.80970149 148.19029851],0
p8,1,0.308709,1.03619,[38 64] ; [74 96],[42. 60.] ; [ 70. 100.],0
p9,1,0.319439,0.991244,[65 35] ; [119  49],[68.65671642 31.34328358] ; [115.34328358  52.65671642],0
s3,1,0.3269,0.961138,[45 55] ; [88 84],[48.89705882 51.10294118] ; [84.10294118 87.89705882],0
n4,1,0.403359,0.698288,[72 30] ; [113  59],[68.86861314 33.13138686] ; [116.13138686  55.86861314],0
s4,1,0.491194,0.47391,[22 79] ; [ 31 138],[19.82592593 81.17407407] ; [ 33.17407407 135.82592593],0
a1,1,0.495078,0.465471,[ 6 96] ; [  7 165],[ 4.83941606 97.16058394] ; [  8.16058394 163.83941606],0
a5,1,0.495271,0.465054,[58 44] ; [105  67],[60.67883212 41.32116788] ; [102.32116788  69.67883212],0
b4,1,0.515857,0.422168,[54 48] ; [98 74],[56.58394161 45.41605839] ; [95.41605839 76.58394161],0
s6,1,0.53187,0.390817,[50 48] ; [94 77],[52.46096654 45.53903346] ; [91.53903346 79.46096654],0
a8,1,0.556916,0.345072,[ 9 87] ; [ 19 143],[10.41860465 85.58139535] ; [ 17.58139535 144.41860465],0
b3,1,0.561945,0.336347,[20 41] ; [27 68],[18.37820513 42.62179487] ; [28.62179487 66.37820513],0
b2,1,0.561945,0.336347,[20 41] ; [27 68],[18.37820513 42.62179487] ; [28.62179487 66.37820513],0
n2,1,0.574157,0.315777,[23 17] ; [36 21],[24.32989691 15.67010309] ; [34.67010309 22.32989691],0
s5,1,0.667665,0.184346,[25 74] ; [ 39 131],[23.55390335 75.44609665] ; [ 40.44609665 129.55390335],0
s1,1,0.714641,0.133685,[ 6 96] ; [ 12 159],[ 6.72527473 95.27472527] ; [ 11.27472527 159.72527473],0
p3,1,0.743309,0.107239,[39 63] ; [ 62 109],[37.73626374 64.26373626] ; [ 63.26373626 107.73626374],0
s8,1,0.760311,0.093069,[31 71] ; [ 49 122],[29.89010989 72.10989011] ; [ 50.10989011 120.89010989],0
s7,1,0.796917,0.066223,[38 59] ; [ 62 103],[37.02290076 59.97709924] ; [ 62.97709924 102.02290076],0
p11,1,0.8423,0.039582,[67 35] ; [115  57],[67.75182482 34.24817518] ; [114.24817518  57.75182482],0
n6,1,0.847223,0.037119,[78 24] ; [129  42],[77.34065934 24.65934066] ; [129.65934066  41.34065934],0
p6,1,0.909521,0.012915,[29 71] ; [ 51 121],[29.41176471 70.58823529] ; [ 50.58823529 121.41176471],0
a4,1,0.968378,0.001571,[39 62] ; [ 66 106],[38.84615385 62.15384615] ; [ 66.15384615 105.84615385],0
d2,1,0.986486,0.000287,[42 58] ; [72 99],[42.06642066 57.93357934] ; [71.93357934 99.06642066],0
