Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,40.599195,[45 11] ; [ 2 26],[31.33333333 24.66666667] ; [15.66666667 12.33333333],1
u2,1,0.171301,1.871521,[12 11] ; [3 8],[10.14705882 12.85294118] ; [4.85294118 6.14705882],0
n3,1,0.201754,1.62963,[10  8] ; [ 5 10],[8.18181818 9.81818182] ; [6.81818182 8.18181818],0
p4,1,0.208929,1.578835,[15 40] ; [ 4 23],[12.74390244 42.25609756] ; [ 6.25609756 20.74390244],0
n4,1,0.210593,1.567347,[30 26] ; [19  9],[32.66666667 23.33333333] ; [16.33333333 11.66666667],0
d4,1,0.225842,1.466857,[43 13] ; [18 10],[40.66666667 15.33333333] ; [20.33333333  7.66666667],0
n2,1,0.236294,1.402569,[12  9] ; [ 6 10],[10.21621622 10.78378378] ; [7.78378378 8.21621622],0
u1,1,0.264173,1.246753,[ 6 50] ; [ 1 27],[ 4.66666667 51.33333333] ; [ 2.33333333 25.66666667],0
n1,1,0.267783,1.22807,[ 6 13] ; [8 8],[ 7.6 11.4] ; [6.4 9.6],0
b5,1,0.279541,1.169318,[29 27] ; [11 17],[26.66666667 29.33333333] ; [13.33333333 14.66666667],0
a7,1,0.279951,1.167328,[31 25] ; [12 16],[28.66666667 27.33333333] ; [14.33333333 13.66666667],0
p10,1,0.28546,1.140912,[11 44] ; [ 3 25],[ 9.27710843 45.72289157] ; [ 4.72289157 23.27710843],0
p8,1,0.33083,0.945646,[11 45] ; [ 3 24],[ 9.44578313 46.55421687] ; [ 4.55421687 22.44578313],0
a8,1,0.400095,0.708042,[ 5 50] ; [ 1 25],[ 4.07407407 50.92592593] ; [ 1.92592593 24.07407407],0
v3,1,0.436976,0.604211,[18 36] ; [ 7 21],[16.46341463 37.53658537] ; [ 8.53658537 19.46341463],0
a4,1,0.44394,0.586076,[20 36] ; [12 15],[21.59036145 34.40963855] ; [10.40963855 16.59036145],0
s1,1,0.508332,0.4375,[ 7 49] ; [ 5 23],[ 8. 48.] ; [ 4. 24.],0
b4,1,0.531336,0.391837,[34 22] ; [15 13],[32.66666667 23.33333333] ; [16.33333333 11.66666667],0
a3,1,0.613463,0.255162,[32 24] ; [17 10],[33.06024096 22.93975904] ; [15.93975904 11.06024096],0
p5,1,0.741775,0.108572,[ 3 53] ; [ 1 26],[ 2.69879518 53.30120482] ; [ 1.30120482 25.69879518],0
d5,1,0.749144,0.102252,[36 20] ; [17 11],[35.33333333 20.66666667] ; [17.66666667 10.33333333],0
b1,1,0.754293,0.097959,[32 24] ; [17 11],[32.66666667 23.33333333] ; [16.33333333 11.66666667],0
a5,1,0.75594,0.096607,[32 24] ; [15 13],[31.33333333 24.66666667] ; [15.66666667 12.33333333],0
d2,1,0.874386,0.024992,[28 28] ; [14 13],[28.3373494 27.6626506] ; [13.6626506 13.3373494],0
d1,1,0.875645,0.02449,[23 33] ; [12 16],[23.33333333 32.66666667] ; [11.66666667 16.33333333],0
d3,1,0.876499,0.024152,[25 31] ; [12 16],[24.66666667 31.33333333] ; [12.33333333 15.66666667],0
a2,1,1.0,0.0,[ 8 48] ; [ 4 24],[ 8. 48.] ; [ 4. 24.],0
a6,1,1.0,0.0,[28 28] ; [14 14],[28. 28.] ; [14. 14.],0
