Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,148.039805,[22 69] ; [245  29],[66.56712329 24.43287671] ; [200.43287671  73.56712329],1
p11,1,0.250388,1.321138,[69 22] ; [223  51],[72.8 18.2] ; [219.2  54.8],0
p1,1,0.25505,1.295428,[ 6 85] ; [ 29 243],[ 8.77410468 82.22589532] ; [ 26.22589532 245.77410468],0
r3,1,0.256525,1.287417,[86  5] ; [264   8],[87.74104683  3.25895317] ; [262.25895317   9.74104683],0
p12,1,0.308192,1.038408,[ 7 82] ; [ 32 241],[ 9.58839779 79.41160221] ; [ 29.41160221 243.58839779],0
a2,1,0.443134,0.588154,[25 66] ; [ 87 187],[27.92328767 63.07671233] ; [ 84.07671233 189.92328767],0
a8,1,0.443529,0.587136,[11 64] ; [ 47 207],[13.2218845 61.7781155] ; [ 44.7781155 209.2218845],0
p2,1,0.446984,0.578288,[75 16] ; [234  39],[77.25 13.75] ; [231.75  41.25],0
b3,1,0.458666,0.549148,[32 34] ; [ 83 109],[29.41860465 36.58139535] ; [ 85.58139535 106.41860465],0
b2,1,0.458666,0.549148,[32 34] ; [ 83 109],[29.41860465 36.58139535] ; [ 85.58139535 106.41860465],0
p5,1,0.530662,0.393123,[13 78] ; [ 46 223],[14.91388889 76.08611111] ; [ 44.08611111 224.91388889],0
p6,1,0.542729,0.370505,[44 45] ; [123 146],[41.51675978 47.48324022] ; [125.48324022 143.51675978],0
n3,1,0.587801,0.293792,[14  9] ; [37 18],[15.03846154  7.96153846] ; [35.96153846 19.03846154],0
u1,1,0.618822,0.247526,[26 65] ; [ 71 203],[24.18356164 66.81643836] ; [ 72.81643836 201.18356164],0
a1,1,0.631132,0.230528,[ 5 86] ; [ 19 255],[ 5.98356164 85.01643836] ; [ 18.01643836 255.98356164],0
b5,1,0.641708,0.216516,[55 36] ; [158 116],[53.10410959 37.89589041] ; [159.89589041 114.10410959],0
v1,1,0.671105,0.180312,[54 35] ; [154 111],[52.29378531 36.70621469] ; [155.70621469 109.29378531],0
b4,1,0.694083,0.154701,[51 40] ; [160 114],[52.60547945 38.39452055] ; [158.39452055 115.60547945],0
v2,1,0.740581,0.109616,[54 35] ; [166  99],[55.31073446 33.68926554] ; [164.68926554 100.31073446],0
u3,1,0.747514,0.103632,[14  5] ; [31  9],[14.49152542  4.50847458] ; [30.50847458  9.49152542],0
d5,1,0.841101,0.040194,[80 11] ; [243  31],[80.52876712 10.47123288] ; [242.47123288  31.52876712],0
a6,1,0.848379,0.036552,[59 32] ; [180  93],[59.75 31.25] ; [179.25  93.75],0
n6,1,0.858189,0.031927,[80 10] ; [239  32],[79.52908587 10.47091413] ; [239.47091413  31.52908587],0
p3,1,0.873793,0.025231,[54 37] ; [160 114],[53.35342466 37.64657534] ; [160.64657534 113.35342466],0
a5,1,0.89244,0.018284,[73 18] ; [218  56],[72.55068493 18.44931507] ; [218.44931507  55.55068493],0
a7,1,0.909307,0.012976,[65 26] ; [194  80],[64.57260274 26.42739726] ; [194.42739726  79.57260274],0
p10,1,0.91207,0.012194,[76 14] ; [231  41],[76.32596685 13.67403315] ; [230.67403315  41.32596685],0
p4,1,0.948563,0.004162,[61 30] ; [184  89],[61.25 29.75] ; [183.75  89.25],0
d3,1,0.954834,0.003208,[71 20] ; [213  61],[70.80547945 20.19452055] ; [213.19452055  60.80547945],0
