Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p1,1,0.0,37.470884,[ 21 359] ; [11 19],[ 29.65853659 350.34146341] ; [ 2.34146341 27.65853659],1
b2,1,0.210548,1.567656,[ 61 145] ; [ 9 12],[ 63.52422907 142.47577093] ; [ 6.47577093 14.52422907],0
n1,1,0.306939,1.043802,[39 76] ; [5 5],[40.48 74.52] ; [3.52 6.48],0
u3,1,0.330047,0.948715,[69 56] ; [3 5],[67.66917293 57.33082707] ; [4.33082707 3.66917293],0
r1,1,0.337962,0.918146,[288  93] ; [25  5],[290.15328467  90.84671533] ; [22.84671533  7.15328467],0
u1,1,0.405464,0.692063,[ 55 327] ; [ 6 24],[ 56.55825243 325.44174757] ; [ 4.44174757 25.55825243],0
u2,1,0.426384,0.632653,[65 60] ; [3 5],[63.90977444 61.09022556] ; [4.09022556 3.90977444],0
a3,1,0.459725,0.546565,[255 127] ; [22  8],[256.83009709 125.16990291] ; [20.16990291  9.83009709],0
b1,1,0.468641,0.525179,[153 229] ; [10 20],[151.13106796 230.86893204] ; [11.86893204 18.13106796],0
s2,1,0.476926,0.505884,[170 210] ; [11 18],[168.16625917 211.83374083] ; [12.83374083 16.16625917],0
s3,1,0.525896,0.402315,[198 179] ; [17 12],[199.64285714 177.35714286] ; [15.35714286 13.64285714],0
d1,1,0.598271,0.277612,[210 172] ; [15 15],[208.61650485 173.38349515] ; [16.38349515 13.61650485],0
a2,1,0.599265,0.276106,[ 79 303] ; [ 5 25],[ 77.88349515 304.11650485] ; [ 6.11650485 23.88349515],0
r3,1,0.599972,0.275038,[351  29] ; [26  3],[350.26894866  29.73105134] ; [26.73105134  2.26894866],0
a4,1,0.606709,0.264995,[158 223] ; [11 19],[156.66423358 224.33576642] ; [12.33576642 17.66423358],0
d5,1,0.637354,0.222219,[293  87] ; [22  8],[291.95121951  88.04878049] ; [23.04878049  6.95121951],0
b4,1,0.711742,0.136543,[217 165] ; [16 14],[216.03398058 165.96601942] ; [16.96601942 13.03398058],0
n3,1,0.745275,0.105545,[78 36] ; [7 4],[77.52 36.48] ; [7.48 3.52],0
n2,1,0.747375,0.10375,[80 37] ; [7 4],[79.5234375 37.4765625] ; [7.4765625 3.5234375],0
a6,1,0.796485,0.066512,[258 123] ; [21  9],[258.6350365 122.3649635] ; [20.3649635  9.6350365],0
r4,1,0.800221,0.06404,[337  45] ; [26  4],[336.56796117  45.43203883] ; [26.43203883  3.56796117],0
a8,1,0.804418,0.061322,[ 33 322] ; [ 3 25],[ 33.36814621 321.63185379] ; [ 2.63185379 25.36814621],0
d4,1,0.828283,0.047048,[297  82] ; [23  7],[296.52811736  82.47188264] ; [23.47188264  6.52811736],0
a7,1,0.95148,0.003703,[268 112] ; [21  9],[267.85365854 112.14634146] ; [21.14634146  8.85365854],0
d2,1,0.96434,0.001999,[178 200] ; [14 16],[177.88235294 200.11764706] ; [14.11764706 15.88235294],0
v2,1,0.964456,0.001986,[153 213] ; [12 17],[152.88607595 213.11392405] ; [12.11392405 16.88607595],0
v4,1,0.988111,0.000222,[355  26] ; [27  2],[354.9804878  26.0195122] ; [27.0195122  1.9804878],0
d3,1,0.992146,9.7e-05,[253 126] ; [20 10],[252.97555012 126.02444988] ; [20.02444988  9.97555012],0
