Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r3,1,0.0,57.757415,[80  3] ; [15 28],[62.57936508 20.42063492] ; [32.42063492 10.57936508],1
u3,1,0.043596,4.07213,[16 15] ; [ 4 14],[12.65306122 18.34693878] ; [ 7.34693878 10.65306122],0
s5,1,0.05253,3.758799,[19 60] ; [ 4 38],[15.01652893 63.98347107] ; [ 7.98347107 34.01652893],0
p7,1,0.054743,3.689888,[27 55] ; [ 7 35],[22.48387097 59.51612903] ; [11.51612903 30.48387097],0
p4,1,0.060229,3.53108,[24 57] ; [ 6 36],[19.75609756 61.24390244] ; [10.24390244 31.75609756],0
b3,1,0.066365,3.370714,[13 37] ; [13 15],[16.66666667 33.33333333] ; [ 9.33333333 18.66666667],0
b2,1,0.066365,3.370714,[13 37] ; [13 15],[16.66666667 33.33333333] ; [ 9.33333333 18.66666667],0
p8,1,0.081329,3.03814,[21 62] ; [ 5 37],[17.264 65.736] ; [ 8.736 33.264],0
v2,1,0.087229,2.924779,[35 42] ; [12 29],[30.66949153 46.33050847] ; [16.33050847 24.66949153],0
u1,1,0.096762,2.758126,[12 71] ; [ 2 41],[ 9.22222222 73.77777778] ; [ 4.77777778 38.22222222],0
d3,1,0.130347,2.288365,[46 36] ; [18 25],[41.984 40.016] ; [22.016 20.984],0
p12,1,0.130723,2.283898,[ 8 75] ; [ 1 42],[ 5.92857143 77.07142857] ; [ 3.07142857 39.92857143],0
p1,1,0.134904,2.235148,[ 5 78] ; [ 6 37],[ 7.24603175 75.75396825] ; [ 3.75396825 39.24603175],0
p6,1,0.178073,1.813631,[13 70] ; [ 3 39],[10.624 72.376] ; [ 5.376 36.624],0
v3,1,0.212567,1.553857,[24 52] ; [ 9 34],[21.07563025 54.92436975] ; [11.92436975 31.07563025],0
a7,1,0.214282,1.542257,[52 31] ; [22 21],[48.74603175 34.25396825] ; [25.25396825 17.74603175],0
a2,1,0.214501,1.540785,[17 66] ; [ 5 38],[14.49206349 68.50793651] ; [ 7.50793651 35.49206349],0
n5,1,0.218159,1.516441,[48 34] ; [30 13],[51.168 30.832] ; [26.832 16.168],0
d2,1,0.223586,1.481203,[35 46] ; [23 19],[38.19512195 42.80487805] ; [19.80487805 22.19512195],0
s3,1,0.24423,1.356009,[30 52] ; [11 31],[27.11290323 54.88709677] ; [13.88709677 28.11290323],0
n1,1,0.312899,1.018401,[13 13] ; [ 9 16],[11.21568627 14.78431373] ; [10.78431373 14.21568627],0
s1,1,0.418986,0.653157,[ 6 76] ; [ 5 38],[ 7.216 74.784] ; [ 3.784 39.216],0
s4,1,0.455461,0.557026,[16 67] ; [ 6 37],[14.49206349 68.50793651] ; [ 7.50793651 35.49206349],0
d4,1,0.481476,0.495519,[62 20] ; [30 13],[60.352 21.648] ; [31.648 11.352],0
a6,1,0.500566,0.453737,[49 33] ; [23 20],[47.232 34.768] ; [24.768 18.232],0
a5,1,0.541431,0.372893,[51 32] ; [24 19],[49.4047619 33.5952381] ; [25.5952381 17.4047619],0
d1,1,0.578646,0.308429,[41 42] ; [19 24],[39.52380952 43.47619048] ; [20.47619048 22.52380952],0
a8,1,0.641046,0.217377,[ 8 73] ; [ 3 38],[ 7.30327869 73.69672131] ; [ 3.69672131 37.30327869],0
a4,1,0.66053,0.192881,[33 50] ; [15 27],[31.872 51.128] ; [16.128 25.872],0
n4,1,0.686254,0.16317,[51 32] ; [28 15],[52.03968254 30.96031746] ; [26.96031746 16.03968254],0
d5,1,0.719344,0.129122,[56 26] ; [28 15],[55.104 26.896] ; [28.896 14.104],0
a3,1,0.734226,0.115267,[52 31] ; [25 17],[51.128 31.872] ; [25.872 16.128],0
b4,1,0.870738,0.026478,[47 36] ; [25 18],[47.42857143 35.57142857] ; [24.57142857 18.42857143],0
b1,1,0.959482,0.002581,[44 39] ; [23 20],[44.13492063 38.86507937] ; [22.86507937 20.13492063],0
p5,1,0.988692,0.000201,[ 4 79] ; [ 2 40],[ 3.984 79.016] ; [ 2.016 39.984],0
