Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,55.467076,[16 38] ; [120  22],[37.46938776 16.53061224] ; [98.53061224 43.46938776],1
r3,1,0.255029,1.295544,[53  1] ; [133   8],[51.50769231  2.49230769] ; [134.49230769   6.50769231],0
b5,1,0.259875,1.269422,[35 19] ; [80 63],[31.52284264 22.47715736] ; [83.47715736 59.52284264],0
n2,1,0.282209,1.156422,[11  6] ; [26  7],[12.58  4.42] ; [24.42  8.58],0
p6,1,0.303382,1.059268,[17 37] ; [56 86],[20.1122449 33.8877551] ; [52.8877551 89.1122449],0
p12,1,0.309565,1.032531,[ 2 52] ; [ 11 131],[ 3.58163265 50.41836735] ; [  9.41836735 132.58163265],0
b2,1,0.324504,0.970705,[ 6 20] ; [27 54],[ 8.01869159 17.98130841] ; [24.98130841 56.01869159],0
b3,1,0.324504,0.970705,[ 6 20] ; [27 54],[ 8.01869159 17.98130841] ; [24.98130841 56.01869159],0
a8,1,0.341933,0.903172,[ 4 46] ; [ 17 113],[ 5.83333333 44.16666667] ; [ 15.16666667 114.83333333],0
s8,1,0.360418,0.836437,[24 30] ; [74 69],[26.86294416 27.13705584] ; [71.13705584 71.86294416],0
s1,1,0.389214,0.741397,[ 2 52] ; [ 10 133],[ 3.2893401 50.7106599] ; [  8.7106599 134.2893401],0
s3,1,0.396773,0.718085,[45  9] ; [124  17],[46.8  7.2] ; [122.2  18.8],0
n1,1,0.426349,0.632748,[ 4 12] ; [12 21],[ 5.2244898 10.7755102] ; [10.7755102 22.2244898],0
u2,1,0.436796,0.604684,[13 13] ; [21 14],[14.49180328 11.50819672] ; [19.50819672 15.49180328],0
u4,1,0.471634,0.518146,[ 1 53] ; [  1 142],[ 0.54822335 53.45177665] ; [  1.45177665 141.54822335],0
d3,1,0.509927,0.434217,[35 18] ; [100  41],[36.8814433 16.1185567] ; [98.1185567 42.8814433],0
a6,1,0.557034,0.344865,[38 16] ; [93 48],[36.27692308 17.72307692] ; [94.72307692 46.27692308],0
n3,1,0.693023,0.155833,[12  5] ; [25  8],[12.58  4.42] ; [24.42  8.58],0
p8,1,0.75857,0.094469,[25 28] ; [70 71],[25.95360825 27.04639175] ; [69.04639175 71.95360825],0
b1,1,0.76256,0.091277,[21 33] ; [59 84],[21.92893401 32.07106599] ; [58.07106599 84.92893401],0
b4,1,0.807991,0.059058,[32 22] ; [82 61],[31.24873096 22.75126904] ; [82.75126904 60.24873096],0
a1,1,0.850585,0.035484,[ 3 51] ; [  7 136],[ 2.74111675 51.25888325] ; [  7.25888325 135.74111675],0
s6,1,0.85574,0.033051,[45  9] ; [119  22],[45.41538462  8.58461538] ; [118.58461538  22.41538462],0
p7,1,0.896843,0.016809,[33 18] ; [92 48],[33.37696335 17.62303665] ; [91.62303665 48.37696335],0
s5,1,0.929728,0.007777,[19 32] ; [52 85],[19.2606383 31.7393617] ; [51.7393617 85.2606383],0
u3,1,0.930381,0.007633,[15 10] ; [22 14],[15.16393443  9.83606557] ; [21.83606557 14.16393443],0
r2,1,0.965825,0.001836,[51  3] ; [132   8],[50.93814433  3.06185567] ; [132.06185567   7.93814433],0
v2,1,0.972144,0.001219,[22 28] ; [62 78],[22.10526316 27.89473684] ; [61.89473684 78.10526316],0
a7,1,0.98624,0.000297,[40 13] ; [107  35],[39.95384615 13.04615385] ; [107.04615385  34.95384615],0
