Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,1e-06,23.952342,[93 29] ; [22 35],[78.37988827 43.62011173] ; [36.62011173 20.37988827],1
a1,1,0.408025,0.684547,[  8 114] ; [ 2 55],[  6.81564246 115.18435754] ; [ 3.18435754 53.81564246],0
r2,1,0.433346,0.61384,[106  16] ; [47 10],[104.27932961  17.72067039] ; [48.72067039  8.27932961],0
s6,1,0.444856,0.583726,[60 60] ; [25 32],[57.62711864 62.37288136] ; [27.37288136 29.62711864],0
u2,1,0.473364,0.514113,[27 27] ; [13 18],[25.41176471 28.58823529] ; [14.58823529 16.41176471],0
p5,1,0.524931,0.404194,[  7 115] ; [ 2 55],[  6.13407821 115.86592179] ; [ 2.86592179 54.13407821],0
p8,1,0.557245,0.344497,[25 96] ; [14 43],[26.51123596 94.48876404] ; [12.48876404 44.51123596],0
d5,1,0.594439,0.283465,[59 63] ; [30 27],[60.65921788 61.34078212] ; [28.34078212 28.65921788],0
b5,1,0.648237,0.20813,[75 47] ; [33 24],[73.60893855 48.39106145] ; [34.39106145 22.60893855],0
r3,1,0.649439,0.206608,[101  20] ; [46 11],[99.92696629 21.07303371] ; [47.07303371  9.92696629],0
v2,1,0.665546,0.186857,[40 75] ; [21 34],[41.26470588 73.73529412] ; [19.73529412 35.26470588],0
v4,1,0.66984,0.181789,[101  20] ; [49  8],[101.96629213  19.03370787] ; [48.03370787  8.96629213],0
s8,1,0.718499,0.129936,[27 95] ; [14 43],[27.94413408 94.05586592] ; [13.05586592 43.94413408],0
b4,1,0.735274,0.114324,[76 46] ; [37 20],[77.01675978 44.98324022] ; [35.98324022 21.01675978],0
b1,1,0.735274,0.114324,[46 76] ; [20 37],[44.98324022 77.01675978] ; [21.01675978 35.98324022],0
s1,1,0.770946,0.084761,[  7 112] ; [ 4 53],[  7.4375 111.5625] ; [ 3.5625 53.4375],0
d3,1,0.815781,0.054278,[45 77] ; [20 37],[44.30167598 77.69832402] ; [20.69832402 36.30167598],0
a7,1,0.887105,0.020155,[72 50] ; [33 24],[71.56424581 50.43575419] ; [33.43575419 23.56424581],0
n2,1,0.88955,0.019286,[22  8] ; [18  6],[22.22222222  7.77777778] ; [17.77777778  6.22222222],0
p10,1,0.915031,0.011384,[76 44] ; [35 21],[75.68181818 44.31818182] ; [35.31818182 20.68181818],0
a2,1,0.921582,0.009691,[  6 116] ; [ 3 54],[  6.13407821 115.86592179] ; [ 2.86592179 54.13407821],0
p1,1,0.944655,0.004819,[ 11 110] ; [ 5 52],[ 10.87640449 110.12359551] ; [ 5.12359551 51.87640449],0
u1,1,0.955455,0.00312,[  2 120] ; [ 1 56],[  2.04469274 119.95530726] ; [ 0.95530726 56.04469274],0
s5,1,0.957419,0.002851,[22 92] ; [11 45],[22.12941176 91.87058824] ; [10.87058824 45.12941176],0
d4,1,0.971299,0.001294,[66 56] ; [31 26],[66.11173184 55.88826816] ; [30.88826816 26.11173184],0
