Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.0,32.642597,[111  24] ; [58 62],[89.47058824 45.52941176] ; [79.52941176 40.47058824],1
b2,1,0.569985,0.322707,[37 47] ; [35 53],[35.1627907 48.8372093] ; [36.8372093 51.1627907],0
a4,1,0.592524,0.28642,[67 70] ; [57 68],[64.83969466 72.16030534] ; [59.16030534 65.83969466],0
r3,1,0.61252,0.256522,[134   3] ; [121   4],[133.33969466   3.66030534] ; [121.66030534   3.33969466],0
a8,1,0.684984,0.164569,[ 21 109] ; [21 95],[ 22.19512195 107.80487805] ; [19.80487805 96.19512195],0
p6,1,0.709221,0.139056,[61 74] ; [51 68],[59.52755906 75.47244094] ; [52.47244094 66.52755906],0
v4,1,0.802693,0.062432,[133   4] ; [121   3],[133.3256705   3.6743295] ; [120.6743295   3.3256705],0
b1,1,0.852959,0.034353,[55 82] ; [52 74],[55.73764259 81.26235741] ; [51.26235741 74.73764259],0
a7,1,0.87306,0.025527,[93 43] ; [85 41],[92.39694656 43.60305344] ; [85.60305344 40.39694656],0
u3,1,0.928289,0.0081,[19  9] ; [20  9],[19.15789474  8.84210526] ; [19.84210526  9.15789474],0
n3,1,0.939282,0.005802,[17  8] ; [20  9],[17.12962963  7.87037037] ; [19.87037037  9.12962963],0
s1,1,0.955928,0.003054,[  7 130] ; [  6 115],[  6.90310078 130.09689922] ; [  6.09689922 114.90310078],0
