Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.0,51.027542,[86  8] ; [11 25],[70.13846154 23.86153846] ; [26.86153846  9.13846154],1
v1,1,0.107907,2.584615,[43 48] ; [11 24],[39. 52.] ; [15. 20.],0
s2,1,0.10928,2.564604,[46 48] ; [12 24],[41.93846154 52.06153846] ; [16.06153846 19.93846154],0
a2,1,0.115462,2.477827,[15 79] ; [ 2 34],[12.29230769 81.70769231] ; [ 4.70769231 31.29230769],0
p8,1,0.145108,2.122942,[59 35] ; [17 18],[55.37984496 38.62015504] ; [20.62015504 14.37984496],0
b1,1,0.166879,1.910755,[37 57] ; [19 17],[40.49230769 53.50769231] ; [15.50769231 20.49230769],0
a6,1,0.225678,1.467898,[58 36] ; [18 18],[54.95384615 39.04615385] ; [21.04615385 14.95384615],0
b2,1,0.236114,1.403646,[15 33] ; [ 3 15],[13.09090909 34.90909091] ; [ 4.90909091 13.09090909],0
b3,1,0.236114,1.403646,[15 33] ; [ 3 15],[13.09090909 34.90909091] ; [ 4.90909091 13.09090909],0
d4,1,0.287922,1.129313,[73 21] ; [24 11],[70.68217054 23.31782946] ; [26.31782946  8.68217054],0
p1,1,0.310019,1.030596,[ 7 85] ; [ 1 35],[ 5.75 86.25] ; [ 2.25 33.75],0
s4,1,0.335512,0.927506,[26 68] ; [ 7 29],[23.86153846 70.13846154] ; [ 9.13846154 26.86153846],0
p3,1,0.337384,0.920348,[48 46] ; [15 21],[45.55384615 48.44615385] ; [17.44615385 18.55384615],0
a8,1,0.354711,0.856534,[ 7 82] ; [ 1 31],[ 5.88429752 83.11570248] ; [ 2.11570248 29.88429752],0
r2,1,0.360693,0.83548,[83 10] ; [30  6],[81.46511628 11.53488372] ; [31.53488372  4.46511628],0
r3,1,0.501742,0.451249,[87  7] ; [32  4],[86.04615385  7.95384615] ; [32.95384615  3.04615385],0
a1,1,0.536594,0.381889,[ 5 89] ; [ 1 35],[ 4.33846154 89.66153846] ; [ 1.66153846 34.33846154],0
n1,1,0.696681,0.151948,[ 6 22] ; [3 8],[ 6.46153846 21.53846154] ; [2.53846154 8.46153846],0
u3,1,0.72975,0.119342,[16 13] ; [9 9],[15.42553191 13.57446809] ; [9.57446809 8.42553191],0
b5,1,0.733183,0.116209,[57 37] ; [23 13],[57.84615385 36.15384615] ; [22.15384615 13.84615385],0
d2,1,0.773791,0.08261,[34 60] ; [14 22],[34.70769231 59.29230769] ; [13.29230769 22.70769231],0
s3,1,0.777459,0.079881,[46 46] ; [19 17],[46.71875 45.28125] ; [18.28125 17.71875],0
n3,1,0.944277,0.004885,[24  5] ; [9 2],[23.925  5.075] ; [9.075 1.925],0
n2,1,0.984182,0.000393,[21  8] ; [8 3],[21.025  7.975] ; [7.975 3.025],0
p6,1,0.984496,0.000378,[34 58] ; [13 22],[34.04724409 57.95275591] ; [12.95275591 22.04724409],0
