Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.0,29.640839,[ 9 31] ; [36  8],[21.42857143 18.57142857] ; [23.57142857 20.42857143],1
p3,1,0.306223,1.046894,[ 9 32] ; [14 30],[11.09411765 29.90588235] ; [11.90588235 32.09411765],0
s2,1,0.312039,1.022025,[ 8 33] ; [13 32],[10.01162791 30.98837209] ; [10.98837209 34.01162791],0
a2,1,0.378007,0.777173,[ 5 36] ; [ 3 42],[ 3.81395349 37.18604651] ; [ 4.18604651 40.81395349],0
d5,1,0.393224,0.72895,[19 22] ; [25 20],[20.97674419 20.02325581] ; [23.02325581 21.97674419],0
a4,1,0.40527,0.692634,[14 26] ; [12 33],[12.23529412 27.76470588] ; [13.76470588 31.23529412],0
n1,1,0.408187,0.684076,[ 8 15] ; [ 9 10],[ 9.30952381 13.69047619] ; [ 7.69047619 11.30952381],0
p6,1,0.422676,0.642862,[ 4 36] ; [ 7 37],[ 5.23809524 34.76190476] ; [ 5.76190476 38.23809524],0
r1,1,0.46144,0.5424,[ 9 32] ; [13 32],[10.48837209 30.51162791] ; [11.51162791 33.48837209],0
b1,1,0.489653,0.477288,[24 17] ; [23 22],[22.40697674 18.59302326] ; [24.59302326 20.40697674],0
a5,1,0.517181,0.419512,[19 22] ; [24 21],[20.5 20.5] ; [22.5 22.5],0
a8,1,0.547593,0.361646,[ 3 36] ; [ 2 42],[ 2.34939759 36.65060241] ; [ 2.65060241 41.34939759],0
b2,1,0.563703,0.333333,[10 17] ; [ 8 19],[ 9. 18.] ; [ 9. 18.],0
b3,1,0.563703,0.333333,[10 17] ; [ 8 19],[ 9. 18.] ; [ 9. 18.],0
n5,1,0.583,0.301409,[25 16] ; [30 15],[26.22093023 14.77906977] ; [28.77906977 16.22093023],0
s5,1,0.593922,0.284262,[ 6 34] ; [ 5 40],[ 5.17647059 34.82352941] ; [ 5.82352941 39.17647059],0
s4,1,0.627398,0.235606,[ 9 32] ; [ 8 37],[ 8.10465116 32.89534884] ; [ 8.89534884 36.10465116],0
n4,1,0.627464,0.235516,[24 17] ; [24 21],[22.88372093 18.11627907] ; [25.11627907 19.88372093],0
v3,1,0.65329,0.201777,[ 5 36] ; [ 7 38],[ 5.72093023 35.27906977] ; [ 6.27906977 38.72093023],0
a6,1,0.673119,0.177975,[21 20] ; [21 24],[20.02325581 20.97674419] ; [21.97674419 23.02325581],0
b5,1,0.673119,0.177975,[21 20] ; [21 24],[20.02325581 20.97674419] ; [21.97674419 23.02325581],0
a3,1,0.6953,0.153408,[20 19] ; [25 20],[20.89285714 18.10714286] ; [24.10714286 20.89285714],0
d1,1,0.788197,0.072174,[12 29] ; [12 33],[11.44186047 29.55813953] ; [12.55813953 32.44186047],0
p1,1,0.837546,0.042039,[ 4 37] ; [ 5 40],[ 4.29069767 36.70930233] ; [ 4.70930233 40.29069767],0
s3,1,0.896355,0.01697,[14 26] ; [16 28],[14.28571429 25.71428571] ; [15.71428571 28.28571429],0
u1,1,0.924022,0.009095,[ 2 39] ; [ 2 43],[ 1.90697674 39.09302326] ; [ 2.09302326 42.90697674],0
