Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.00324,8.667027,[23 19] ; [ 7 26],[16.8 25.2] ; [13.2 19.8],0
p10,1,0.631554,0.229959,[33 10] ; [23  9],[32.10666667 10.89333333] ; [23.89333333  8.10666667],0
p2,1,0.697533,0.151051,[33 11] ; [26  7],[33.71428571 10.28571429] ; [25.28571429  7.71428571],0
s3,1,0.725379,0.123397,[29 15] ; [23 10],[29.71428571 14.28571429] ; [22.28571429 10.71428571],0
u4,1,0.733839,0.115616,[ 2 42] ; [ 1 32],[ 1.71428571 42.28571429] ; [ 1.28571429 31.71428571],0
a1,1,0.733839,0.115616,[ 2 42] ; [ 1 32],[ 1.71428571 42.28571429] ; [ 1.28571429 31.71428571],0
p9,1,0.777117,0.080133,[35  8] ; [26  7],[34.51315789  8.48684211] ; [26.48684211  6.51315789],0
s4,1,0.821922,0.050658,[11 33] ; [ 9 24],[11.42857143 32.57142857] ; [ 8.57142857 24.42857143],0
p8,1,0.836144,0.042778,[15 29] ; [12 21],[15.42857143 28.57142857] ; [11.57142857 21.42857143],0
v4,1,0.836144,0.042778,[43  1] ; [32  1],[42.85714286  1.14285714] ; [32.14285714  0.85714286],0
b2,1,0.847846,0.036813,[ 9 19] ; [ 5 12],[ 8.71111111 19.28888889] ; [ 5.28888889 11.71111111],0
b3,1,0.847846,0.036813,[ 9 19] ; [ 5 12],[ 8.71111111 19.28888889] ; [ 5.28888889 11.71111111],0
n1,1,0.960732,0.002424,[7 6] ; [9 8],[6.93333333 6.06666667] ; [9.06666667 7.93333333],0
u3,1,1.0,0.0,[7 2] ; [7 2],[7. 2.] ; [7. 2.],0
