Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a3,1,0.0,67.818953,[288  53] ; [51 61],[255.18543046  85.81456954] ; [83.81456954 28.18543046],1
p1,1,0.203437,1.617526,[ 29 311] ; [14 97],[ 32.41685144 307.58314856] ; [ 10.58314856 100.41685144],0
p10,1,0.259602,1.270879,[295  45] ; [89 19],[291.42857143  48.57142857] ; [92.57142857 15.42857143],0
n5,1,0.277435,1.179611,[268  72] ; [82 29],[263.85809313  76.14190687] ; [86.14190687 24.85809313],0
a8,1,0.305792,1.048762,[ 52 262] ; [13 92],[ 48.71121718 265.28878282] ; [16.28878282 88.71121718],0
p2,1,0.367984,0.810461,[288  52] ; [90 21],[284.96674058  55.03325942] ; [93.03325942 17.96674058],0
p8,1,0.369938,0.803873,[182 155] ; [54 56],[177.92393736 159.07606264] ; [58.07606264 51.92393736],0
b1,1,0.392259,0.731926,[134 208] ; [49 63],[137.85462555 204.14537445] ; [45.14537445 66.85462555],0
u3,1,0.423598,0.640311,[39 14] ; [40 20],[37.05309735 15.94690265] ; [41.94690265 18.05309735],0
p5,1,0.542753,0.370461,[ 42 296] ; [16 93],[ 43.85682327 294.14317673] ; [14.14317673 94.85682327],0
n2,1,0.582376,0.302409,[60 16] ; [21  4],[60.95049505 15.04950495] ; [20.04950495  4.95049505],0
s1,1,0.64268,0.215254,[ 15 324] ; [  6 103],[ 15.890625 323.109375] ; [  5.109375 103.890625],0
r3,1,0.690605,0.158432,[330  12] ; [107   3],[330.65044248  11.34955752] ; [106.34955752   3.65044248],0
n1,1,0.724717,0.124018,[30 45] ; [11 14],[30.75 44.25] ; [10.25 14.75],0
b5,1,0.751269,0.100468,[208 134] ; [70 42],[209.4185022 132.5814978] ; [68.5814978 43.4185022],0
u2,1,0.848797,0.036349,[32 22] ; [36 23],[32.49557522 21.50442478] ; [35.50442478 23.49557522],0
p7,1,0.871559,0.02614,[221 110] ; [71 34],[221.67889908 109.32110092] ; [70.32110092 34.67889908],0
s3,1,0.895472,0.017262,[295  44] ; [98 14],[295.40354767  43.59645233] ; [97.59645233 14.40354767],0
b4,1,0.935778,0.006493,[197 145] ; [65 47],[197.36563877 144.63436123] ; [64.63436123 47.36563877],0
