Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,1e-06,25.261887,[ 7 37] ; [32 15],[18.85714286 25.14285714] ; [20.14285714 26.85714286],1
p2,1,0.037873,4.310737,[19 24] ; [31 16],[23.88888889 19.11111111] ; [26.11111111 20.88888889],0
p4,1,0.044831,4.024971,[13 30] ; [24 23],[17.67777778 25.32222222] ; [19.32222222 27.67777778],0
d4,1,0.047803,3.916916,[29 14] ; [40  7],[32.96666667 10.03333333] ; [36.03333333 10.96666667],0
d3,1,0.130003,2.292474,[22 20] ; [32 15],[25.48314607 16.51685393] ; [28.51685393 18.48314607],0
n2,1,0.134176,2.243516,[ 8 11] ; [15  8],[10.4047619  8.5952381] ; [12.5952381 10.4047619],0
n3,1,0.144652,2.127759,[ 9 10] ; [16  7],[11.30952381  7.69047619] ; [13.69047619  9.30952381],0
p1,1,0.156748,2.005326,[ 2 42] ; [ 6 40],[ 3.91111111 40.08888889] ; [ 4.08888889 41.91111111],0
d1,1,0.163971,1.937218,[17 27] ; [25 22],[20.30769231 23.69230769] ; [21.69230769 25.30769231],0
p9,1,0.164884,1.92885,[19 22] ; [27 17],[22.18823529 18.81176471] ; [23.81176471 20.18823529],0
a7,1,0.230066,1.440452,[28 15] ; [36 11],[30.57777778 12.42222222] ; [33.42222222 13.57777778],0
p7,1,0.300967,1.069903,[15 28] ; [21 25],[17.39325843 25.60674157] ; [18.60674157 27.39325843],0
a2,1,0.338679,0.915427,[ 6 38] ; [10 37],[ 7.73626374 36.26373626] ; [ 8.26373626 38.73626374],0
v3,1,0.366783,0.814535,[ 8 34] ; [12 32],[ 9.76744186 32.23255814] ; [10.23255814 33.76744186],0
n5,1,0.396029,0.72035,[13 31] ; [10 36],[11.24444444 32.75555556] ; [11.75555556 34.24444444],0
n1,1,0.418226,0.655294,[ 3 16] ; [ 6 17],[ 4.07142857 14.92857143] ; [ 4.92857143 18.07142857],0
v4,1,0.431674,0.618315,[36  7] ; [42  5],[37.26666667  5.73333333] ; [40.73333333  6.26666667],0
p10,1,0.440888,0.593971,[18 24] ; [23 22],[19.79310345 22.20689655] ; [21.20689655 23.79310345],0
a4,1,0.501711,0.451316,[13 31] ; [17 30],[14.50549451 29.49450549] ; [15.49450549 31.50549451],0
b1,1,0.602366,0.271442,[23 21] ; [22 25],[21.75824176 22.24175824] ; [23.24175824 23.75824176],0
u2,1,0.618481,0.248008,[10  8] ; [ 9 10],[9.24324324 8.75675676] ; [9.75675676 9.24324324],0
a3,1,0.621506,0.243756,[26 17] ; [26 21],[24.84444444 18.15555556] ; [27.15555556 19.84444444],0
a6,1,0.62807,0.234687,[24 20] ; [28 19],[25.14285714 18.85714286] ; [26.85714286 20.14285714],0
u3,1,0.637809,0.22162,[10  8] ; [12  7],[10.7027027  7.2972973] ; [11.2972973  7.7027027],0
p8,1,0.659233,0.194457,[11 31] ; [14 32],[11.93181818 30.06818182] ; [13.06818182 32.93181818],0
b4,1,0.780502,0.077654,[24 20] ; [27 20],[24.65934066 19.34065934] ; [26.34065934 20.65934066],0
u1,1,0.804833,0.061057,[ 4 40] ; [ 5 42],[ 4.35164835 39.64835165] ; [ 4.64835165 42.35164835],0
b5,1,0.835547,0.043095,[29 15] ; [30 17],[28.52747253 15.47252747] ; [30.47252747 16.52747253],0
d2,1,0.873727,0.025257,[18 26] ; [20 27],[18.37362637 25.62637363] ; [19.62637363 27.37362637],0
b2,1,0.92177,0.009644,[ 6 18] ; [ 5 14],[ 6.13953488 17.86046512] ; [ 4.86046512 14.13953488],0
b3,1,0.92177,0.009644,[ 6 18] ; [ 5 14],[ 6.13953488 17.86046512] ; [ 4.86046512 14.13953488],0
p6,1,0.928054,0.008153,[ 7 35] ; [ 8 38],[ 7.15909091 34.84090909] ; [ 7.84090909 38.15909091],0
a1,1,0.946208,0.004552,[ 2 42] ; [ 2 45],[ 1.93406593 42.06593407] ; [ 2.06593407 44.93406593],0
