Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,1e-06,23.150788,[50 16] ; [10 27],[38.44660194 27.55339806] ; [21.55339806 15.44660194],1
p12,1,0.691899,0.157037,[ 1 63] ; [ 1 36],[ 1.26732673 62.73267327] ; [ 0.73267327 36.26732673],0
v3,1,0.707171,0.14112,[13 53] ; [ 6 30],[12.29411765 53.70588235] ; [ 6.70588235 29.29411765],0
b2,1,0.711326,0.136957,[14 26] ; [ 7 16],[13.33333333 26.66666667] ; [ 7.66666667 15.33333333],0
b3,1,0.711326,0.136957,[14 26] ; [ 7 16],[13.33333333 26.66666667] ; [ 7.66666667 15.33333333],0
v2,1,0.726274,0.122561,[22 42] ; [14 23],[22.81188119 41.18811881] ; [13.18811881 23.81188119],0
s2,1,0.731258,0.11796,[21 45] ; [13 24],[21.78640777 44.21359223] ; [12.21359223 24.78640777],0
p7,1,0.735914,0.113751,[26 40] ; [15 20],[26.79207921 39.20792079] ; [14.20792079 20.79207921],0
s6,1,0.761596,0.092043,[23 43] ; [14 23],[23.70873786 42.29126214] ; [13.29126214 23.70873786],0
s4,1,0.781664,0.076813,[14 52] ; [ 7 30],[13.45631068 52.54368932] ; [ 7.54368932 29.45631068],0
b1,1,0.828534,0.046908,[36 30] ; [21 16],[36.52427184 29.47572816] ; [20.47572816 16.52427184],0
n3,1,0.84669,0.037382,[16 11] ; [9 7],[15.69767442 11.30232558] ; [9.30232558 6.69767442],0
p3,1,0.889017,0.019474,[19 46] ; [11 25],[19.30693069 45.69306931] ; [10.69306931 25.30693069],0
b4,1,0.895297,0.01732,[33 33] ; [19 18],[33.32038835 32.67961165] ; [18.67961165 18.32038835],0
p1,1,0.897429,0.016618,[ 6 60] ; [ 3 33],[ 5.82352941 60.17647059] ; [ 3.17647059 32.82352941],0
p5,1,0.903036,0.014842,[ 4 61] ; [ 2 34],[ 3.86138614 61.13861386] ; [ 2.13861386 33.86138614],0
a8,1,0.91495,0.011406,[ 4 60] ; [ 2 33],[ 3.87878788 60.12121212] ; [ 2.12121212 32.87878788],0
p4,1,0.9268,0.00844,[24 41] ; [14 23],[24.21568627 40.78431373] ; [13.78431373 23.21568627],0
