Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.0,97.619286,[174 236] ; [200  44],[234.4648318 175.5351682] ; [139.5351682 104.4648318],1
p9,1,0.140238,2.17535,[329  86] ; [204  39],[336.16261398  78.83738602] ; [196.83738602  46.16261398],0
b1,1,0.14443,2.130111,[171 250] ; [ 87 162],[162.11641791 258.88358209] ; [ 95.88358209 153.11641791],0
b4,1,0.147856,2.094235,[245 176] ; [159  90],[253.85671642 167.14328358] ; [150.14328358  98.85671642],0
s6,1,0.165533,1.922943,[262 155] ; [165  77],[270.19575114 146.80424886] ; [156.80424886  85.19575114],0
p4,1,0.173305,1.854122,[220 199] ; [142 103],[228.43072289 190.56927711] ; [133.56927711 111.43072289],0
d5,1,0.201536,1.631205,[359  62] ; [221  28],[364.44776119  56.55223881] ; [215.55223881  33.44776119],0
a5,1,0.215217,1.535981,[310 111] ; [194  55],[316.69253731 104.30746269] ; [187.30746269  61.69253731],0
r1,1,0.244272,1.355772,[329  90] ; [204  44],[334.82308846  84.17691154] ; [198.17691154  49.82308846],0
n1,1,0.245385,1.34939,[42 68] ; [15 37],[38.7037037 71.2962963] ; [18.2962963 33.7037037],0
a8,1,0.268135,1.226262,[ 50 344] ; [ 35 185],[ 54.54397394 339.45602606] ; [ 30.45602606 189.54397394],0
a6,1,0.284085,1.147443,[282 139] ; [176  72],[288.21823617 132.78176383] ; [169.78176383  78.21823617],0
n3,1,0.285225,1.142022,[71 36] ; [41 14],[73.97530864 33.02469136] ; [38.02469136 16.97530864],0
d3,1,0.305687,1.049217,[315 106] ; [195  54],[320.46268657 100.53731343] ; [189.53731343  59.46268657],0
u2,1,0.331132,0.944464,[67 53] ; [35 20],[69.94285714 50.05714286] ; [32.05714286 22.94285714],0
s3,1,0.367918,0.810683,[223 196] ; [137 104],[228.54545455 190.45454545] ; [131.45454545 109.54545455],0
a4,1,0.371944,0.79716,[195 225] ; [124 124],[200.56886228 219.43113772] ; [118.43113772 129.56886228],0
p1,1,0.625733,0.237892,[ 20 398] ; [ 14 234],[ 21.33933934 396.66066066] ; [ 12.66066066 235.33933934],0
b3,1,0.662907,0.190011,[ 90 154] ; [59 92],[ 92.04050633 151.95949367] ; [56.95949367 94.04050633],0
b2,1,0.662907,0.190011,[ 90 154] ; [59 92],[ 92.04050633 151.95949367] ; [56.95949367 94.04050633],0
s5,1,0.746555,0.104449,[131 274] ; [ 75 166],[129.14860681 275.85139319] ; [ 76.85139319 164.14860681],0
u3,1,0.788555,0.071924,[70 51] ; [33 22],[70.8125 50.1875] ; [32.1875 22.8125],0
s1,1,0.898773,0.016183,[ 11 407] ; [  6 237],[ 10.75037821 407.24962179] ; [  6.24962179 236.75037821],0
b5,1,0.899286,0.016018,[260 161] ; [155  94],[260.76865672 160.23134328] ; [154.23134328  94.76865672],0
p6,1,0.968858,0.001524,[140 275] ; [ 82 160],[140.2283105 274.7716895] ; [ 81.7716895 160.2283105],0
n2,1,0.971412,0.001284,[77 32] ; [38 16],[76.90184049 32.09815951] ; [38.09815951 15.90184049],0
a7,1,0.99784,7e-06,[309 112] ; [182  66],[308.98505232 112.01494768] ; [182.01494768  65.98505232],0
