Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,2e-06,22.668278,[18 74] ; [38 30],[32.2 59.8] ; [23.8 44.2],1
s6,1,0.17367,1.850973,[46 45] ; [40 25],[50.16666667 40.83333333] ; [35.83333333 29.16666667],0
s8,1,0.195013,1.679334,[27 66] ; [26 41],[30.80625 62.19375] ; [22.19375 44.80625],0
n6,1,0.200897,1.635841,[71 23] ; [57 11],[74.27160494 19.72839506] ; [53.72839506 14.27160494],0
v4,1,0.202289,1.625769,[83  9] ; [65  3],[85.1  6.9] ; [62.9  5.1],0
s7,1,0.233493,1.419453,[33 56] ; [29 33],[36.54304636 52.45695364] ; [25.45695364 36.54304636],0
d2,1,0.239865,1.381388,[27 67] ; [14 54],[23.79012346 70.20987654] ; [17.20987654 50.79012346],0
u2,1,0.300776,1.070751,[14 33] ; [12 17],[16.07894737 30.92105263] ; [ 9.92105263 19.07894737],0
b2,1,0.350397,0.872018,[14 46] ; [13 28],[16.03960396 43.96039604] ; [10.96039604 30.03960396],0
b3,1,0.350397,0.872018,[14 46] ; [13 28],[16.03960396 43.96039604] ; [10.96039604 30.03960396],0
p1,1,0.357582,0.846369,[16 77] ; [ 8 59],[13.95 79.05] ; [10.05 56.95],0
a3,1,0.391844,0.733211,[47 46] ; [39 29],[49.67701863 43.32298137] ; [36.32298137 31.67701863],0
b4,1,0.411301,0.675036,[45 49] ; [37 31],[47.58024691 46.41975309] ; [34.41975309 33.58024691],0
s2,1,0.454975,0.558228,[34 59] ; [28 38],[36.26415094 56.73584906] ; [25.73584906 40.26415094],0
p5,1,0.487438,0.482177,[ 8 85] ; [ 8 59],[ 9.3 83.7] ; [ 6.7 60.3],0
n5,1,0.493597,0.468676,[67 27] ; [51 16],[68.89440994 25.10559006] ; [49.10559006 17.89440994],0
u3,1,0.550255,0.35686,[21 26] ; [15 14],[22.26315789 24.73684211] ; [13.73684211 15.26315789],0
s3,1,0.597944,0.278108,[43 48] ; [34 32],[44.63057325 46.36942675] ; [32.36942675 33.63057325],0
b5,1,0.700808,0.147632,[54 40] ; [37 31],[52.80246914 41.19753086] ; [38.19753086 29.80246914],0
u1,1,0.741933,0.108435,[ 2 92] ; [ 2 66],[ 2.32098765 91.67901235] ; [ 1.67901235 66.32098765],0
n4,1,0.765221,0.089181,[65 28] ; [49 19],[65.85093168 27.14906832] ; [48.14906832 19.85093168],0
a8,1,0.789113,0.071536,[ 9 75] ; [ 6 58],[ 8.51351351 75.48648649] ; [ 6.48648649 57.51351351],0
d1,1,0.792501,0.069203,[ 5 89] ; [ 3 65],[ 4.64197531 89.35802469] ; [ 3.35802469 64.64197531],0
d5,1,0.867644,0.027773,[45 48] ; [32 36],[44.47826087 48.52173913] ; [32.52173913 35.47826087],0
a2,1,0.870729,0.026482,[ 9 85] ; [ 6 62],[ 8.7037037 85.2962963] ; [ 6.2962963 61.7037037],0
b1,1,0.884601,0.021065,[37 57] ; [26 42],[36.55555556 57.44444444] ; [26.44444444 41.55555556],0
n1,1,0.887494,0.020015,[13 19] ; [6 8],[13.2173913 18.7826087] ; [5.7826087 8.2173913],0
