Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,0.0,80.051682,[ 45 114] ; [230  93],[90.71576763 68.28423237] ; [184.28423237 138.71576763],1
b2,1,0.626858,0.236345,[39 61] ; [ 88 122],[40.96774194 59.03225806] ; [ 86.03225806 123.96774194],0
b3,1,0.626858,0.236345,[39 61] ; [ 88 122],[40.96774194 59.03225806] ; [ 86.03225806 123.96774194],0
b4,1,0.67558,0.175145,[97 62] ; [193 134],[94.87654321 64.12345679] ; [195.12345679 131.87654321],0
s4,1,0.680264,0.169829,[ 25 130] ; [ 57 266],[ 26.58995816 128.41004184] ; [ 55.41004184 267.58995816],0
d5,1,0.686845,0.162522,[156   3] ; [316   8],[155.37888199   3.62111801] ; [316.62111801   7.37888199],0
p1,1,0.701702,0.146707,[ 13 146] ; [ 30 295],[ 14.12603306 144.87396694] ; [ 28.87396694 296.12603306],0
s3,1,0.71878,0.129665,[91 67] ; [191 131],[92.825 65.175] ; [189.175 132.825],0
u1,1,0.799995,0.064188,[ 46 113] ; [ 91 236],[ 44.82098765 114.17901235] ; [ 92.17901235 234.82098765],0
r2,1,0.802332,0.062665,[157   2] ; [318   5],[156.69087137   2.30912863] ; [318.30912863   4.69087137],0
d4,1,0.802332,0.062665,[157   2] ; [318   5],[156.69087137   2.30912863] ; [318.30912863   4.69087137],0
b1,1,0.82396,0.049486,[60 99] ; [120 207],[ 58.88888889 100.11111111] ; [121.11111111 205.88888889],0
a4,1,0.860522,0.030874,[94 65] ; [190 136],[93.10515464 65.89484536] ; [190.89484536 135.10515464],0
s2,1,0.890251,0.01904,[88 69] ; [180 145],[87.29460581 69.70539419] ; [180.70539419 144.29460581],0
