Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,0.0,75.700768,[172  75] ; [ 37 113],[130.03274559 116.96725441] ; [78.96725441 71.03274559],1
r1,1,0.351249,0.868941,[211  39] ; [122  29],[207.60598504  42.39401496] ; [125.39401496  25.60598504],0
r2,1,0.366747,0.814657,[238  11] ; [147   4],[239.6625   9.3375] ; [145.3375   5.6625],0
d4,1,0.375905,0.784052,[199  52] ; [114  37],[195.43034826  55.56965174] ; [117.56965174  33.43034826],0
b2,1,0.391529,0.734188,[ 54 102] ; [33 49],[57.02521008 98.97478992] ; [29.97478992 52.02521008],0
b3,1,0.391529,0.734188,[ 54 102] ; [33 49],[57.02521008 98.97478992] ; [29.97478992 52.02521008],0
n1,1,0.45993,0.546066,[14 32] ; [17 28],[15.67032967 30.32967033] ; [15.32967033 29.67032967],0
b5,1,0.53489,0.385092,[149 103] ; [94 57],[151.95037221 100.04962779] ; [91.04962779 59.95037221],0
b4,1,0.538352,0.378602,[144 108] ; [91 60],[146.94789082 105.05210918] ; [88.05210918 62.94789082],0
s4,1,0.594349,0.283603,[ 26 225] ; [ 13 136],[ 24.4725 226.5275] ; [ 14.5275 134.4725],0
n2,1,0.598375,0.277454,[35 12] ; [32 14],[33.86021505 13.13978495] ; [33.13978495 12.86021505],0
a4,1,0.599602,0.275596,[100 150] ; [64 86],[102.5 147.5] ; [61.5 88.5],0
u4,1,0.602817,0.270768,[  2 250] ; [  2 149],[  2.50124069 249.49875931] ; [  1.49875931 149.50124069],0
a3,1,0.621968,0.243112,[170  81] ; [98 52],[167.75062344  83.24937656] ; [100.24937656  49.75062344],0
u1,1,0.648733,0.207501,[ 34 218] ; [ 18 133],[ 32.51612903 219.48387097] ; [ 19.48387097 131.51612903],0
p12,1,0.708663,0.139616,[ 12 238] ; [  6 144],[ 11.25 238.75] ; [  6.75 143.25],0
u3,1,0.737039,0.112746,[44 38] ; [30 23],[44.94814815 37.05185185] ; [29.05185185 23.94814815],0
a1,1,0.760376,0.093017,[  7 245] ; [  5 146],[  7.50372208 244.49627792] ; [  4.49627792 146.50372208],0
d3,1,0.820561,0.051449,[168  84] ; [99 52],[166.95781638  85.04218362] ; [100.04218362  50.95781638],0
a2,1,0.823696,0.049637,[ 49 203] ; [ 28 123],[ 48.14888337 203.85111663] ; [ 28.85111663 122.14888337],0
u2,1,0.85315,0.034262,[43 38] ; [29 24],[43.52238806 37.47761194] ; [28.47761194 24.52238806],0
a7,1,0.948013,0.004251,[181  71] ; [108  43],[180.7146402  71.2853598] ; [108.2853598  42.7146402],0
