Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a3,1,0.00351,8.521533,[29  8] ; [35 36],[21.92592593 15.07407407] ; [42.07407407 28.92592593],0
p7,1,0.637352,0.222222,[ 8 28] ; [19 53],[ 9. 27.] ; [18. 54.],0
p6,1,0.650272,0.205558,[ 7 30] ; [11 60],[ 6.16666667 30.83333333] ; [11.83333333 59.16666667],0
r3,1,0.699232,0.149273,[28  9] ; [52 20],[27.1559633  9.8440367] ; [52.8440367 19.1559633],0
s5,1,0.712185,0.136104,[ 6 31] ; [13 55],[ 6.6952381 30.3047619] ; [12.3047619 55.6952381],0
s4,1,0.723417,0.125242,[ 6 30] ; [10 61],[ 5.38317757 30.61682243] ; [10.61682243 60.38317757],0
s1,1,0.756279,0.09633,[ 2 35] ; [ 5 67],[ 2.37614679 34.62385321] ; [ 4.62385321 67.37614679],0
a4,1,0.767636,0.087302,[13 24] ; [27 44],[13.7037037 23.2962963] ; [26.2962963 44.7037037],0
a2,1,0.769145,0.086139,[ 7 30] ; [12 60],[ 6.44954128 30.55045872] ; [12.55045872 59.44954128],0
b4,1,0.801233,0.063379,[22 15] ; [41 31],[21.3853211 15.6146789] ; [41.6146789 30.3853211],0
p4,1,0.811655,0.056783,[10 25] ; [19 53],[ 9.48598131 25.51401869] ; [19.51401869 52.48598131],0
n3,1,0.834319,0.04375,[6 4] ; [18 14],[5.71428571 4.28571429] ; [18.28571429 13.71428571],0
n1,1,0.843778,0.038834,[3 7] ; [11 22],[3.25581395 6.74418605] ; [10.74418605 22.25581395],0
b2,1,0.848855,0.036321,[11 15] ; [18 27],[10.61971831 15.38028169] ; [18.38028169 26.61971831],0
b3,1,0.848855,0.036321,[11 15] ; [18 27],[10.61971831 15.38028169] ; [18.38028169 26.61971831],0
b5,1,0.881379,0.022267,[20 17] ; [40 32],[20.36697248 16.63302752] ; [39.63302752 32.36697248],0
p11,1,0.893703,0.017854,[19 18] ; [36 36],[18.66972477 18.33027523] ; [36.33027523 35.66972477],0
d5,1,0.919824,0.010132,[24 13] ; [46 26],[23.76146789 13.23853211] ; [46.23853211 25.76146789],0
d4,1,0.929193,0.007896,[26 11] ; [50 22],[25.79816514 11.20183486] ; [50.20183486 21.79816514],0
p3,1,0.943086,0.005097,[10 27] ; [19 53],[ 9.8440367 27.1559633] ; [19.1559633 52.8440367],0
p8,1,0.943086,0.005097,[10 27] ; [19 53],[ 9.8440367 27.1559633] ; [19.1559633 52.8440367],0
