Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v1,1,0.000249,13.416365,[29 18] ; [ 75 151],[17.9047619 29.0952381] ; [ 86.0952381 139.9047619],1
s4,1,0.460513,0.544648,[ 7 39] ; [ 45 181],[ 8.79411765 37.20588235] ; [ 43.20588235 182.79411765],0
n6,1,0.460701,0.54419,[39  8] ; [179  50],[37.12318841  9.87681159] ; [180.87681159  48.12318841],0
s3,1,0.466971,0.529136,[21 25] ; [118 111],[23.25090909 22.74909091] ; [115.74909091 113.25090909],0
d5,1,0.479533,0.499924,[35 12] ; [182  48],[36.81949458 10.18050542] ; [180.18050542  49.81949458],0
n5,1,0.495076,0.465475,[34 13] ; [154  75],[32.01449275 14.98550725] ; [155.98550725  73.01449275],0
p9,1,0.513759,0.426404,[34 12] ; [177  49],[35.68382353 10.31617647] ; [175.31617647  50.68382353],0
d2,1,0.521897,0.410144,[22 25] ; [ 96 134],[20.02166065 26.97833935] ; [ 97.97833935 132.02166065],0
a3,1,0.544259,0.367703,[32 14] ; [148  80],[30.2189781 15.7810219] ; [149.7810219  78.2189781],0
b4,1,0.596479,0.28034,[25 22] ; [132  98],[26.63898917 20.36101083] ; [130.36101083  99.63898917],0
d1,1,0.607437,0.263924,[23 24] ; [122 108],[24.60288809 22.39711191] ; [120.39711191 109.60288809],0
n2,1,0.615252,0.252597,[6 2] ; [43 22],[5.36986301 2.63013699] ; [43.63013699 21.36986301],0
s1,1,0.633456,0.227403,[ 3 43] ; [ 11 217],[ 2.35036496 43.64963504] ; [ 11.64963504 216.35036496],0
a4,1,0.637497,0.222031,[20 27] ; [ 89 140],[18.5615942 28.4384058] ; [ 90.4384058 138.5615942],0
n3,1,0.651077,0.204545,[5 3] ; [45 19],[5.55555556 2.44444444] ; [44.44444444 19.55555556],0
p6,1,0.686848,0.162519,[16 30] ; [ 73 157],[14.83333333 31.16666667] ; [ 74.16666667 155.83333333],0
p10,1,0.702391,0.145996,[33 13] ; [169  58],[34.03663004 11.96336996] ; [167.96336996  59.03663004],0
v4,1,0.733418,0.115996,[44  3] ; [212  18],[43.4368231  3.5631769] ; [212.5631769  17.4368231],0
p7,1,0.745771,0.105119,[25 21] ; [127  96],[25.99256506 20.00743494] ; [126.00743494  96.99256506],0
r1,1,0.76853,0.086611,[35 12] ; [165  63],[34.18181818 12.81818182] ; [165.81818182  62.18181818],0
d3,1,0.780211,0.077865,[34 13] ; [161  68],[33.20652174 13.79347826] ; [161.79347826  67.20652174],0
p8,1,0.82958,0.046328,[23 24] ; [115 112],[23.67153285 23.32846715] ; [114.32846715 112.67153285],0
r3,1,0.835608,0.043062,[42  5] ; [206  22],[42.38545455  4.61454545] ; [205.61454545  22.38545455],0
a5,1,0.835725,0.043,[32 15] ; [153  77],[31.3898917 15.6101083] ; [153.6101083  76.3898917],0
p4,1,0.87093,0.026399,[25 21] ; [128 102],[25.5 20.5] ; [127.5 102.5],0
a6,1,0.886013,0.020549,[34 13] ; [164  66],[33.59566787 13.40433213] ; [164.40433213  65.59566787],0
d4,1,0.893974,0.017763,[38  9] ; [184  46],[37.66787004  9.33212996] ; [184.33212996  45.66787004],0
a1,1,0.91281,0.011989,[ 2 45] ; [  9 221],[ 1.86642599 45.13357401] ; [  9.13357401 220.86642599],0
b2,1,0.974448,0.001026,[10 21] ; [42 87],[10.075 20.925] ; [41.925 87.075],0
b3,1,0.974448,0.001026,[10 21] ; [42 87],[10.075 20.925] ; [41.925 87.075],0
s8,1,0.998046,6e-06,[16 31] ; [ 78 151],[16.00724638 30.99275362] ; [ 77.99275362 151.00724638],0
