Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,38.415478,[315  79] ; [38 43],[292.80421053 101.19578947] ; [60.19578947 20.80421053],1
a4,1,0.200439,1.639176,[165 230] ; [28 54],[159.82180294 235.17819706] ; [33.17819706 48.82180294],0
a8,1,0.200985,1.6352,[ 56 309] ; [ 7 66],[ 52.5 312.5] ; [10.5 62.5],0
p8,1,0.212734,1.552719,[203 187] ; [36 45],[197.89808917 192.10191083] ; [41.10191083 39.89808917],0
a5,1,0.212773,1.552455,[284 113] ; [53 29],[279.30897704 117.69102296] ; [57.69102296 24.30897704],0
d5,1,0.216976,1.524259,[315  82] ; [60 22],[310.80375783  86.19624217] ; [64.19624217 17.80375783],0
d4,1,0.269949,1.217006,[317  80] ; [61 21],[313.29018789  83.70981211] ; [64.70981211 17.29018789],0
s8,1,0.291485,1.112751,[155 241] ; [27 55],[150.77824268 245.22175732] ; [31.22175732 50.77824268],0
a7,1,0.313209,1.017093,[292 104] ; [56 26],[288.30125523 107.69874477] ; [59.69874477 22.30125523],0
v2,1,0.336879,0.922274,[216 165] ; [38 37],[212.22368421 168.77631579] ; [41.77631579 33.22368421],0
b4,1,0.354787,0.856262,[235 162] ; [44 38],[231.23799582 165.76200418] ; [47.76200418 34.23799582],0
r1,1,0.366986,0.813845,[308  88] ; [60 22],[304.87029289  91.12970711] ; [63.12970711 18.87029289],0
d3,1,0.3689,0.807366,[272 125] ; [52 30],[268.53444676 128.46555324] ; [55.46555324 26.53444676],0
s2,1,0.41705,0.658613,[153 240] ; [28 54],[149.75368421 243.24631579] ; [31.24631579 50.75368421],0
a3,1,0.437504,0.60282,[274 123] ; [53 29],[271.02087683 125.97912317] ; [55.97912317 26.02087683],0
u4,1,0.545847,0.36481,[  9 388] ; [ 1 81],[  8.28810021 388.71189979] ; [ 1.71189979 80.28810021],0
a6,1,0.620152,0.245655,[282 115] ; [56 26],[280.13778706 116.86221294] ; [57.86221294 24.13778706],0
p1,1,0.633557,0.227269,[ 25 370] ; [ 4 77],[ 24.06512605 370.93487395] ; [ 4.93487395 76.06512605],0
a1,1,0.692485,0.156408,[ 13 384] ; [ 2 80],[ 12.43215031 384.56784969] ; [ 2.56784969 79.43215031],0
p5,1,0.761328,0.092257,[ 21 373] ; [ 5 76],[ 21.56631579 372.43368421] ; [ 4.43368421 76.56631579],0
p7,1,0.849146,0.036179,[238 151] ; [48 29],[238.74248927 150.25751073] ; [47.25751073 29.74248927],0
n3,1,0.905092,0.014216,[63 21] ; [14  5],[62.7961165 21.2038835] ; [14.2038835  4.7961165],0
s3,1,0.908679,0.013157,[186 206] ; [39 42],[186.46934461 205.53065539] ; [38.53065539 42.46934461],0
s4,1,0.954037,0.003322,[ 44 349] ; [ 9 73],[ 43.85052632 349.14947368] ; [ 9.14947368 72.85052632],0
