Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r3,1,0.0,69.707595,[18 31] ; [95  2],[37.92465753 11.07534247] ; [75.07534247 21.92465753],1
a8,1,0.084111,2.983627,[ 1 46] ; [ 9 78],[ 3.50746269 43.49253731] ; [ 6.49253731 80.50746269],0
u1,1,0.090105,2.872504,[ 3 48] ; [15 82],[ 6.2027027 44.7972973] ; [11.7972973 85.2027027],0
b2,1,0.102832,2.661068,[12 21] ; [12 46],[ 8.7032967 24.2967033] ; [15.2967033 42.7032967],0
b3,1,0.102832,2.661068,[12 21] ; [12 46],[ 8.7032967 24.2967033] ; [15.2967033 42.7032967],0
n2,1,0.103435,2.651763,[14 16] ; [19  9],[17.06896552 12.93103448] ; [15.93103448 12.06896552],0
b4,1,0.114561,2.490147,[28 23] ; [66 31],[32.39189189 18.60810811] ; [61.60810811 35.39189189],0
s2,1,0.125735,2.344389,[11 40] ; [32 63],[15.02054795 35.97945205] ; [27.97945205 67.02054795],0
a1,1,0.145124,2.122766,[ 6 45] ; [ 5 92],[ 3.79054054 47.20945946] ; [ 7.20945946 89.79054054],0
d4,1,0.163525,1.941319,[32 18] ; [72 24],[35.61643836 14.38356164] ; [68.38356164 27.61643836],0
s7,1,0.172132,1.864278,[ 9 40] ; [26 64],[12.3381295 36.6618705] ; [22.6618705 67.3381295],0
p1,1,0.174775,1.841503,[ 5 46] ; [ 4 92],[ 3.12244898 47.87755102] ; [ 5.87755102 90.12244898],0
a2,1,0.227388,1.457124,[ 6 45] ; [19 78],[ 8.61486486 42.38513514] ; [16.38513514 80.61486486],0
n4,1,0.227704,1.455146,[29 21] ; [66 31],[32.31292517 17.68707483] ; [62.68707483 34.31292517],0
b5,1,0.263789,1.248764,[24 27] ; [55 42],[27.22297297 23.77702703] ; [51.77702703 45.22297297],0
p8,1,0.28965,1.121246,[ 9 41] ; [25 72],[11.56462585 38.43537415] ; [22.43537415 74.56462585],0
v2,1,0.297324,1.08616,[16 34] ; [38 55],[18.88111888 31.11888112] ; [35.11888112 57.88111888],0
s4,1,0.322013,0.980751,[10 41] ; [13 84],[ 7.92567568 43.07432432] ; [15.07432432 81.92567568],0
b1,1,0.380358,0.769544,[24 27] ; [53 44],[26.53378378 24.46621622] ; [50.46621622 46.53378378],0
p10,1,0.548305,0.360362,[11 40] ; [25 71],[12.48979592 38.51020408] ; [23.51020408 72.48979592],0
s1,1,0.559264,0.340979,[ 5 45] ; [ 7 90],[ 4.08163265 45.91836735] ; [ 7.91836735 89.08163265],0
u2,1,0.56392,0.332962,[ 9 13] ; [18 19],[10.06779661 11.93220339] ; [16.93220339 20.06779661],0
a3,1,0.572852,0.317934,[28 22] ; [59 38],[29.59183673 20.40816327] ; [57.40816327 39.59183673],0
d3,1,0.586399,0.296004,[26 25] ; [54 43],[27.56756757 23.43243243] ; [52.43243243 44.56756757],0
s5,1,0.662767,0.190179,[ 8 43] ; [18 79],[ 8.95945946 42.04054054] ; [17.04054054 79.95945946],0
p5,1,0.699643,0.148844,[ 1 49] ; [ 3 94],[ 1.36054422 48.63945578] ; [ 2.63945578 94.36054422],0
d1,1,0.705421,0.142893,[22 29] ; [45 52],[23.08783784 27.91216216] ; [43.91216216 53.08783784],0
d2,1,0.860872,0.030717,[24 25] ; [49 48],[24.5 24.5] ; [48.5 48.5],0
n5,1,0.935271,0.006596,[28 22] ; [55 42],[28.23129252 21.76870748] ; [54.76870748 42.23129252],0
a4,1,0.992128,9.7e-05,[18 32] ; [35 62],[18.02721088 31.97278912] ; [34.97278912 62.02721088],0
n1,1,1.0,0.0,[10 20] ; [ 9 18],[10. 20.] ; [ 9. 18.],0
