Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,1e-06,23.999648,[ 8 33] ; [62 33],[21.10294118 19.89705882] ; [48.89705882 46.10294118],1
u3,1,0.255623,1.292308,[12  4] ; [15 11],[10.28571429  5.71428571] ; [16.71428571  9.28571429],0
b2,1,0.293442,1.103764,[ 9 17] ; [29 33],[11.22727273 14.77272727] ; [26.77272727 35.22727273],0
b3,1,0.293442,1.103764,[ 9 17] ; [29 33],[11.22727273 14.77272727] ; [26.77272727 35.22727273],0
a1,1,0.379803,0.771339,[ 2 39] ; [ 2 93],[ 1.20588235 39.79411765] ; [ 2.79411765 92.20588235],0
b1,1,0.40822,0.683978,[15 26] ; [42 53],[17.18382353 23.81617647] ; [39.81617647 55.18382353],0
r1,1,0.469917,0.522171,[34  7] ; [72 21],[32.43283582  8.56716418] ; [73.56716418 19.43283582],0
a8,1,0.503785,0.446955,[ 6 30] ; [20 71],[ 7.37007874 28.62992126] ; [18.62992126 72.37007874],0
n1,1,0.528871,0.396561,[4 7] ; [11 12],[4.85294118 6.14705882] ; [10.14705882 12.85294118],0
a2,1,0.55914,0.341195,[ 3 38] ; [10 85],[ 3.91911765 37.08088235] ; [ 9.08088235 85.91911765],0
s2,1,0.561437,0.337222,[24 16] ; [62 33],[25.48148148 14.51851852] ; [60.51851852 34.48148148],0
u2,1,0.570435,0.321955,[10  5] ; [15 11],[9.14634146 5.85365854] ; [15.85365854 10.14634146],0
s4,1,0.587044,0.294985,[ 5 36] ; [15 80],[ 6.02941176 34.97058824] ; [13.97058824 81.02941176],0
r2,1,0.660609,0.192784,[36  5] ; [84  9],[36.71641791  4.28358209] ; [83.28358209  9.71641791],0
n2,1,0.673633,0.177381,[8 3] ; [19  5],[8.48571429 2.51428571] ; [18.51428571  5.48571429],0
v1,1,0.682217,0.167641,[23 17] ; [57 36],[24.06015038 15.93984962] ; [55.93984962 37.06015038],0
s6,1,0.747973,0.103242,[34  7] ; [80 14],[34.62222222  6.37777778] ; [79.37777778 14.62222222],0
r4,1,0.755487,0.096978,[37  4] ; [84 11],[36.47794118  4.52205882] ; [84.52205882 10.47794118],0
p1,1,0.775571,0.08128,[ 5 36] ; [10 85],[ 4.52205882 36.47794118] ; [10.47794118 84.52205882],0
p12,1,0.828452,0.046953,[ 3 38] ; [ 8 87],[ 3.31617647 37.68382353] ; [ 7.68382353 87.31617647],0
v4,1,0.841417,0.040033,[38  3] ; [88  6],[38.26666667  2.73333333] ; [87.73333333  6.26666667],0
d4,1,0.845808,0.037819,[23 18] ; [55 40],[23.51470588 17.48529412] ; [54.48529412 40.51470588],0
a7,1,0.910141,0.012738,[24 17] ; [56 38],[24.2962963 16.7037037] ; [55.7037037 38.2962963],0
s1,1,0.91535,0.011298,[ 2 39] ; [ 5 89],[ 2.12592593 38.87407407] ; [ 4.87407407 89.12592593],0
d3,1,0.947019,0.004416,[14 27] ; [33 62],[14.16911765 26.83088235] ; [32.83088235 62.16911765],0
v3,1,0.948845,0.004116,[16 23] ; [38 56],[15.83458647 23.16541353] ; [38.16541353 55.83458647],0
d5,1,0.964372,0.001995,[24 17] ; [56 39],[24.11764706 16.88235294] ; [55.88235294 39.11764706],0
a6,1,0.964372,0.001995,[24 17] ; [56 39],[24.11764706 16.88235294] ; [55.88235294 39.11764706],0
