Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,1e-06,23.233594,[55 23] ; [ 8 28],[43.10526316 34.89473684] ; [19.89473684 16.10526316],1
d5,1,0.324294,0.97155,[35 45] ; [13 25],[32.54237288 47.45762712] ; [15.45762712 22.54237288],0
s1,1,0.364405,0.822655,[ 3 74] ; [ 3 35],[ 4.0173913 72.9826087] ; [ 1.9826087 36.0173913],0
p5,1,0.411102,0.675611,[ 5 74] ; [ 1 36],[ 4.0862069 74.9137931] ; [ 1.9137931 35.0862069],0
p6,1,0.415654,0.662571,[18 61] ; [ 6 31],[16.34482759 62.65517241] ; [ 7.65517241 29.34482759],0
a3,1,0.449875,0.570967,[34 46] ; [13 24],[32.13675214 47.86324786] ; [14.86324786 22.13675214],0
a6,1,0.519285,0.415313,[44 36] ; [19 20],[42.35294118 37.64705882] ; [20.64705882 18.35294118],0
u1,1,0.600664,0.273996,[ 1 79] ; [ 1 38],[ 1.34453782 78.65546218] ; [ 0.65546218 38.34453782],0
d1,1,0.600664,0.273996,[ 1 79] ; [ 1 38],[ 1.34453782 78.65546218] ; [ 0.65546218 38.34453782],0
n1,1,0.623317,0.241233,[ 8 15] ; [6 8],[ 8.7027027 14.2972973] ; [5.2972973 8.7027027],0
a2,1,0.627692,0.235203,[ 6 74] ; [ 2 37],[ 5.37815126 74.62184874] ; [ 2.62184874 36.37815126],0
p1,1,0.704294,0.144043,[10 69] ; [ 4 35],[ 9.37288136 69.62711864] ; [ 4.62711864 34.37288136],0
s2,1,0.706342,0.141958,[14 63] ; [ 6 33],[13.27586207 63.72413793] ; [ 6.72413793 32.27586207],0
n4,1,0.741698,0.10864,[53 27] ; [24 14],[52.20338983 27.79661017] ; [24.79661017 13.20338983],0
b5,1,0.808221,0.058914,[47 33] ; [22 17],[46.38655462 33.61344538] ; [22.61344538 16.38655462],0
s3,1,0.81455,0.055019,[26 51] ; [12 26],[25.44347826 51.55652174] ; [12.55652174 25.44347826],0
s4,1,0.831693,0.045169,[11 68] ; [ 6 33],[11.38135593 67.61864407] ; [ 5.61864407 33.38135593],0
a5,1,0.871978,0.025968,[32 48] ; [15 24],[31.59663866 48.40336134] ; [15.40336134 23.59663866],0
d2,1,0.926174,0.008586,[17 63] ; [ 8 31],[16.80672269 63.19327731] ; [ 8.19327731 30.80672269],0
u3,1,0.933894,0.00688,[19 27] ; [11 15],[19.16666667 26.83333333] ; [10.83333333 15.16666667],0
v3,1,0.967484,0.001662,[19 58] ; [ 9 28],[18.9122807 58.0877193] ; [ 9.0877193 27.9122807],0
n5,1,0.971292,0.001295,[55 25] ; [26 12],[54.91525424 25.08474576] ; [26.08474576 11.91525424],0
a7,1,0.975527,0.000941,[43 37] ; [20 17],[43.07692308 36.92307692] ; [19.92307692 17.07692308],0
a8,1,0.980662,0.000588,[ 8 63] ; [ 4 32],[ 7.96261682 63.03738318] ; [ 4.03738318 31.96261682],0
