Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r3,1,0.000315,12.9787,[44  5] ; [36 25],[35.63636364 13.36363636] ; [44.36363636 16.63636364],1
b5,1,0.84787,0.036802,[24 25] ; [31 30],[24.5 24.5] ; [30.5 30.5],0
d3,1,0.84787,0.036802,[25 24] ; [30 31],[24.5 24.5] ; [30.5 30.5],0
n5,1,0.848586,0.036452,[29 20] ; [35 26],[28.50909091 20.49090909] ; [35.49090909 25.50909091],0
p12,1,0.863862,0.029399,[ 1 47] ; [ 1 60],[ 0.88073394 47.11926606] ; [ 1.11926606 59.88073394],0
n2,1,0.868681,0.027335,[8 7] ; [19 15],[8.26530612 6.73469388] ; [18.73469388 15.26530612],0
d1,1,0.908549,0.013195,[19 30] ; [23 38],[18.70909091 30.29090909] ; [23.29090909 37.70909091],0
n3,1,0.912804,0.011991,[8 7] ; [16 15],[7.82608696 7.17391304] ; [16.17391304 14.82608696],0
d2,1,0.915587,0.011235,[25 24] ; [30 30],[24.72477064 24.27522936] ; [30.27522936 29.72477064],0
a5,1,0.916317,0.01104,[27 22] ; [33 28],[26.72727273 22.27272727] ; [33.27272727 27.72727273],0
s1,1,0.920423,0.00998,[ 5 43] ; [ 6 55],[ 4.8440367 43.1559633] ; [ 6.1559633 54.8440367],0
a4,1,0.928992,0.007941,[18 30] ; [22 38],[17.77777778 30.22222222] ; [22.22222222 37.77777778],0
a2,1,0.944788,0.004796,[ 7 42] ; [ 9 52],[ 7.12727273 41.87272727] ; [ 8.87272727 52.12727273],0
u1,1,0.949013,0.004089,[ 5 44] ; [ 6 55],[ 4.9 44.1] ; [ 6.1 54.9],0
