Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.0,93.515878,[121 185] ; [202  50],[177.12903226 128.87096774] ; [145.87096774 106.12903226],1
p8,1,0.032591,4.567146,[151 159] ; [145 106],[163.56506239 146.43493761] ; [132.43493761 118.56506239],0
p6,1,0.040149,4.211591,[103 208] ; [105 148],[114.69503546 196.30496454] ; [ 93.30496454 159.69503546],0
a3,1,0.050714,3.817701,[218  96] ; [195  59],[228.31338028  85.68661972] ; [184.68661972  69.31338028],0
a2,1,0.058459,3.580562,[ 67 249] ; [ 72 185],[ 76.65619546 239.34380454] ; [ 62.34380454 194.65619546],0
d3,1,0.060098,3.534669,[191 124] ; [174  81],[201.71052632 113.28947368] ; [163.28947368  91.71052632],0
p9,1,0.060328,3.528354,[254  56] ; [221  31],[262.01067616  47.98932384] ; [212.98932384  39.01067616],0
d2,1,0.060867,3.513607,[147 167] ; [139 115],[158.1056338 155.8943662] ; [127.8943662 126.1056338],0
d5,1,0.065482,3.392792,[243  73] ; [212  43],[251.80385289  64.19614711] ; [203.19614711  51.80385289],0
s6,1,0.068326,3.322784,[189 123] ; [172  81],[199.34867257 112.65132743] ; [161.65132743  91.34867257],0
s3,1,0.08565,2.954294,[158 157] ; [143 106],[168.11170213 146.88829787] ; [132.88829787 116.11170213],0
a1,1,0.091226,2.852614,[ 14 302] ; [ 20 237],[ 18.7504363 297.2495637] ; [ 15.2495637 241.7504363],0
d4,1,0.108272,2.579269,[243  72] ; [209  44],[250.66901408  64.33098592] ; [201.33098592  51.66901408],0
r2,1,0.117736,2.447188,[288  25] ; [242  12],[292.57495591  20.42504409] ; [237.42504409  16.57495591],0
a4,1,0.120161,2.415226,[133 180] ; [125 130],[142.17253521 170.82746479] ; [115.82746479 139.17253521],0
u4,1,0.124629,2.358158,[  4 312] ; [  8 249],[  6.61780105 309.38219895] ; [  5.38219895 251.61780105],0
n3,1,0.135608,2.227102,[50 30] ; [34 11],[53.76 26.24] ; [30.24 14.76],0
a5,1,0.156738,2.005419,[228  88] ; [198  58],[235.34265734  80.65734266] ; [190.65734266  65.34265734],0
u1,1,0.169839,1.884363,[ 50 266] ; [ 52 205],[ 56.2513089 259.7486911] ; [ 45.7486911 211.2513089],0
n2,1,0.197441,1.661204,[59 23] ; [37  8],[61.98425197 20.01574803] ; [34.01574803 10.98425197],0
u3,1,0.319308,0.991777,[49 49] ; [36 26],[52.0625 45.9375] ; [32.9375 29.0625],0
p2,1,0.325381,0.967194,[252  62] ; [212  42],[256.50704225  57.49295775] ; [207.49295775  46.50704225],0
n1,1,0.413981,0.667339,[41 40] ; [18 24],[38.85365854 42.14634146] ; [20.14634146 21.85365854],0
a8,1,0.447879,0.576014,[ 54 237] ; [ 36 189],[ 50.75581395 240.24418605] ; [ 39.24418605 185.75581395],0
b1,1,0.452257,0.564989,[134 182] ; [101 156],[129.59860384 186.40139616] ; [105.40139616 151.59860384],0
b4,1,0.523026,0.407922,[181 135] ; [154 103],[184.7469459 131.2530541] ; [150.2530541 106.7469459],0
a7,1,0.546113,0.364326,[214 102] ; [178  76],[217.31929825  98.68070175] ; [174.68070175  79.31929825],0
u2,1,0.607243,0.264209,[50 47] ; [34 27],[51.56962025 45.43037975] ; [32.43037975 28.56962025],0
b5,1,0.63282,0.228256,[187 129] ; [147 110],[184.19546248 131.80453752] ; [149.80453752 107.19546248],0
a6,1,0.79317,0.068747,[216 100] ; [171  83],[214.54736842 101.45263158] ; [172.45263158  81.54736842],0
b2,1,0.810565,0.057455,[ 81 114] ; [74 99],[ 82.13315217 112.86684783] ; [ 72.86684783 100.13315217],0
b3,1,0.810565,0.057455,[ 81 114] ; [74 99],[ 82.13315217 112.86684783] ; [ 72.86684783 100.13315217],0
s1,1,0.880363,0.022653,[  8 303] ; [  7 245],[  8.28596803 302.71403197] ; [  6.71403197 245.28596803],0
