Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,1e-06,24.057645,[18 41] ; [68 28],[32.73548387 26.26451613] ; [53.26451613 42.73548387],1
p4,1,0.143513,2.139876,[17 41] ; [39 56],[21.22875817 36.77124183] ; [34.77124183 60.22875817],0
v4,1,0.167911,1.901492,[43 15] ; [80 16],[46.32467532 11.67532468] ; [76.67532468 19.32467532],0
n4,1,0.182138,1.780089,[35 24] ; [67 29],[38.82580645 20.17419355] ; [63.17419355 32.82580645],0
d2,1,0.244602,1.353874,[24 34] ; [49 47],[27.49350649 30.50649351] ; [45.50649351 50.49350649],0
p6,1,0.267038,1.231897,[ 8 49] ; [20 74],[10.56953642 46.43046358] ; [17.43046358 76.56953642],0
a4,1,0.275326,1.190017,[17 40] ; [37 59],[20.11764706 36.88235294] ; [33.88235294 62.11764706],0
r2,1,0.275396,1.189672,[47 11] ; [84 12],[49.33766234  8.66233766] ; [81.66233766 14.33766234],0
s7,1,0.317817,0.997908,[12 44] ; [26 64],[14.57534247 41.42465753] ; [23.42465753 66.57534247],0
p8,1,0.342068,0.902664,[15 44] ; [31 64],[17.62337662 41.37662338] ; [28.37662338 66.62337662],0
u2,1,0.38169,0.765253,[13 19] ; [16 15],[14.73015873 17.26984127] ; [14.26984127 16.73015873],0
v2,1,0.389809,0.739537,[22 35] ; [43 51],[24.53642384 32.46357616] ; [40.46357616 53.53642384],0
p7,1,0.443111,0.588213,[29 29] ; [41 53],[26.71052632 31.28947368] ; [43.28947368 50.71052632],0
p11,1,0.444761,0.583968,[27 32] ; [50 46],[29.30967742 29.69032258] ; [47.69032258 48.30967742],0
a8,1,0.459915,0.546101,[ 4 51] ; [10 81],[ 5.2739726 49.7260274] ; [ 8.7260274 82.2739726],0
s5,1,0.492487,0.471088,[11 47] ; [14 81],[ 9.47712418 48.52287582] ; [15.52287582 79.47712418],0
n2,1,0.533017,0.388636,[14  7] ; [21 15],[12.89473684  8.10526316] ; [22.10526316 13.89473684],0
n3,1,0.544357,0.367523,[10  9] ; [22 14],[11.05454545  7.94545455] ; [20.94545455 15.05454545],0
a1,1,0.587104,0.29489,[ 3 56] ; [ 7 89],[ 3.80645161 55.19354839] ; [ 6.19354839 89.80645161],0
b3,1,0.591789,0.287559,[11 26] ; [21 39],[12.20618557 24.79381443] ; [19.79381443 40.20618557],0
b2,1,0.591789,0.287559,[11 26] ; [21 39],[12.20618557 24.79381443] ; [19.79381443 40.20618557],0
b1,1,0.617202,0.24982,[32 27] ; [56 40],[33.49677419 25.50322581] ; [54.50322581 41.49677419],0
p3,1,0.656201,0.198172,[15 44] ; [27 67],[16.19607843 42.80392157] ; [25.80392157 68.19607843],0
n6,1,0.689873,0.159223,[36 23] ; [61 34],[37.16233766 21.83766234] ; [59.83766234 35.16233766],0
v3,1,0.698117,0.150438,[16 40] ; [30 65],[17.05960265 38.94039735] ; [28.94039735 66.05960265],0
s2,1,0.70047,0.147983,[18 40] ; [27 69],[16.94805195 41.05194805] ; [28.05194805 67.94805195],0
p1,1,0.711811,0.136474,[ 4 55] ; [ 8 87],[ 4.5974026 54.4025974] ; [ 7.4025974 87.5974026],0
s1,1,0.779843,0.078134,[ 5 53] ; [ 7 88],[ 4.54901961 53.45098039] ; [ 7.45098039 87.54901961],0
p5,1,0.800115,0.064109,[ 3 56] ; [ 4 91],[ 2.68181818 56.31818182] ; [ 4.31818182 90.68181818],0
n5,1,0.806601,0.059934,[32 27] ; [54 42],[32.73548387 26.26451613] ; [53.26451613 42.73548387],0
b4,1,0.853513,0.034091,[36 23] ; [60 36],[36.54193548 22.45806452] ; [59.45806452 36.54193548],0
n1,1,0.873733,0.025255,[ 7 13] ; [13 22],[ 7.27272727 12.72727273] ; [12.72727273 22.27272727],0
s8,1,0.892879,0.018134,[12 46] ; [19 77],[11.67532468 46.32467532] ; [19.32467532 76.67532468],0
v1,1,0.95156,0.00369,[20 39] ; [33 63],[20.17419355 38.82580645] ; [32.82580645 63.17419355],0
s3,1,0.992953,7.8e-05,[23 35] ; [38 58],[22.97402597 35.02597403] ; [38.02597403 57.97402597],0
