Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,1e-06,23.416637,[59 28] ; [14 40],[45.04255319 41.95744681] ; [27.95744681 26.04255319],1
r4,1,0.713245,0.135057,[59 28] ; [35 19],[58. 29.] ; [36. 18.],0
b5,1,0.731646,0.117606,[49 38] ; [32 22],[49.9787234 37.0212766] ; [31.0212766 22.9787234],0
n3,1,0.743482,0.10709,[16 14] ; [15 11],[16.60714286 13.39285714] ; [14.39285714 11.60714286],0
s6,1,0.753993,0.098206,[35 51] ; [23 30],[35.88489209 50.11510791] ; [22.11510791 30.88489209],0
p3,1,0.805174,0.060839,[28 59] ; [16 37],[27.34285714 59.65714286] ; [16.65714286 36.34285714],0
s3,1,0.832604,0.044674,[33 52] ; [20 34],[32.41007194 52.58992806] ; [20.58992806 33.41007194],0
d2,1,0.839242,0.041153,[41 44] ; [27 27],[41.58273381 43.41726619] ; [26.41726619 27.58273381],0
n2,1,0.904478,0.014401,[19 14] ; [14 11],[18.77586207 14.22413793] ; [14.22413793 10.77586207],0
s2,1,0.922618,0.009435,[25 60] ; [16 37],[25.25362319 59.74637681] ; [15.74637681 37.25362319],0
a6,1,0.928991,0.007941,[49 38] ; [30 24],[48.74468085 38.25531915] ; [30.25531915 23.74468085],0
u2,1,0.949673,0.003984,[17 19] ; [13 15],[16.875 19.125] ; [13.125 14.875],0
v4,1,0.962175,0.002249,[67 20] ; [41 12],[67.11428571 19.88571429] ; [40.88571429 12.11428571],0
s5,1,0.988616,0.000204,[13 72] ; [ 8 44],[13.02919708 71.97080292] ; [ 7.97080292 44.02919708],0
v2,1,0.991647,0.00011,[33 53] ; [20 32],[33.02898551 52.97101449] ; [19.97101449 32.02898551],0
