Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.000153,14.331126,[18  4] ; [20 38],[10.45 11.55] ; [27.55 30.45],1
a1,1,0.764711,0.089581,[ 2 21] ; [ 4 55],[ 1.68292683 21.31707317] ; [ 4.31707317 54.68292683],0
p2,1,0.788901,0.071684,[14  9] ; [34 25],[13.46341463  9.53658537] ; [34.53658537 24.46341463],0
u1,1,0.823235,0.049901,[ 6 17] ; [14 45],[ 5.6097561 17.3902439] ; [14.3902439 44.6097561],0
p5,1,0.835557,0.04309,[ 1 22] ; [ 2 57],[ 0.84146341 22.15853659] ; [ 2.15853659 56.84146341],0
s6,1,0.838599,0.041488,[11 11] ; [28 31],[10.59259259 11.40740741] ; [28.40740741 30.59259259],0
r3,1,0.85534,0.033237,[19  3] ; [50  9],[18.74074074  3.25925926] ; [50.25925926  8.74074074],0
n1,1,0.858282,0.031884,[2 4] ; [ 8 19],[1.81818182 4.18181818] ; [ 8.18181818 18.81818182],0
r2,1,0.867427,0.027865,[20  2] ; [52  6],[19.8  2.2] ; [52.2  5.8],0
s1,1,0.920631,0.009928,[ 1 21] ; [ 3 56],[ 1.08641975 20.91358025] ; [ 2.91358025 56.08641975],0
d2,1,0.921259,0.009771,[18  4] ; [48 10],[18.15  3.85] ; [47.85 10.15],0
p7,1,0.942827,0.005143,[ 8 13] ; [23 36],[ 8.1375 12.8625] ; [22.8625 36.1375],0
