Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.0,61.434997,[49 81] ; [242  74],[84.8206278 45.1793722] ; [206.1793722 109.8206278],1
v3,1,0.179446,1.802206,[37 88] ; [112 196],[43.01385681 81.98614319] ; [105.98614319 202.01385681],0
d2,1,0.224467,1.475584,[61 68] ; [130 187],[55.24439462 73.75560538] ; [135.75560538 181.24439462],0
s4,1,0.233337,1.420402,[ 16 114] ; [ 27 286],[ 12.61851016 117.38148984] ; [ 30.38148984 282.61851016],0
a1,1,0.269726,1.218142,[  2 128] ; [ 11 306],[  3.78076063 126.21923937] ; [  9.21923937 307.78076063],0
r2,1,0.274301,1.195111,[115  13] ; [290  22],[117.81818182  10.18181818] ; [287.18181818  24.81818182],0
s6,1,0.320604,0.986482,[53 73] ; [148 165],[57.69020501 68.30979499] ; [143.30979499 169.69020501],0
p3,1,0.355177,0.854875,[53 76] ; [145 171],[57.39775281 71.60224719] ; [140.60224719 175.39775281],0
n6,1,0.429709,0.623609,[102  28] ; [259  58],[104.98881432  25.01118568] ; [256.01118568  60.98881432],0
p5,1,0.459871,0.546208,[ 14 116] ; [ 27 289],[ 11.95067265 118.04932735] ; [ 29.04932735 286.95067265],0
s8,1,0.484302,0.489161,[ 29 100] ; [ 81 235],[31.88764045 97.11235955] ; [ 78.11235955 237.88764045],0
n5,1,0.512669,0.428617,[90 39] ; [209 105],[87.06772009 41.93227991] ; [211.93227991 102.06772009],0
p12,1,0.525455,0.403173,[  4 123] ; [ 14 299],[  5.19545455 121.80454545] ; [ 12.80454545 300.19545455],0
a8,1,0.533007,0.388655,[ 13 110] ; [ 36 246],[ 14.88148148 108.11851852] ; [ 34.11851852 247.88148148],0
p1,1,0.588589,0.292554,[ 11 119] ; [ 22 293],[  9.64044944 120.35955056] ; [ 23.35955056 291.64044944],0
p7,1,0.607919,0.263217,[75 54] ; [189 122],[77.4 51.6] ; [186.6 124.4],0
p9,1,0.64492,0.212365,[100  29] ; [248  64],[101.79591837  27.20408163] ; [246.20408163  65.79591837],0
n1,1,0.661942,0.191173,[13 24] ; [22 49],[11.99074074 25.00925926] ; [23.00925926 47.99074074],0
s7,1,0.670669,0.18082,[35 90] ; [ 78 222],[33.23529412 91.76470588] ; [ 79.76470588 220.23529412],0
a4,1,0.765259,0.089151,[53 76] ; [125 191],[51.6 77.4] ; [126.4 189.6],0
p11,1,0.806826,0.059791,[102  28] ; [252  65],[102.95302013  27.04697987] ; [251.04697987  65.95302013],0
p6,1,0.819415,0.05212,[36 89] ; [ 93 218],[36.98394495 88.01605505] ; [ 92.01605505 218.98394495],0
u4,1,0.856673,0.03262,[  1 129] ; [  3 314],[  1.16331096 128.83668904] ; [  2.83668904 314.16331096],0
b4,1,0.865145,0.028842,[77 53] ; [185 132],[76.19686801 53.80313199] ; [185.80313199 131.19686801],0
n4,1,0.895759,0.017166,[95 35] ; [229  87],[94.43946188 35.56053812] ; [229.56053812  86.43946188],0
