Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s5,1,0.0,27.029855,[ 60 337] ; [19 20],[ 71.93348624 325.06651376] ; [ 7.06651376 31.93348624],1
a2,1,0.39293,0.729857,[ 78 326] ; [ 6 37],[ 75.91946309 328.08053691] ; [ 8.08053691 34.91946309],0
n1,1,0.395183,0.722935,[34 70] ; [5 6],[35.26956522 68.73043478] ; [3.73043478 7.26956522],0
b4,1,0.498082,0.45902,[232 172] ; [27 16],[234.08501119 169.91498881] ; [24.91498881 18.08501119],0
b1,1,0.500067,0.454794,[148 256] ; [18 25],[150.03131991 253.96868009] ; [15.96868009 27.03131991],0
a4,1,0.502295,0.450085,[161 240] ; [15 28],[158.95495495 242.04504505] ; [17.04504505 25.95495495],0
a8,1,0.569168,0.324076,[ 36 327] ; [ 5 34],[ 37.02238806 325.97761194] ; [ 3.97761194 35.02238806],0
s4,1,0.587455,0.294337,[ 40 362] ; [ 3 38],[ 39.02031603 362.97968397] ; [ 3.97968397 37.02031603],0
d1,1,0.597825,0.27829,[205 199] ; [20 23],[203.3557047 200.6442953] ; [21.6442953 21.3557047],0
u3,1,0.645627,0.211458,[72 70] ; [8 6],[72.82051282 69.17948718] ; [7.17948718 6.82051282],0
d5,1,0.67751,0.172942,[312  92] ; [32 11],[310.9082774  93.0917226] ; [33.0917226  9.9082774],0
n3,1,0.72321,0.125437,[73 29] ; [8 4],[72.47368421 29.52631579] ; [8.52631579 3.47368421],0
a3,1,0.757866,0.095039,[261 140] ; [29 14],[261.91441441 139.08558559] ; [28.08558559 14.91441441],0
d4,1,0.797245,0.066005,[307  96] ; [32 11],[306.3161435  96.6838565] ; [32.6838565 10.3161435],0
r4,1,0.840879,0.040308,[352  52] ; [37  6],[351.57941834  52.42058166] ; [37.42058166  5.57941834],0
u2,1,0.855868,0.032992,[77 64] ; [8 6],[77.32258065 63.67741935] ; [7.67741935 6.32258065],0
p2,1,0.869295,0.027078,[323  79] ; [35  8],[323.40674157  78.59325843] ; [34.59325843  8.40674157],0
a7,1,0.923412,0.009242,[284 119] ; [30 13],[283.7264574 119.2735426] ; [30.2735426 12.7264574],0
a6,1,0.923881,0.009129,[279 125] ; [30 13],[279.27516779 124.72483221] ; [29.72483221 13.27516779],0
s3,1,0.953718,0.003368,[ 91 307] ; [10 33],[ 91.15192744 306.84807256] ; [ 9.84807256 33.15192744],0
r1,1,0.955982,0.003047,[307  95] ; [33 10],[307.14606742  94.85393258] ; [32.85393258 10.14606742],0
d2,1,0.981934,0.000513,[169 233] ; [18 25],[168.93033708 233.06966292] ; [18.06966292 24.93033708],0
