Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,35.360747,[ 4 22] ; [89 27],[17.02816901  8.97183099] ; [75.97183099 40.02816901],1
p10,1,0.190376,1.714702,[ 9 16] ; [58 57],[11.96428571 13.03571429] ; [55.03571429 59.96428571],0
u3,1,0.19043,1.714286,[4 8] ; [23 19],[6. 6.] ; [21. 21.],0
a7,1,0.222688,1.486962,[13 13] ; [73 43],[15.74647887 10.25352113] ; [70.25352113 45.74647887],0
p1,1,0.228529,1.449991,[ 3 23] ; [  6 110],[ 1.64788732 24.35211268] ; [  7.35211268 108.64788732],0
s1,1,0.228933,1.447476,[ 4 22] ; [  9 106],[ 2.39716312 23.60283688] ; [ 10.60283688 104.39716312],0
s6,1,0.247507,1.337321,[ 8 18] ; [50 66],[10.61971831 15.38028169] ; [47.38028169 68.61971831],0
a2,1,0.282487,1.155084,[ 3 23] ; [24 92],[ 4.94366197 21.05633803] ; [22.05633803 93.94366197],0
n2,1,0.32167,0.982143,[5 5] ; [30 15],[6.36363636 3.63636364] ; [28.63636364 16.36363636],0
p5,1,0.322394,0.979212,[ 2 23] ; [  4 109],[ 1.08695652 23.91304348] ; [  4.91304348 108.08695652],0
d4,1,0.376596,0.781784,[16 10] ; [81 34],[17.88652482  8.11347518] ; [79.11347518 35.88652482],0
p3,1,0.387858,0.745646,[ 5 20] ; [33 83],[ 6.73758865 18.26241135] ; [31.26241135 84.73758865],0
v2,1,0.389617,0.740136,[ 8 16] ; [48 64],[ 9.88235294 14.11764706] ; [46.11764706 65.88235294],0
s3,1,0.410514,0.677312,[ 8 17] ; [47 68],[ 9.82142857 15.17857143] ; [45.17857143 69.82142857],0
a3,1,0.433678,0.612952,[14 11] ; [74 41],[15.71428571  9.28571429] ; [72.28571429 42.71428571],0
a4,1,0.483017,0.492043,[ 9 17] ; [48 66],[10.58571429 15.41428571] ; [46.41428571 67.58571429],0
p12,1,0.496473,0.462467,[ 1 25] ; [  2 114],[ 0.54929577 25.45070423] ; [  2.45070423 113.54929577],0
v1,1,0.565093,0.330963,[ 7 19] ; [37 76],[ 8.23021583 17.76978417] ; [35.76978417 77.23021583],0
n3,1,0.583792,0.300144,[5 5] ; [25 17],[5.76923077 4.23076923] ; [24.23076923 17.76923077],0
a1,1,0.641017,0.217415,[ 3 23] ; [ 10 106],[ 2.38028169 23.61971831] ; [ 10.61971831 105.38028169],0
p4,1,0.684682,0.164903,[ 6 20] ; [31 84],[ 6.82269504 19.17730496] ; [30.17730496 84.82269504],0
b3,1,0.772787,0.083366,[ 6 12] ; [27 46],[ 6.52747253 11.47252747] ; [26.47252747 46.52747253],0
b2,1,0.772787,0.083366,[ 6 12] ; [27 46],[ 6.52747253 11.47252747] ; [26.47252747 46.52747253],0
a5,1,0.776832,0.080344,[14 12] ; [66 50],[14.64788732 11.35211268] ; [65.35211268 50.64788732],0
p8,1,0.863477,0.029567,[ 5 20] ; [25 91],[ 5.31914894 19.68085106] ; [24.68085106 91.31914894],0
s4,1,0.869072,0.027172,[ 3 23] ; [ 12 103],[ 2.76595745 23.23404255] ; [ 12.23404255 102.76595745],0
b4,1,0.877571,0.023731,[15 11] ; [65 51],[14.64788732 11.35211268] ; [65.35211268 50.64788732],0
n5,1,0.877962,0.023579,[17  9] ; [77 38],[17.33333333  8.66666667] ; [76.66666667 38.33333333],0
u2,1,0.884254,0.021193,[6 6] ; [22 20],[6.22222222 5.77777778] ; [21.77777778 20.22222222],0
n1,1,0.896694,0.016858,[5 5] ; [21 23],[4.81481481 5.18518519] ; [21.18518519 22.81481481],0
p7,1,0.917022,0.010855,[ 8 18] ; [33 78],[ 7.7810219 18.2189781] ; [33.2189781 77.7810219],0
b5,1,0.995064,3.8e-05,[15 11] ; [67 49],[15.01408451 10.98591549] ; [66.98591549 49.01408451],0
