Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,3e-06,21.553241,[54 12] ; [14 24],[43.15384615 22.84615385] ; [24.84615385 13.15384615],1
r2,1,0.426943,0.631126,[55 10] ; [29  8],[53.52941176 11.47058824] ; [30.47058824  6.52941176],0
d2,1,0.460576,0.544494,[28 36] ; [19 18],[29.78217822 34.21782178] ; [17.21782178 19.78217822],0
d4,1,0.536025,0.382956,[45 21] ; [23 14],[43.57281553 22.42718447] ; [24.42718447 12.57281553],0
a2,1,0.577261,0.310684,[11 55] ; [ 8 30],[12.05769231 53.94230769] ; [ 6.94230769 31.05769231],0
b1,1,0.604945,0.267602,[33 33] ; [21 17],[34.26923077 31.73076923] ; [19.73076923 18.26923077],0
n1,1,0.62486,0.239096,[12 13] ; [10  8],[12.79069767 12.20930233] ; [9.20930233 8.79069767],0
s3,1,0.645458,0.211674,[23 41] ; [15 22],[24.07920792 39.92079208] ; [13.92079208 23.07920792],0
p1,1,0.694883,0.15385,[ 7 59] ; [ 5 33],[ 7.61538462 58.38461538] ; [ 4.38461538 33.61538462],0
d5,1,0.702904,0.145468,[40 26] ; [21 16],[39.08737864 26.91262136] ; [21.91262136 15.08737864],0
a7,1,0.712333,0.135957,[34 32] ; [21 17],[34.90384615 31.09615385] ; [20.09615385 17.90384615],0
a6,1,0.729553,0.119522,[38 28] ; [20 17],[37.16504854 28.83495146] ; [20.83495146 16.16504854],0
b4,1,0.7351,0.11448,[37 29] ; [20 18],[36.17307692 29.82692308] ; [20.82692308 17.17307692],0
b2,1,0.738815,0.111171,[18 25] ; [11 18],[17.31944444 25.68055556] ; [11.68055556 17.31944444],0
b3,1,0.738815,0.111171,[18 25] ; [11 18],[17.31944444 25.68055556] ; [11.68055556 17.31944444],0
d1,1,0.768583,0.086571,[28 38] ; [15 23],[27.28846154 38.71153846] ; [15.71153846 22.28846154],0
p6,1,0.785698,0.07393,[ 8 57] ; [ 4 34],[ 7.57281553 57.42718447] ; [ 4.42718447 33.57281553],0
a3,1,0.83619,0.042754,[40 25] ; [22 15],[39.50980392 25.49019608] ; [22.49019608 14.50980392],0
d3,1,0.869971,0.026796,[31 35] ; [18 19],[31.39805825 34.60194175] ; [17.60194175 19.39805825],0
p7,1,0.921852,0.009624,[15 50] ; [ 8 28],[14.8019802 50.1980198] ; [ 8.1980198 27.8019802],0
p8,1,0.952886,0.003491,[11 55] ; [ 6 31],[10.89320388 55.10679612] ; [ 6.10679612 30.89320388],0
u3,1,1.0,0.0,[13 13] ; [8 8],[13. 13.] ; [8. 8.],0
