Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,2.3e-05,17.898751,[26 63] ; [27 12],[36.8515625 52.1484375] ; [16.1484375 22.8515625],1
s2,1,0.379157,0.773433,[37 52] ; [13 26],[34.765625 54.234375] ; [15.234375 23.765625],0
b1,1,0.41984,0.650763,[34 55] ; [12 27],[31.984375 57.015625] ; [14.015625 24.984375],0
u2,1,0.424837,0.636896,[19 19] ; [7 4],[20.16326531 17.83673469] ; [5.83673469 5.16326531],0
d2,1,0.440196,0.595773,[28 61] ; [15 24],[29.8984375 59.1015625] ; [13.1015625 25.8984375],0
p12,1,0.473483,0.513836,[ 4 84] ; [ 3 36],[ 4.8503937 83.1496063] ; [ 2.1496063 36.8503937],0
a4,1,0.564906,0.331281,[23 66] ; [12 27],[24.3359375 64.6640625] ; [10.6640625 28.3359375],0
n3,1,0.615795,0.251821,[18  7] ; [7 4],[17.36111111  7.63888889] ; [7.63888889 3.36111111],0
a6,1,0.622672,0.24213,[61 28] ; [25 14],[59.796875 29.203125] ; [26.203125 12.796875],0
u3,1,0.673659,0.177352,[18 19] ; [5 7],[17.36734694 19.63265306] ; [5.63265306 6.36734694],0
p2,1,0.678145,0.172222,[67 22] ; [28 11],[66.0546875 22.9453125] ; [28.9453125 10.0546875],0
s3,1,0.680854,0.169166,[40 49] ; [16 23],[38.9375 50.0625] ; [17.0625 21.9375],0
p9,1,0.70823,0.140051,[69 18] ; [29  9],[68.208 18.792] ; [29.792  8.208],0
n5,1,0.76903,0.086227,[54 34] ; [25 14],[54.74015748 33.25984252] ; [24.25984252 14.74015748],0
r3,1,0.771072,0.084666,[75 13] ; [34  5],[75.52755906 12.47244094] ; [33.47244094  5.52755906],0
a8,1,0.841623,0.039927,[10 75] ; [ 4 34],[ 9.67479675 75.32520325] ; [ 4.32520325 33.67479675],0
p3,1,0.845468,0.037988,[40 48] ; [17 22],[39.49606299 48.50393701] ; [17.50393701 21.49606299],0
s5,1,0.850567,0.035492,[20 64] ; [ 8 28],[19.6 64.4] ; [ 8.4 27.6],0
p7,1,0.894333,0.017642,[43 43] ; [20 19],[43.344 42.656] ; [19.656 19.344],0
n1,1,0.905813,0.014,[ 7 18] ; [3 7],[ 7.14285714 17.85714286] ; [2.85714286 7.14285714],0
p11,1,0.907787,0.013417,[63 26] ; [28 11],[63.2734375 25.7265625] ; [27.7265625 11.2734375],0
b5,1,0.938081,0.006034,[61 28] ; [27 12],[61.1875 27.8125] ; [26.8125 12.1875],0
v4,1,0.960455,0.002458,[75 14] ; [33  6],[75.09375 13.90625] ; [32.90625  6.09375],0
a1,1,0.973242,0.001125,[ 7 82] ; [ 3 36],[ 6.953125 82.046875] ; [ 3.046875 35.953125],0
p5,1,0.987966,0.000228,[ 9 78] ; [ 4 35],[ 8.97619048 78.02380952] ; [ 4.02380952 34.97619048],0
p10,1,0.994353,5e-05,[64 22] ; [29 10],[63.984 22.016] ; [29.016  9.984],0
