Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a3,1,0.0,44.048293,[266  46] ; [37 37],[244.9119171  67.0880829] ; [58.0880829 15.9119171],1
u4,1,0.38111,0.767119,[ 10 302] ; [ 1 74],[  8.86821705 303.13178295] ; [ 2.13178295 72.86821705],0
s6,1,0.388233,0.74447,[225  78] ; [52 23],[222.03968254  80.96031746] ; [54.96031746 20.03968254],0
a8,1,0.404084,0.69614,[ 40 239] ; [ 7 60],[ 37.89884393 241.10115607] ; [ 9.10115607 57.89884393],0
p6,1,0.513992,0.425931,[151 159] ; [32 40],[148.5078534 161.4921466] ; [34.4921466 37.5078534],0
u3,1,0.535237,0.384439,[32 14] ; [24 14],[30.66666667 15.33333333] ; [25.33333333 12.66666667],0
r3,1,0.554995,0.348444,[298  13] ; [72  2],[298.88311688  12.11688312] ; [71.11688312  2.88311688],0
p5,1,0.55788,0.343388,[ 54 257] ; [15 59],[ 55.73766234 255.26233766] ; [13.26233766 60.73766234],0
n1,1,0.618888,0.247433,[23 31] ; [7 7],[23.82352941 30.17647059] ; [6.17647059 7.82352941],0
s4,1,0.62994,0.232142,[ 55 253] ; [15 59],[ 56.43979058 251.56020942] ; [13.56020942 60.43979058],0
v3,1,0.631336,0.230253,[139 163] ; [30 40],[137.19892473 164.80107527] ; [31.80107527 38.19892473],0
r4,1,0.63277,0.228323,[289  24] ; [68  7],[287.99226804  25.00773196] ; [69.00773196  5.99226804],0
n6,1,0.680198,0.169903,[274  36] ; [65 10],[272.96103896  37.03896104] ; [66.03896104  8.96103896],0
b5,1,0.694526,0.15423,[180 133] ; [45 30],[181.50773196 131.49226804] ; [43.49226804 31.50773196],0
n3,1,0.729111,0.119929,[40 14] ; [11  3],[40.5 13.5] ; [10.5  3.5],0
n5,1,0.747676,0.103495,[249  61] ; [59 16],[248.  62.] ; [60. 15.],0
u2,1,0.755838,0.096691,[27 20] ; [20 17],[26.29761905 20.70238095] ; [20.70238095 16.29761905],0
b4,1,0.812599,0.056205,[180 133] ; [42 33],[179.08762887 133.91237113] ; [42.91237113 32.08762887],0
s1,1,0.826972,0.04778,[ 11 301] ; [ 3 71],[ 11.31606218 300.68393782] ; [ 2.68393782 71.31606218],0
s3,1,0.889723,0.019225,[181 128] ; [44 30],[181.52741514 127.47258486] ; [43.47258486 30.52741514],0
p4,1,0.926942,0.008408,[256  57] ; [61 14],[255.7242268  57.2757732] ; [61.2757732 13.7242268],0
p2,1,0.947096,0.004403,[277  34] ; [67  8],[277.16062176  33.83937824] ; [66.83937824  8.16062176],0
