Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,0.0,53.468352,[139  85] ; [ 35 114],[104.49329759 119.50670241] ; [69.50670241 79.49329759],1
p11,1,0.096957,2.7549,[176  49] ; [106  44],[169.2  55.8] ; [112.8  37.2],0
u1,1,0.133809,2.247752,[  9 216] ; [  2 148],[  6.6 218.4] ; [  4.4 145.6],0
v3,1,0.140783,2.169385,[ 80 143] ; [ 41 103],[ 73.52316076 149.47683924] ; [47.47683924 96.52316076],0
d5,1,0.172628,1.859974,[131  93] ; [77 73],[124.57754011  99.42245989] ; [83.42245989 66.57754011],0
s1,1,0.174655,1.84253,[  6 217] ; [  8 139],[  8.43783784 214.56216216] ; [  5.56216216 141.43783784],0
r4,1,0.230549,1.437468,[200  25] ; [127  23],[196.2  28.8] ; [130.8  19.2],0
p12,1,0.28419,1.146941,[ 15 210] ; [  6 142],[ 12.66756032 212.33243968] ; [  8.33243968 139.66756032],0
r1,1,0.287496,1.131312,[163  60] ; [102  48],[158.43163539  64.56836461] ; [106.56836461  43.43163539],0
v1,1,0.304233,1.055549,[108 111] ; [64 82],[103.2 115.8] ; [68.8 77.2],0
d2,1,0.333415,0.935588,[ 31 194] ; [ 26 123],[ 34.29144385 190.70855615] ; [ 22.70855615 126.29144385],0
a7,1,0.344551,0.893423,[146  77] ; [91 59],[141.69168901  81.30831099] ; [95.30831099 54.69168901],0
n3,1,0.411241,0.67521,[46 13] ; [29 12],[44.25 14.75] ; [30.75 10.25],0
n1,1,0.413275,0.66936,[24 34] ; [14 28],[22.04 35.96] ; [15.96 26.04],0
a6,1,0.416835,0.659221,[127  98] ; [91 59],[130.8  94.2] ; [87.2 62.8],0
a2,1,0.419441,0.65188,[ 15 210] ; [  7 143],[ 13.2 211.8] ; [  8.8 141.2],0
u3,1,0.428201,0.627697,[48 46] ; [39 29],[50.48148148 43.51851852] ; [36.51851852 31.48148148],0
a4,1,0.459131,0.548013,[ 54 170] ; [ 41 108],[ 57.05093834 166.94906166] ; [ 37.94906166 111.05093834],0
a1,1,0.465279,0.533165,[ 11 214] ; [  5 145],[  9.6 215.4] ; [  6.4 143.6],0
p9,1,0.468918,0.524524,[177  46] ; [112  35],[174.18108108  48.81891892] ; [114.81891892  32.18108108],0
n4,1,0.57226,0.318916,[157  67] ; [101  49],[154.52406417  69.47593583] ; [103.47593583  46.52406417],0
p1,1,0.596267,0.280664,[ 20 204] ; [ 11 138],[ 18.61662198 205.38337802] ; [ 12.38337802 136.61662198],0
b3,1,0.610299,0.259739,[44 91] ; [26 46],[45.65217391 89.34782609] ; [24.34782609 47.65217391],0
b2,1,0.610299,0.259739,[44 91] ; [26 46],[45.65217391 89.34782609] ; [24.34782609 47.65217391],0
a3,1,0.625735,0.237889,[129  95] ; [82 67],[126.71313673  97.28686327] ; [84.28686327 64.71313673],0
d4,1,0.733307,0.116097,[130  95] ; [84 66],[128.4  96.6] ; [85.6 64.4],0
a5,1,0.734637,0.114896,[122 103] ; [84 66],[123.6 101.4] ; [82.4 67.6],0
r2,1,0.828281,0.047049,[206  18] ; [137  13],[205.43315508  18.56684492] ; [137.56684492  12.43315508],0
d3,1,0.842842,0.039307,[ 90 133] ; [59 91],[ 89.08042895 133.91957105] ; [59.91957105 90.08042895],0
s4,1,0.941337,0.005415,[ 38 185] ; [ 26 124],[ 38.26273458 184.73726542] ; [ 25.73726542 124.26273458],0
a8,1,0.988477,0.000209,[ 29 184] ; [ 19 120],[ 29.04545455 183.95454545] ; [ 18.95454545 120.04545455],0
u2,1,0.988897,0.000194,[49 45] ; [35 32],[49.04347826 44.95652174] ; [34.95652174 32.04347826],0
n2,1,0.995971,2.5e-05,[48 11] ; [35  8],[48.00980392 10.99019608] ; [34.99019608  8.00980392],0
