Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,0.0,64.541159,[104  49] ; [ 79 202],[64.51382488 88.48617512] ; [118.48617512 162.51382488],1
a3,1,0.039357,4.245404,[117  36] ; [189  93],[107.62758621  45.37241379] ; [198.37241379  83.62758621],0
u3,1,0.111195,2.537158,[26 10] ; [53 40],[22.04651163 13.95348837] ; [56.95348837 36.04651163],0
a2,1,0.117758,2.446893,[ 45 108] ; [ 64 219],[ 38.25 114.75] ; [ 70.75 212.25],0
d2,1,0.128996,2.304546,[83 69] ; [131 148],[75.47099768 76.52900232] ; [138.52900232 140.47099768],0
r4,1,0.157905,1.994173,[139  14] ; [244  39],[134.40137615  18.59862385] ; [248.59862385  34.40137615],0
d1,1,0.165875,1.91983,[89 64] ; [145 138],[82.1146789 70.8853211] ; [151.8853211 131.1146789],0
a7,1,0.173426,1.85308,[111  42] ; [186  95],[104.70276498  48.29723502] ; [192.29723502  88.70276498],0
b3,1,0.174187,1.846536,[44 57] ; [ 57 105],[38.78707224 62.21292776] ; [62.21292776 99.78707224],0
b2,1,0.174187,1.846536,[44 57] ; [ 57 105],[38.78707224 62.21292776] ; [62.21292776 99.78707224],0
r3,1,0.197709,1.659217,[146   7] ; [260  22],[142.8  10.2] ; [263.2  18.8],0
n5,1,0.227637,1.455569,[108  43] ; [185  96],[102.41435185  48.58564815] ; [190.58564815  90.41435185],0
n6,1,0.237051,1.398048,[123  29] ; [215  68],[118.10574713  33.89425287] ; [219.89425287  63.10574713],0
a4,1,0.248804,1.330008,[78 75] ; [127 154],[72.26958525 80.73041475] ; [132.73041475 148.26958525],0
s3,1,0.254074,1.300761,[89 62] ; [149 131],[83.38283063 67.61716937] ; [154.61716937 125.38283063],0
p11,1,0.336594,0.923362,[108  45] ; [187  96],[103.5206422  49.4793578] ; [191.4793578  91.5206422],0
n2,1,0.419231,0.65247,[26  8] ; [72 32],[24.14492754  9.85507246] ; [73.85507246 30.14492754],0
n1,1,0.477327,0.504963,[15 19] ; [38 64],[13.25 20.75] ; [39.75 62.25],0
a8,1,0.485765,0.485894,[ 13 124] ; [ 31 232],[ 15.07 121.93] ; [ 28.93 234.07],0
s1,1,0.524212,0.405598,[  8 143] ; [ 11 266],[  6.70327103 144.29672897] ; [ 12.29672897 264.70327103],0
v4,1,0.532471,0.389674,[144   9] ; [260  21],[142.42396313  10.57603687] ; [261.57603687  19.42396313],0
d4,1,0.537616,0.379976,[123  30] ; [218  62],[120.49191686  32.50808314] ; [220.50808314  59.49191686],0
r1,1,0.552193,0.353403,[114  37] ; [220  62],[116.47575058  34.52424942] ; [217.52424942  64.47575058],0
p12,1,0.568762,0.324758,[  9 144] ; [ 13 268],[  7.75576037 145.24423963] ; [ 14.24423963 266.75576037],0
b5,1,0.609771,0.260508,[100  53] ; [178 105],[97.55504587 55.44495413] ; [180.44495413 102.55504587],0
d3,1,0.629405,0.232869,[97 56] ; [184  96],[99.29099307 53.70900693] ; [181.70900693  98.29099307],0
u2,1,0.653588,0.201407,[20 14] ; [50 42],[18.88888889 15.11111111] ; [51.11111111 40.88888889],0
s4,1,0.834415,0.043699,[ 27 124] ; [ 48 233],[ 26.21527778 124.78472222] ; [ 48.78472222 232.21527778],0
a6,1,0.856565,0.03267,[106  47] ; [193  89],[105.16551724  47.83448276] ; [193.83448276  88.16551724],0
u4,1,0.88546,0.020751,[  3 150] ; [  5 278],[  2.80733945 150.19266055] ; [  5.19266055 277.80733945],0
a1,1,0.897929,0.016455,[  8 145] ; [ 14 269],[  7.72018349 145.27981651] ; [ 14.27981651 268.72018349],0
b4,1,0.912749,0.012006,[90 63] ; [168 115],[90.53669725 62.46330275] ; [167.46330275 115.53669725],0
