Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.0,32.8235,[169  55] ; [40 55],[146.75862069  77.24137931] ; [62.24137931 32.75862069],1
n2,1,0.605238,0.267168,[39 13] ; [24  6],[39.95121951 12.04878049] ; [23.04878049  6.95121951],0
a1,1,0.621878,0.243236,[  7 218] ; [ 4 91],[  7.734375 217.265625] ; [ 3.265625 91.734375],0
s8,1,0.633564,0.227258,[109 115] ; [49 46],[110.94670846 113.05329154] ; [47.05329154 47.94670846],0
n4,1,0.635987,0.22403,[161  63] ; [70 24],[162.71698113  61.28301887] ; [68.28301887 25.71698113],0
d2,1,0.716139,0.132222,[104 120] ; [42 53],[102.52037618 121.47962382] ; [43.47962382 51.52037618],0
p7,1,0.735797,0.113855,[115 101] ; [52 42],[116.36129032  99.63870968] ; [50.63870968 43.36129032],0
a4,1,0.745687,0.105191,[ 88 137] ; [39 56],[ 89.296875 135.703125] ; [37.703125 57.296875],0
p12,1,0.749292,0.102127,[ 14 210] ; [ 5 89],[ 13.3836478 210.6163522] ; [ 5.6163522 88.3836478],0
s5,1,0.785889,0.073795,[ 74 142] ; [33 59],[ 75.03896104 140.96103896] ; [31.96103896 60.03896104],0
s1,1,0.795331,0.067286,[  8 214] ; [ 4 91],[  8.40378549 213.59621451] ; [ 3.59621451 91.40378549],0
n3,1,0.804317,0.061387,[40 12] ; [23  6],[40.44444444 11.55555556] ; [22.55555556  6.44444444],0
b4,1,0.82326,0.049887,[138  87] ; [57 38],[137.109375  87.890625] ; [57.890625 37.109375],0
v3,1,0.954681,0.00323,[ 83 131] ; [36 56],[ 83.22222222 130.77777778] ; [35.77777778 56.22222222],0
