Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,3.3e-05,17.232346,[238  95] ; [74 69],[218.26890756 114.73109244] ; [93.73109244 49.26890756],1
n4,1,0.051557,3.7901,[287  48] ; [113  31],[279.74947808  55.25052192] ; [120.25052192  23.74947808],0
r4,1,0.057596,3.605294,[313  22] ; [128  17],[307.78125  27.21875] ; [133.21875  11.78125],0
d5,1,0.069386,3.297489,[289  45] ; [116  29],[282.40083507  51.59916493] ; [122.59916493  22.40083507],0
p11,1,0.081866,3.027459,[291  44] ; [117  28],[284.75  50.25] ; [123.25  21.75],0
d2,1,0.082135,3.022138,[186 149] ; [68 77],[177.27083333 157.72916667] ; [76.72916667 68.27083333],0
r2,1,0.092204,2.835472,[316  15] ; [130  12],[312.10570825  18.89429175] ; [133.89429175   8.10570825],0
r3,1,0.100763,2.693431,[322  10] ; [136   9],[318.77568134  13.22431866] ; [139.22431866   5.77568134],0
a2,1,0.142436,2.151446,[ 98 237] ; [ 33 112],[ 91.42708333 243.57291667] ; [ 39.57291667 105.42708333],0
s1,1,0.149341,2.078968,[  8 325] ; [  7 135],[ 10.51578947 322.48421053] ; [  4.48421053 137.51578947],0
n5,1,0.166974,1.909905,[283  50] ; [115  29],[277.8490566  55.1509434] ; [120.1509434  23.8490566],0
a3,1,0.171867,1.86658,[259  75] ; [104  41],[253.11482255  80.88517745] ; [109.88517745  35.11482255],0
u4,1,0.186388,1.745941,[ 12 322] ; [  2 143],[  9.76200418 324.23799582] ; [  4.23799582 140.76200418],0
s8,1,0.196206,1.670394,[181 152] ; [69 75],[174.52830189 158.47169811] ; [75.47169811 68.52830189],0
p2,1,0.197386,1.661609,[308  25] ; [128  16],[304.37735849  28.62264151] ; [131.62264151  12.37735849],0
a6,1,0.290115,1.11909,[238  97] ; [96 49],[233.10416667 101.89583333] ; [100.89583333  44.10416667],0
r1,1,0.323474,0.974849,[278  55] ; [114  29],[274.23529412  58.76470588] ; [117.76470588  25.23529412],0
v1,1,0.324184,0.971993,[205 119] ; [83 59],[200.24034335 123.75965665] ; [87.75965665 54.24034335],0
n2,1,0.331137,0.944444,[34 17] ; [26  8],[36. 15.] ; [24. 10.],0
b3,1,0.339153,0.913631,[ 90 125] ; [32 57],[ 86.28289474 128.71710526] ; [35.71710526 53.28289474],0
b2,1,0.339153,0.913631,[ 90 125] ; [32 57],[ 86.28289474 128.71710526] ; [35.71710526 53.28289474],0
s6,1,0.392699,0.730568,[248  78] ; [102  39],[244.3254818  81.6745182] ; [105.6745182  35.3254818],0
s3,1,0.411311,0.675007,[197 133] ; [79 63],[192.96610169 137.03389831] ; [83.03389831 58.96610169],0
a1,1,0.415468,0.6631,[ 20 315] ; [  6 139],[ 18.14583333 316.85416667] ; [  7.85416667 137.14583333],0
u2,1,0.537442,0.380302,[50 26] ; [24 16],[48.48275862 27.51724138] ; [25.51724138 14.48275862],0
a7,1,0.575937,0.312849,[250  84] ; [105  40],[247.53653445  86.46346555] ; [107.46346555  37.53653445],0
v4,1,0.630496,0.231389,[322  11] ; [137   6],[321.10714286  11.89285714] ; [137.89285714   5.10714286],0
d4,1,0.673113,0.177982,[286  48] ; [122  23],[284.49269311  49.50730689] ; [123.50730689  21.49269311],0
a8,1,0.683095,0.166663,[ 41 259] ; [ 20 112],[ 42.36111111 257.63888889] ; [ 18.63888889 113.36111111],0
b4,1,0.73577,0.113879,[195 140] ; [82 63],[193.32291667 141.67708333] ; [83.67708333 61.32291667],0
d3,1,0.76439,0.089833,[247  88] ; [105  40],[245.66666667  89.33333333] ; [106.33333333  38.66666667],0
s4,1,0.809827,0.057912,[ 58 272] ; [ 24 120],[ 57.08860759 272.91139241] ; [ 24.91139241 119.08860759],0
n3,1,0.855996,0.032932,[38 13] ; [24  9],[37.64285714 13.35714286] ; [24.35714286  8.64285714],0
n1,1,0.857756,0.032124,[22 29] ; [14 20],[21.6 29.4] ; [14.4 19.6],0
s2,1,0.857774,0.032116,[191 141] ; [81 62],[190.11368421 141.88631579] ; [81.88631579 61.11368421],0
a4,1,0.91138,0.012387,[170 164] ; [73 72],[169.44050104 164.55949896] ; [73.55949896 71.44050104],0
u3,1,0.991362,0.000117,[48 27] ; [25 14],[48.02631579 26.97368421] ; [24.97368421 14.02631579],0
