Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p1,1,0.0,38.260331,[ 21 324] ; [18 37],[ 33.6375 311.3625] ; [ 5.3625 49.6375],1
s6,1,0.049568,3.85601,[296  44] ; [52  2],[300.30456853  39.69543147] ; [47.69543147  6.30456853],0
n1,1,0.055014,3.681655,[29 47] ; [7 3],[31.81395349 44.18604651] ; [4.18604651 5.81395349],0
s1,1,0.057709,3.602034,[ 12 330] ; [ 5 50],[ 14.64483627 327.35516373] ; [ 2.35516373 52.64483627],0
n3,1,0.059753,3.544221,[59 17] ; [5 5],[56.55813953 19.44186047] ; [7.44186047 2.55813953],0
s8,1,0.10532,2.623081,[217 129] ; [40 14],[222.305 123.695] ; [34.695 19.305],0
a6,1,0.110205,2.551284,[236 109] ; [31 23],[230.86466165 114.13533835] ; [36.13533835 17.86466165],0
p11,1,0.128628,2.308988,[272  75] ; [48  7],[276.21890547  70.78109453] ; [43.78109453 11.21890547],0
p2,1,0.161127,1.963613,[297  49] ; [51  4],[300.26932668  45.73067332] ; [47.73067332  7.26932668],0
b3,1,0.192911,1.695246,[ 78 131] ; [18 19],[ 81.56097561 127.43902439] ; [14.43902439 22.56097561],0
b2,1,0.192911,1.695246,[ 78 131] ; [18 19],[ 81.56097561 127.43902439] ; [14.43902439 22.56097561],0
r4,1,0.222716,1.486784,[318  29] ; [53  2],[320.24129353  26.75870647] ; [50.75870647  4.24129353],0
d1,1,0.235552,1.407019,[224 123] ; [40 15],[227.88059701 119.11940299] ; [36.11940299 18.88059701],0
s4,1,0.249396,1.326681,[ 87 256] ; [10 45],[ 83.59547739 259.40452261] ; [13.40452261 41.59547739],0
r2,1,0.256399,1.288098,[333   9] ; [52  3],[331.66246851  10.33753149] ; [53.33753149  1.66246851],0
a2,1,0.281979,1.157526,[100 247] ; [12 43],[ 96.67661692 250.32338308] ; [15.32338308 39.67661692],0
v2,1,0.300403,1.072404,[203 129] ; [29 25],[199.54404145 132.45595855] ; [32.45595855 21.54404145],0
a3,1,0.32157,0.982552,[262  84] ; [45 10],[264.89276808  81.10723192] ; [42.10723192 12.89276808],0
b1,1,0.337589,0.919564,[128 219] ; [24 31],[131.2039801 215.7960199] ; [20.7960199 34.2039801],0
d4,1,0.37576,0.784528,[298  47] ; [49  5],[300.03759398  44.96240602] ; [46.96240602  7.03759398],0
u1,1,0.420546,0.648788,[ 80 267] ; [10 45],[ 77.68656716 269.31343284] ; [12.31343284 42.68656716],0
u2,1,0.441888,0.591375,[47 35] ; [7 3],[48.13043478 33.86956522] ; [5.86956522 4.13043478],0
b4,1,0.469156,0.523963,[201 146] ; [29 26],[198.53233831 148.46766169] ; [31.46766169 23.53233831],0
a4,1,0.518103,0.417668,[174 173] ; [25 30],[171.77363184 175.22636816] ; [27.22636816 27.77363184],0
s3,1,0.541107,0.373493,[304  42] ; [49  5],[305.345  40.655] ; [47.655  6.345],0
p10,1,0.632163,0.229139,[321  25] ; [52  3],[321.840399  24.159601] ; [51.159601  3.840399],0
d5,1,0.640063,0.21866,[289  55] ; [44 10],[287.81909548  56.18090452] ; [45.18090452  8.81909548],0
v4,1,0.647017,0.209682,[334  10] ; [54  1],[334.51629073   9.48370927] ; [53.48370927  1.51629073],0
r1,1,0.653762,0.201191,[279  65] ; [46  9],[280.20050125  63.79949875] ; [44.79949875 10.20050125],0
d2,1,0.685798,0.163672,[182 164] ; [30 24],[183.38 162.62] ; [28.62 25.38],0
a5,1,0.699033,0.149479,[273  74] ; [42 13],[271.90298507  75.09701493] ; [43.09701493 11.90298507],0
d3,1,0.706089,0.142215,[247  98] ; [40 14],[248.15789474  96.84210526] ; [38.84210526 15.15789474],0
r3,1,0.861871,0.030273,[334  11] ; [53  2],[333.7875  11.2125] ; [53.2125  1.7875],0
u3,1,0.871548,0.026145,[56 27] ; [7 3],[56.22580645 26.77419355] ; [6.77419355 3.22580645],0
a8,1,0.934912,0.006669,[ 53 269] ; [ 8 42],[ 52.80107527 269.19892473] ; [ 8.19892473 41.80107527],0
n2,1,0.938687,0.005917,[60 16] ; [8 2],[60.09302326 15.90697674] ; [7.90697674 2.09302326],0
a7,1,0.956969,0.002911,[256  89] ; [41 14],[256.1625  88.8375] ; [40.8375 14.1625],0
