Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.0,60.09044,[232  67] ; [38 67],[199.82673267  99.17326733] ; [70.17326733 34.82673267],1
a3,1,0.423163,0.641513,[209  90] ; [77 27],[212.19354839  86.80645161] ; [73.80645161 30.19354839],0
s3,1,0.430061,0.622658,[153 138] ; [49 53],[149.57251908 141.42748092] ; [52.42748092 49.57251908],0
p10,1,0.432401,0.616367,[218  77] ; [72 31],[214.94974874  80.05025126] ; [75.05025126 27.94974874],0
n2,1,0.462467,0.539918,[57 28] ; [28 10],[58.7398374 26.2601626] ; [26.2601626 11.7398374],0
u4,1,0.476298,0.507327,[  6 293] ; [  1 104],[  5.18069307 293.81930693] ; [  1.81930693 103.18069307],0
s1,1,0.560897,0.338153,[  8 284] ; [ 4 99],[  8.87088608 283.12911392] ; [ 3.12911392 99.87088608],0
n3,1,0.580894,0.304792,[55 30] ; [22 15],[53.64754098 31.35245902] ; [23.35245902 13.64754098],0
p7,1,0.587587,0.294128,[134 152] ; [50 50],[136.33160622 149.66839378] ; [47.66839378 52.33160622],0
s5,1,0.658071,0.195875,[ 78 211] ; [29 70],[ 79.69845361 209.30154639] ; [27.30154639 71.69845361],0
p1,1,0.69533,0.153376,[ 11 286] ; [  3 101],[ 10.36907731 286.63092269] ; [  3.63092269 100.36907731],0
p12,1,0.721538,0.127024,[ 14 282] ; [ 4 99],[ 13.35338346 282.64661654] ; [ 4.64661654 98.35338346],0
s8,1,0.724658,0.124073,[107 191] ; [35 68],[105.52618454 192.47381546] ; [36.47381546 66.52618454],0
p6,1,0.771743,0.084155,[ 70 227] ; [25 75],[ 71.07052897 225.92947103] ; [23.92947103 76.07052897],0
n4,1,0.790068,0.070874,[205  93] ; [73 31],[206.07960199  91.92039801] ; [71.92039801 32.07960199],0
p11,1,0.81145,0.056909,[220  79] ; [76 29],[219.06930693  79.93069307] ; [76.93069307 28.06930693],0
p9,1,0.920065,0.01007,[226  64] ; [79 23],[225.6377551  64.3622449] ; [79.3622449 22.6377551],0
n1,1,0.959087,0.002632,[28 55] ; [13 25],[28.12396694 54.87603306] ; [12.87603306 25.12396694],0
p5,1,0.96333,0.002114,[ 15 284] ; [ 5 97],[ 14.9127182 284.0872818] ; [ 5.0872818 96.9127182],0
s7,1,0.982471,0.000483,[115 176] ; [39 60],[114.90769231 176.09230769] ; [39.09230769 59.90769231],0
n6,1,0.98715,0.000259,[233  63] ; [81 22],[232.94235589  63.05764411] ; [81.05764411 21.94235589],0
