Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,4e-06,21.333344,[156  11] ; [33 15],[146.80465116  20.19534884] ; [42.19534884  5.80465116],1
s5,1,0.08753,2.91923,[82 76] ; [16 27],[77.03482587 80.96517413] ; [20.96517413 22.03482587],0
u3,1,0.158064,1.992653,[24 15] ; [7 1],[25.72340426 13.27659574] ; [5.27659574 2.72340426],0
a2,1,0.175725,1.833412,[ 46 122] ; [18 30],[ 49.77777778 118.22222222] ; [14.22222222 33.77777778],0
n2,1,0.184711,1.759309,[18  4] ; [8 5],[16.34285714  5.65714286] ; [9.65714286 3.34285714],0
d4,1,0.188833,1.726698,[145  22] ; [38 10],[142.14418605  24.85581395] ; [40.85581395  7.14418605],0
a1,1,0.199123,1.648792,[ 17 151] ; [ 2 46],[ 14.77777778 153.22222222] ; [ 4.22222222 43.77777778],0
d3,1,0.210476,1.56815,[124  44] ; [31 17],[120.55555556  47.44444444] ; [34.44444444 13.55555556],0
n4,1,0.219901,1.505018,[148  20] ; [39  9],[145.44444444  22.55555556] ; [41.55555556  6.44444444],0
a4,1,0.229342,1.444936,[85 83] ; [29 19],[88.66666667 79.33333333] ; [25.33333333 22.66666667],0
d5,1,0.244898,1.352177,[138  29] ; [43  5],[140.59069767  26.40930233] ; [40.40930233  7.59069767],0
s4,1,0.261444,1.261095,[ 41 124] ; [ 8 39],[ 38.13679245 126.86320755] ; [10.86320755 36.13679245],0
p9,1,0.283259,1.151386,[158  10] ; [43  5],[156.33333333  11.66666667] ; [44.66666667  3.33333333],0
v3,1,0.293144,1.105124,[77 87] ; [18 29],[73.83886256 90.16113744] ; [21.16113744 25.83886256],0
d2,1,0.304982,1.052284,[91 77] ; [30 18],[94.11111111 73.88888889] ; [26.88888889 21.11111111],0
u1,1,0.339874,0.910906,[ 41 127] ; [15 33],[ 43.55555556 124.44444444] ; [12.44444444 35.55555556],0
a3,1,0.355145,0.854989,[128  38] ; [40  8],[130.31775701  35.68224299] ; [37.68224299 10.31775701],0
s8,1,0.373692,0.791351,[99 68] ; [25 23],[96.31627907 70.68372093] ; [27.68372093 20.31627907],0
b4,1,0.397644,0.715438,[99 69] ; [25 23],[96.44444444 71.55555556] ; [27.55555556 20.44444444],0
r2,1,0.398304,0.71344,[156   8] ; [47  1],[157.03773585   6.96226415] ; [45.96226415  2.03773585],0
a6,1,0.3989,0.711639,[111  56] ; [35 13],[113.40465116  53.59534884] ; [32.59534884 15.40465116],0
r4,1,0.457569,0.551835,[156  12] ; [43  5],[154.77777778  13.22222222] ; [44.22222222  3.77777778],0
v2,1,0.523751,0.4065,[101  65] ; [31 16],[102.87323944  63.12676056] ; [29.12676056 17.87323944],0
a8,1,0.552993,0.351983,[ 23 128] ; [ 5 38],[ 21.79381443 129.20618557] ; [ 6.20618557 36.79381443],0
s6,1,0.598792,0.276822,[125  35] ; [35 12],[123.67149758  36.32850242] ; [36.32850242 10.67149758],0
s3,1,0.641781,0.216421,[103  63] ; [28 20],[101.61682243  64.38317757] ; [29.38317757 18.61682243],0
p1,1,0.649142,0.206983,[ 29 138] ; [ 7 41],[ 27.9627907 139.0372093] ; [ 8.0372093 39.9627907],0
d1,1,0.670227,0.181336,[114  54] ; [31 17],[112.77777778  55.22222222] ; [32.22222222 15.77777778],0
a5,1,0.710658,0.137621,[137  31] ; [38 10],[136.11111111  31.88888889] ; [38.88888889  9.11111111],0
s1,1,0.739912,0.110204,[  5 163] ; [ 1 47],[  4.66666667 163.33333333] ; [ 1.33333333 46.66666667],0
s2,1,0.749171,0.102229,[103  63] ; [31 17],[103.94392523  62.05607477] ; [30.05607477 17.94392523],0
s7,1,0.843132,0.03916,[104  54] ; [31 15],[104.55882353  53.44117647] ; [30.44117647 15.55882353],0
r3,1,0.890793,0.018852,[161   4] ; [47  1],[161.12676056   3.87323944] ; [46.87323944  1.12676056],0
n1,1,0.967991,0.00161,[10 12] ; [6 7],[10.05714286 11.94285714] ; [5.94285714 7.05714286],0
a7,1,0.983184,0.000444,[125  42] ; [36 12],[125.05581395  41.94418605] ; [35.94418605 12.05581395],0
