Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,36.872959,[ 6 28] ; [77 24],[20.9037037 13.0962963] ; [62.0962963 38.9037037],1
d2,1,0.09693,2.755341,[17 17] ; [34 66],[12.94029851 21.05970149] ; [38.05970149 61.94029851],0
s3,1,0.101551,2.68101,[10 23] ; [47 54],[14.03731343 18.96268657] ; [42.96268657 58.03731343],0
a7,1,0.161801,1.957313,[18 16] ; [67 34],[21.40740741 12.59259259] ; [63.59259259 37.40740741],0
s1,1,0.178702,1.808382,[ 4 30] ; [ 5 94],[ 2.30075188 31.69924812] ; [ 6.69924812 92.30075188],0
n2,1,0.186523,1.74487,[9 9] ; [24 11],[11.20754717  6.79245283] ; [21.79245283 13.20754717],0
n1,1,0.186523,1.74487,[9 9] ; [11 24],[ 6.79245283 11.20754717] ; [13.20754717 21.79245283],0
v1,1,0.209929,1.571918,[ 9 25] ; [38 61],[12.01503759 21.98496241] ; [34.98496241 64.01503759],0
s7,1,0.293779,1.102222,[ 4 27] ; [20 73],[ 6. 25.] ; [18. 75.],0
b1,1,0.298295,1.0818,[20 14] ; [49 52],[17.37777778 16.62222222] ; [51.62222222 49.37777778],0
d4,1,0.298964,1.078811,[22 12] ; [74 26],[24.35820896  9.64179104] ; [71.64179104 28.35820896],0
p6,1,0.347013,0.884349,[ 4 29] ; [18 75],[ 5.76190476 27.23809524] ; [16.23809524 76.76190476],0
v3,1,0.392439,0.731373,[ 6 27] ; [24 70],[ 7.79527559 25.20472441] ; [22.20472441 71.79527559],0
a4,1,0.502413,0.449835,[15 19] ; [38 63],[13.34814815 20.65185185] ; [39.65185185 61.34814815],0
a5,1,0.509165,0.435783,[18 16] ; [60 41],[19.64444444 14.35555556] ; [58.35555556 42.64444444],0
a3,1,0.549235,0.35869,[20 13] ; [67 34],[21.42537313 11.57462687] ; [65.57462687 35.42537313],0
n4,1,0.656938,0.197265,[19 15] ; [52 49],[17.88148148 16.11851852] ; [53.11851852 47.88148148],0
s4,1,0.667624,0.184394,[ 5 29] ; [12 89],[ 4.28148148 29.71851852] ; [12.71851852 88.28148148],0
p5,1,0.735976,0.113695,[ 1 32] ; [ 2 97],[ 0.75 32.25] ; [ 2.25 96.75],0
a8,1,0.73881,0.111175,[ 3 30] ; [ 7 89],[ 2.55813953 30.44186047] ; [ 7.44186047 88.55813953],0
s5,1,0.758953,0.094161,[ 5 29] ; [12 83],[ 4.48062016 29.51937984] ; [12.51937984 82.48062016],0
a2,1,0.805255,0.060788,[ 6 28] ; [16 85],[ 5.54074074 28.45925926] ; [16.45925926 84.54074074],0
b4,1,0.885023,0.02091,[19 15] ; [55 46],[18.63703704 15.36296296] ; [55.36296296 45.63703704],0
n5,1,0.944736,0.004805,[15 19] ; [43 56],[14.82706767 19.17293233] ; [43.17293233 55.82706767],0
d1,1,0.968703,0.001539,[13 21] ; [39 62],[13.0962963 20.9037037] ; [38.9037037 62.0962963],0
