Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s6,1,0.0,57.901155,[266 178] ; [211  29],[309.63157895 134.36842105] ; [167.36842105  72.63157895],1
u2,1,0.12407,2.365181,[82 51] ; [24 25],[77.46153846 55.53846154] ; [28.53846154 20.46153846],0
n4,1,0.143803,2.136788,[344 102] ; [199  44],[351.49201742  94.50798258] ; [191.50798258  51.49201742],0
p2,1,0.184786,1.758708,[369  76] ; [210  32],[375.04366812  69.95633188] ; [203.95633188  38.04366812],0
u4,1,0.209684,1.573608,[ 12 435] ; [  3 241],[  9.70332851 437.29667149] ; [  5.29667149 238.70332851],0
d5,1,0.273066,1.201281,[363  83] ; [205  37],[368.20930233  77.79069767] ; [199.79069767  42.20930233],0
a1,1,0.311077,1.026096,[ 15 432] ; [ 12 232],[ 17.46599132 429.53400868] ; [  9.53400868 234.46599132],0
v4,1,0.378172,0.776637,[433  12] ; [240   4],[434.66618287  10.33381713] ; [238.33381713   5.66618287],0
r3,1,0.406949,0.687697,[439   7] ; [237   6],[437.58490566   8.41509434] ; [238.41509434   4.58490566],0
r2,1,0.566954,0.327807,[436   8] ; [241   3],[436.90116279   7.09883721] ; [240.09883721   3.90116279],0
v2,1,0.664991,0.187517,[249 174] ; [146  95],[251.63403614 171.36596386] ; [143.36596386  97.63403614],0
u3,1,0.792328,0.069321,[85 48] ; [33 17],[85.75956284 47.24043716] ; [32.24043716 17.75956284],0
d3,1,0.877284,0.023843,[320 126] ; [173  70],[319.12626996 126.87373004] ; [173.87373004  69.12626996],0
b1,1,0.898511,0.016267,[170 277] ; [ 94 150],[170.77858177 276.22141823] ; [ 93.22141823 150.77858177],0
s1,1,0.915017,0.011388,[ 14 426] ; [  8 232],[ 14.23529412 425.76470588] ; [  7.76470588 232.23529412],0
p11,1,0.94012,0.005643,[358  89] ; [196  48],[358.37626628  88.62373372] ; [195.62373372  48.37626628],0
a8,1,0.968205,0.001589,[ 58 344] ; [ 32 188],[ 58.16720257 343.83279743] ; [ 31.83279743 188.16720257],0
b4,1,0.993665,6.3e-05,[260 187] ; [142 102],[260.04920405 186.95079595] ; [141.95079595 102.04920405],0
