Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,8e-06,20.053465,[90 54] ; [55 96],[70.77966102 73.22033898] ; [74.22033898 76.77966102],1
p6,1,0.101982,2.674273,[54 88] ; [ 46 112],[47.33333333 94.66666667] ; [ 52.66666667 105.33333333],0
n1,1,0.122073,2.390515,[15 12] ; [17 29],[11.83561644 15.16438356] ; [20.16438356 25.83561644],0
r4,1,0.123646,2.370515,[132  17] ; [131  28],[127.23051948  21.76948052] ; [135.76948052  23.23051948],0
n5,1,0.129817,2.294688,[111  37] ; [104  51],[105.01650165  42.98349835] ; [109.98349835  45.01650165],0
p9,1,0.12982,2.294651,[128  19] ; [125  30],[123.14900662  23.85099338] ; [129.85099338  25.14900662],0
a4,1,0.130103,2.291274,[ 44 104] ; [ 35 123],[ 38.20915033 109.79084967] ; [ 40.79084967 117.20915033],0
s4,1,0.13809,2.199119,[ 20 128] ; [ 31 125],[ 24.82894737 123.17105263] ; [ 26.17105263 129.82894737],0
p4,1,0.150275,2.069459,[80 67] ; [72 84],[73.74257426 73.25742574] ; [78.25742574 77.74257426],0
s2,1,0.150552,2.066645,[65 80] ; [ 58 100],[58.86138614 86.13861386] ; [64.13861386 93.86138614],0
p3,1,0.166953,1.910088,[73 74] ; [66 92],[66.99344262 80.00655738] ; [72.00655738 85.99344262],0
p10,1,0.180247,1.795584,[122  23] ; [121  34],[117.45  27.55] ; [125.55  29.45],0
s6,1,0.216871,1.524953,[93 50] ; [90 65],[87.81543624 55.18456376] ; [95.18456376 59.81543624],0
u2,1,0.296261,1.090951,[28 18] ; [41 39],[25.19047619 20.80952381] ; [43.80952381 36.19047619],0
r3,1,0.299313,1.077251,[141   7] ; [146  12],[138.81045752   9.18954248] ; [148.18954248   9.81045752],0
s1,1,0.301583,1.067181,[  7 140] ; [  4 153],[  5.31907895 141.68092105] ; [  5.68092105 151.31907895],0
s3,1,0.349266,0.876124,[78 67] ; [75 80],[73.95 71.05] ; [79.05 75.95],0
a8,1,0.371329,0.799213,[ 22 118] ; [ 18 131],[ 19.37716263 120.62283737] ; [ 20.62283737 128.37716263],0
n2,1,0.37627,0.782852,[23  4] ; [36 11],[21.52702703  5.47297297] ; [37.47297297  9.52702703],0
v4,1,0.415731,0.662352,[139   7] ; [146  11],[137.32673267   8.67326733] ; [147.67326733   9.32673267],0
a1,1,0.48141,0.495667,[  7 142] ; [  5 154],[  5.80519481 143.19480519] ; [  6.19480519 152.80519481],0
p12,1,0.524192,0.405637,[ 12 133] ; [ 10 147],[ 10.56291391 134.43708609] ; [ 11.43708609 145.56291391],0
d4,1,0.540684,0.374273,[90 59] ; [90 68],[87.36156352 61.63843648] ; [92.63843648 65.36156352],0
p2,1,0.54398,0.368214,[122  24] ; [127  30],[119.98019802  26.01980198] ; [129.01980198  27.98019802],0
p7,1,0.599669,0.275495,[92 52] ; [92 59],[89.81694915 54.18305085] ; [94.18305085 56.81694915],0
n6,1,0.633315,0.227593,[123  25] ; [128  30],[121.39869281  26.60130719] ; [129.60130719  28.39869281],0
d2,1,0.709958,0.138319,[ 22 127] ; [ 21 137],[ 20.86970684 128.13029316] ; [ 22.13029316 135.86970684],0
p1,1,0.72931,0.119746,[ 14 133] ; [ 13 142],[ 13.14238411 133.85761589] ; [ 13.85761589 141.14238411],0
a7,1,0.744634,0.106095,[91 57] ; [100  58],[92.37908497 55.62091503] ; [98.62091503 59.37908497],0
s5,1,0.826064,0.048291,[ 41 100] ; [ 43 111],[ 40.14915254 100.85084746] ; [ 43.85084746 110.14915254],0
p8,1,0.829157,0.046562,[77 67] ; [82 75],[76.06644518 67.93355482] ; [82.93355482 74.06644518],0
b4,1,0.843444,0.039002,[86 63] ; [90 69],[85.14285714 63.85714286] ; [90.85714286 68.14285714],0
d3,1,0.849093,0.036205,[61 88] ; [63 95],[60.18241042 88.81758958] ; [63.81758958 94.18241042],0
a6,1,0.865209,0.028814,[91 58] ; [95 63],[90.27361564 58.72638436] ; [95.72638436 62.27361564],0
n3,1,0.924216,0.009049,[21  6] ; [37 10],[21.16216216  5.83783784] ; [36.83783784 10.16216216],0
b1,1,0.942834,0.005142,[54 95] ; [ 57 102],[53.69805195 95.30194805] ; [ 57.30194805 101.69805195],0
p5,1,0.970851,0.001335,[ 16 130] ; [ 17 140],[ 15.9009901 130.0990099] ; [ 17.0990099 139.9009901],0
