Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p1,1,0.0,48.304164,[ 25 342] ; [26 48],[ 42.44217687 324.55782313] ; [ 8.55782313 65.44217687],1
n1,1,0.065985,3.380176,[20 45] ; [7 5],[22.79220779 42.20779221] ; [4.20779221 7.79220779],0
n4,1,0.068397,3.321081,[303  67] ; [67  7],[308.33333333  61.66666667] ; [61.66666667 12.33333333],0
s1,1,0.082832,3.008447,[ 10 355] ; [ 5 69],[ 12.4715262 352.5284738] ; [ 2.5284738 71.4715262],0
d3,1,0.088411,2.903077,[289  81] ; [51 23],[283.33333333  86.66666667] ; [56.66666667 17.33333333],0
v1,1,0.09759,2.7445,[213 148] ; [50 22],[219.26789838 141.73210162] ; [43.73210162 28.26789838],0
a6,1,0.104869,2.629887,[265 105] ; [46 28],[259.16666667 110.83333333] ; [51.83333333 22.16666667],0
b2,1,0.134372,2.241249,[ 83 144] ; [27 30],[ 87.92253521 139.07746479] ; [22.07746479 34.92253521],0
b3,1,0.134372,2.241249,[ 83 144] ; [27 30],[ 87.92253521 139.07746479] ; [22.07746479 34.92253521],0
p10,1,0.159338,1.980495,[315  52] ; [68  6],[318.7324263  48.2675737] ; [64.2675737  9.7324263],0
r4,1,0.166112,1.917687,[361   9] ; [70  4],[359.16666667  10.83333333] ; [71.83333333  2.16666667],0
s2,1,0.189901,1.718388,[199 165] ; [46 27],[204.07322654 159.92677346] ; [40.92677346 32.07322654],0
a2,1,0.191568,1.705517,[113 257] ; [17 57],[108.33333333 261.66666667] ; [21.66666667 52.33333333],0
a7,1,0.210036,1.571179,[289  80] ; [53 21],[284.87133183  84.12866817] ; [57.12866817 16.87133183],0
r2,1,0.230201,1.439619,[357  10] ; [70  4],[355.34920635  11.65079365] ; [71.65079365  2.34920635],0
d5,1,0.238486,1.389519,[323  46] ; [61 13],[319.85553047  49.14446953] ; [64.14446953  9.85553047],0
a8,1,0.241316,1.372889,[ 40 284] ; [12 56],[ 42.97959184 281.02040816] ; [ 9.02040816 58.97959184],0
a5,1,0.329356,0.951429,[303  67] ; [57 17],[300.  70.] ; [60. 14.],0
r3,1,0.330564,0.946687,[361   8] ; [70  3],[359.81674208   9.18325792] ; [71.18325792  1.81674208],0
n2,1,0.354641,0.856782,[45 19] ; [10  2],[46.31578947 17.68421053] ; [8.68421053 3.31578947],0
b1,1,0.383568,0.759234,[140 230] ; [32 42],[143.33333333 226.66666667] ; [28.66666667 45.33333333],0
v4,1,0.419843,0.650754,[361   9] ; [70  3],[359.97742664  10.02257336] ; [71.02257336  1.97742664],0
p2,1,0.451143,0.567779,[333  35] ; [69  5],[334.69683258  33.30316742] ; [67.30316742  6.69683258],0
u2,1,0.462689,0.539383,[61 39] ; [6 6],[59.82142857 40.17857143] ; [7.17857143 4.82142857],0
d2,1,0.482197,0.49389,[203 166] ; [44 30],[205.74040632 163.25959368] ; [41.25959368 32.74040632],0
p11,1,0.503325,0.447919,[303  67] ; [63 11],[305.  65.] ; [61. 13.],0
u1,1,0.518847,0.416185,[ 87 283] ; [20 54],[ 89.16666667 280.83333333] ; [17.83333333 56.16666667],0
b4,1,0.603942,0.269091,[222 148] ; [42 32],[220. 150.] ; [44. 30.],0
v2,1,0.674795,0.176044,[218 141] ; [45 26],[219.5744186 139.4255814] ; [43.4255814 27.5744186],0
d4,1,0.680948,0.16906,[316  53] ; [62 12],[314.85778781  54.14221219] ; [63.14221219 10.85778781],0
a4,1,0.701858,0.146546,[188 180] ; [36 38],[186.49773756 181.50226244] ; [37.50226244 36.49773756],0
s4,1,0.733516,0.115908,[ 67 298] ; [12 60],[ 65.98398169 299.01601831] ; [13.01601831 58.98398169],0
d1,1,0.820979,0.051205,[250 120] ; [49 25],[249.16666667 120.83333333] ; [49.83333333 24.16666667],0
u3,1,0.908831,0.013113,[65 35] ; [8 4],[65.17857143 34.82142857] ; [7.82142857 4.17857143],0
