Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,0.011708,6.354607,[ 3 22] ; [14 19],[ 7.32758621 17.67241379] ; [ 9.67241379 23.32758621],0
p7,1,0.392224,0.732036,[12 13] ; [19 13],[13.59649123 11.40350877] ; [17.40350877 14.59649123],0
b2,1,0.392742,0.730435,[3 9] ; [ 2 14],[2.14285714 9.85714286] ; [ 2.85714286 13.14285714],0
b3,1,0.392742,0.730435,[3 9] ; [ 2 14],[2.14285714 9.85714286] ; [ 2.85714286 13.14285714],0
r2,1,0.394622,0.724652,[19  6] ; [28  5],[20.25862069  4.74137931] ; [26.74137931  6.25862069],0
n6,1,0.407048,0.687407,[14 11] ; [22 11],[15.51724138  9.48275862] ; [20.48275862 12.51724138],0
p5,1,0.430251,0.622146,[ 2 23] ; [ 1 30],[ 1.33928571 23.66071429] ; [ 1.66071429 29.33928571],0
s8,1,0.439331,0.59803,[ 6 19] ; [11 22],[ 7.32758621 17.67241379] ; [ 9.67241379 23.32758621],0
s1,1,0.448618,0.574141,[ 1 24] ; [ 3 30],[ 1.72413793 23.27586207] ; [ 2.27586207 30.72413793],0
b1,1,0.469053,0.524207,[13 12] ; [14 19],[11.63793103 13.36206897] ; [15.36206897 17.63793103],0
a3,1,0.519924,0.414044,[10 15] ; [16 17],[11.20689655 13.79310345] ; [14.79310345 18.20689655],0
b5,1,0.570576,0.32172,[11 14] ; [17 16],[12.06896552 12.93103448] ; [15.93103448 17.06896552],0
n1,1,0.658387,0.195489,[ 3 10] ; [4 9],[3.5 9.5] ; [3.5 9.5],0
u2,1,0.687922,0.161345,[6 9] ; [8 9],[6.5625 8.4375] ; [7.4375 9.5625],0
a4,1,0.730326,0.118812,[ 3 22] ; [ 5 28],[ 3.44827586 21.55172414] ; [ 4.55172414 28.44827586],0
v2,1,0.74743,0.103704,[ 8 16] ; [12 20],[ 8.57142857 15.42857143] ; [11.42857143 20.57142857],0
s3,1,0.777447,0.07989,[10 15] ; [12 21],[ 9.48275862 15.51724138] ; [12.51724138 20.48275862],0
d2,1,0.800935,0.063573,[ 6 19] ; [ 7 26],[ 5.60344828 19.39655172] ; [ 7.39655172 25.60344828],0
s2,1,0.832424,0.044772,[ 9 16] ; [11 22],[ 8.62068966 16.37931034] ; [11.37931034 21.62068966],0
a2,1,0.841142,0.040173,[ 1 24] ; [ 1 32],[ 0.86206897 24.13793103] ; [ 1.13793103 31.86206897],0
v1,1,0.848667,0.036412,[ 7 18] ; [10 23],[ 7.32758621 17.67241379] ; [ 9.67241379 23.32758621],0
n2,1,0.900552,0.015616,[10  4] ; [9 4],[9.85185185 4.14814815] ; [9.14814815 3.85185185],0
b4,1,0.904478,0.014401,[11 14] ; [14 19],[10.77586207 14.22413793] ; [14.22413793 18.77586207],0
p6,1,0.910146,0.012736,[ 5 20] ; [ 7 26],[ 5.17241379 19.82758621] ; [ 6.82758621 26.17241379],0
v4,1,0.954488,0.003257,[22  3] ; [28  4],[21.92982456  3.07017544] ; [28.07017544  3.92982456],0
u3,1,0.982301,0.000492,[7 8] ; [8 9],[7.03125 7.96875] ; [7.96875 9.03125],0
