Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,9e-06,19.694657,[22 47] ; [31 10],[33.24545455 35.75454545] ; [19.75454545 21.24545455],1
a8,1,0.094583,2.79459,[ 5 63] ; [ 7 32],[ 7.62616822 60.37383178] ; [ 4.37383178 34.62616822],0
d1,1,0.0965,2.762461,[23 47] ; [20 21],[27.11711712 42.88288288] ; [15.88288288 25.11711712],0
p8,1,0.178919,1.806576,[14 56] ; [12 26],[16.85185185 53.14814815] ; [ 9.14814815 28.85185185],0
u2,1,0.197743,1.658969,[14 14] ; [8 3],[15.79487179 12.20512821] ; [6.20512821 4.79487179],0
b5,1,0.232458,1.425759,[38 32] ; [27 14],[40.99099099 29.00900901] ; [24.00900901 16.99099099],0
a2,1,0.278655,1.173636,[ 7 63] ; [ 7 34],[ 8.82882883 61.17117117] ; [ 5.17117117 35.82882883],0
a3,1,0.295794,1.093063,[42 27] ; [29 12],[44.53636364 24.46363636] ; [26.46363636 14.53636364],0
b1,1,0.310364,1.029128,[36 34] ; [17 24],[33.42342342 36.57657658] ; [19.57657658 21.42342342],0
a1,1,0.340008,0.910402,[ 7 63] ; [ 2 39],[ 5.67567568 64.32432432] ; [ 3.32432432 37.67567568],0
d3,1,0.367086,0.813505,[37 32] ; [25 15],[39.24770642 29.75229358] ; [22.75229358 17.24770642],0
u3,1,0.369074,0.806779,[12 16] ; [7 5],[13.3 14.7] ; [5.7 6.3],0
a5,1,0.384366,0.75669,[35 35] ; [24 17],[37.20720721 32.79279279] ; [21.79279279 19.20720721],0
n3,1,0.406768,0.688228,[15 13] ; [10  5],[16.27906977 11.72093023] ; [8.72093023 6.27906977],0
d5,1,0.448534,0.574353,[44 26] ; [28 12],[45.81818182 24.18181818] ; [26.18181818 13.81818182],0
n5,1,0.451539,0.566785,[29 41] ; [20 21],[30.9009009 39.0990991] ; [18.0990991 22.9009009],0
a4,1,0.486864,0.483449,[25 45] ; [12 29],[23.33333333 46.66666667] ; [13.66666667 27.33333333],0
r2,1,0.491639,0.472937,[55 14] ; [34  6],[56.33944954 12.66055046] ; [32.66055046  7.33944954],0
b4,1,0.492308,0.471478,[38 32] ; [25 16],[39.72972973 30.27027027] ; [23.27027027 17.72972973],0
u1,1,0.495452,0.464664,[ 3 67] ; [ 3 38],[ 3.78378378 66.21621622] ; [ 2.21621622 38.78378378],0
p6,1,0.557255,0.34448,[ 8 60] ; [ 6 32],[ 8.98113208 59.01886792] ; [ 5.01886792 32.98113208],0
s1,1,0.644722,0.212619,[ 5 64] ; [ 2 38],[ 4.43119266 64.56880734] ; [ 2.56880734 37.43119266],0
b2,1,0.658306,0.195588,[10 26] ; [ 7 14],[10.73684211 25.26315789] ; [ 6.26315789 14.73684211],0
b3,1,0.658306,0.195588,[10 26] ; [ 7 14],[10.73684211 25.26315789] ; [ 6.26315789 14.73684211],0
a7,1,0.66763,0.184387,[45 25] ; [28 13],[46.03603604 23.96396396] ; [26.96396396 14.03603604],0
p5,1,0.671978,0.179297,[ 1 69] ; [ 1 38],[ 1.28440367 68.71559633] ; [ 0.71559633 38.28440367],0
p1,1,0.798668,0.065062,[ 6 63] ; [ 3 38],[ 5.64545455 63.35454545] ; [ 3.35454545 37.64545455],0
n4,1,0.820415,0.051534,[36 34] ; [22 19],[36.57657658 33.42342342] ; [21.42342342 19.57657658],0
v3,1,0.822468,0.050343,[15 52] ; [ 9 28],[15.46153846 51.53846154] ; [ 8.53846154 28.46153846],0
a6,1,0.911406,0.01238,[43 27] ; [25 15],[43.27272727 26.72727273] ; [24.72727273 15.27272727],0
d2,1,0.911406,0.01238,[27 43] ; [15 25],[26.72727273 43.27272727] ; [15.27272727 24.72727273],0
n1,1,0.939225,0.005813,[10 19] ; [ 5 10],[ 9.88636364 19.11363636] ; [5.11363636 9.88636364],0
p3,1,0.979224,0.000678,[15 54] ; [ 9 32],[15.05454545 53.94545455] ; [ 8.94545455 32.05454545],0
