Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,0.013262,6.133869,[14  9] ; [ 3 12],[10.28947368 12.71052632] ; [6.71052632 8.28947368],0
s2,1,0.606139,0.265836,[ 3 19] ; [ 3 12],[ 3.56756757 18.43243243] ; [ 2.43243243 12.56756757],0
p9,1,0.608766,0.261976,[15  7] ; [9 6],[14.27027027  7.72972973] ; [9.72972973 5.27027027],0
r3,1,0.612689,0.256277,[16  6] ; [12  3],[16.64864865  5.35135135] ; [11.35135135  3.64864865],0
p3,1,0.612689,0.256277,[ 6 16] ; [ 3 12],[ 5.35135135 16.64864865] ; [ 3.64864865 11.35135135],0
p11,1,0.630202,0.231786,[17  6] ; [10  5],[16.34210526  6.65789474] ; [10.65789474  4.34210526],0
p10,1,0.640854,0.217627,[13  9] ; [10  5],[13.67567568  8.32432432] ; [9.32432432 5.67567568],0
d3,1,0.717269,0.131125,[14  9] ; [10  5],[14.52631579  8.47368421] ; [9.47368421 5.52631579],0
p2,1,0.717269,0.131125,[14  9] ; [10  5],[14.52631579  8.47368421] ; [9.47368421 5.52631579],0
n4,1,0.739979,0.110145,[12 11] ; [7 8],[11.5 11.5] ; [7.5 7.5],0
p6,1,0.783921,0.075192,[ 5 17] ; [ 4 11],[ 5.35135135 16.64864865] ; [ 3.64864865 11.35135135],0
s3,1,0.783921,0.075192,[ 5 17] ; [ 4 11],[ 5.35135135 16.64864865] ; [ 3.64864865 11.35135135],0
a8,1,0.810366,0.057578,[ 4 18] ; [ 3 11],[ 4.27777778 17.72222222] ; [ 2.72222222 11.27777778],0
n6,1,0.831895,0.045059,[13 10] ; [9 6],[13.31578947  9.68421053] ; [8.68421053 6.31578947],0
n2,1,0.832662,0.044643,[5 4] ; [3 3],[4.8 4.2] ; [3.2 2.8],0
n5,1,0.846791,0.037332,[13 10] ; [8 7],[12.71052632 10.28947368] ; [8.28947368 6.71052632],0
r4,1,0.850962,0.035303,[ 7 16] ; [ 5 10],[ 7.26315789 15.73684211] ; [ 4.73684211 10.26315789],0
v3,1,0.897724,0.016522,[ 5 18] ; [ 3 12],[ 4.84210526 18.15789474] ; [ 3.15789474 11.84210526],0
b3,1,0.918517,0.010466,[4 9] ; [2 5],[3.9 9.1] ; [2.1 4.9],0
b2,1,0.918517,0.010466,[4 9] ; [2 5],[3.9 9.1] ; [2.1 4.9],0
d1,1,0.926661,0.008473,[ 8 15] ; [ 5 10],[ 7.86842105 15.13157895] ; [5.13157895 9.86842105],0
u3,1,1.0,0.0,[4 5] ; [4 5],[4. 5.] ; [4. 5.],0
