Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a3,1,0.0,26.366766,[14 32] ; [37  7],[26.06666667 19.93333333] ; [24.93333333 19.06666667],1
n1,1,0.252939,1.306995,[ 7 17] ; [10 12],[ 8.86956522 15.13043478] ; [ 8.13043478 13.86956522],0
v4,1,0.299575,1.076087,[28 18] ; [22 22],[25.55555556 20.44444444] ; [24.44444444 19.55555556],0
s2,1,0.303651,1.058093,[ 9 38] ; [ 5 39],[ 7.23076923 39.76923077] ; [ 6.76923077 37.23076923],0
p3,1,0.320232,0.987999,[ 8 39] ; [11 32],[ 9.92222222 37.07777778] ; [ 9.07777778 33.92222222],0
p8,1,0.359607,0.839265,[15 32] ; [10 33],[13.05555556 33.94444444] ; [11.94444444 31.05555556],0
r1,1,0.368881,0.807431,[11 36] ; [14 30],[12.91208791 34.08791209] ; [12.08791209 31.91208791],0
b1,1,0.38867,0.7431,[24 23] ; [27 18],[26.05434783 20.94565217] ; [24.94565217 20.05434783],0
b5,1,0.395511,0.721932,[24 23] ; [19 26],[21.9673913 25.0326087] ; [21.0326087 23.9673913],0
u3,1,0.447686,0.576504,[ 8 25] ; [3 5],[ 8.85365854 24.14634146] ; [2.14634146 5.85365854],0
u2,1,0.448271,0.575019,[13 20] ; [2 6],[12.07317073 20.92682927] ; [2.92682927 5.07317073],0
n3,1,0.448951,0.573299,[13 11] ; [ 9 12],[11.73333333 12.26666667] ; [10.26666667 10.73333333],0
s5,1,0.52015,0.413597,[ 5 42] ; [ 3 41],[ 4.13186813 42.86813187] ; [ 3.86813187 40.13186813],0
r2,1,0.532506,0.389606,[25 21] ; [25 16],[26.43678161 19.56321839] ; [23.56321839 17.43678161],0
p4,1,0.54874,0.359579,[12 34] ; [14 30],[13.28888889 32.71111111] ; [12.71111111 31.28888889],0
n2,1,0.570846,0.32127,[14 10] ; [11 11],[13.04347826 10.95652174] ; [11.95652174 10.04347826],0
r3,1,0.571819,0.319648,[22 24] ; [18 25],[20.6741573 25.3258427] ; [19.3258427 23.6741573],0
s1,1,0.648689,0.207558,[ 4 43] ; [ 5 39],[ 4.64835165 42.35164835] ; [ 4.35164835 39.64835165],0
s8,1,0.674703,0.17615,[ 4 43] ; [ 5 40],[ 4.59782609 42.40217391] ; [ 4.40217391 40.59782609],0
s4,1,0.690433,0.158617,[ 5 42] ; [ 6 39],[ 5.61956522 41.38043478] ; [ 5.38043478 39.61956522],0
p6,1,0.690748,0.158277,[ 8 38] ; [ 6 36],[ 7.31818182 38.68181818] ; [ 6.68181818 35.31818182],0
v3,1,0.710543,0.137735,[ 8 38] ; [ 9 35],[ 8.68888889 37.31111111] ; [ 8.31111111 35.68888889],0
v2,1,0.760572,0.09286,[11 34] ; [12 32],[11.62921348 33.37078652] ; [11.37078652 32.62921348],0
p10,1,0.823395,0.049809,[22 23] ; [20 23],[21.47727273 23.52272727] ; [20.52272727 22.47727273],0
p11,1,0.861113,0.03061,[19 28] ; [19 26],[19.41304348 27.58695652] ; [18.58695652 26.41304348],0
n6,1,0.882044,0.022016,[25 22] ; [23 19],[25.34831461 21.65168539] ; [22.65168539 19.34831461],0
p9,1,0.90958,0.012898,[23 23] ; [21 20],[23.26436782 22.73563218] ; [20.73563218 20.26436782],0
p12,1,0.949267,0.004048,[ 1 46] ; [ 1 42],[ 1.04444444 45.95555556] ; [ 0.95555556 42.04444444],0
s3,1,0.951563,0.00369,[11 34] ; [11 33],[11.12359551 33.87640449] ; [10.87640449 33.12359551],0
p1,1,0.970616,0.001357,[ 5 41] ; [ 5 40],[ 5.05494505 40.94505495] ; [ 4.94505495 40.05494505],0
