Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,1e-06,24.320046,[53 17] ; [11 29],[40.72727273 29.27272727] ; [23.27272727 16.72727273],1
a3,1,0.510154,0.433751,[39 30] ; [20 20],[37.34862385 31.65137615] ; [21.65137615 18.34862385],0
s1,1,0.52508,0.403903,[ 6 63] ; [ 5 35],[ 6.96330275 62.03669725] ; [ 4.03669725 35.96330275],0
s8,1,0.551038,0.35546,[12 58] ; [ 5 34],[10.91743119 59.08256881] ; [ 6.08256881 32.91743119],0
s6,1,0.57114,0.320779,[29 41] ; [14 25],[27.6146789 42.3853211] ; [15.3853211 23.6146789],0
d1,1,0.603595,0.269608,[28 42] ; [14 26],[26.72727273 43.27272727] ; [15.27272727 24.72727273],0
s5,1,0.613377,0.255286,[10 60] ; [ 7 32],[10.91743119 59.08256881] ; [ 6.08256881 32.91743119],0
d5,1,0.622289,0.242664,[47 23] ; [25 15],[45.81818182 24.18181818] ; [26.18181818 13.81818182],0
s2,1,0.628698,0.233831,[21 49] ; [10 29],[19.90825688 50.09174312] ; [11.09174312 27.90825688],0
a4,1,0.736704,0.113045,[26 42] ; [14 26],[25.18518519 42.81481481] ; [14.81481481 25.18518519],0
d2,1,0.745528,0.105327,[34 35] ; [21 19],[34.81651376 34.18348624] ; [20.18348624 19.81651376],0
p2,1,0.772971,0.083227,[37 33] ; [20 20],[36.27272727 33.72727273] ; [20.72727273 19.27272727],0
p10,1,0.800753,0.063692,[15 53] ; [ 8 32],[14.48148148 53.51851852] ; [ 8.51851852 31.48148148],0
v1,1,0.832059,0.04497,[17 53] ; [ 9 31],[16.54545455 53.45454545] ; [ 9.45454545 30.54545455],0
a7,1,0.942198,0.005257,[39 31] ; [22 18],[38.81818182 31.18181818] ; [22.18181818 17.81818182],0
b4,1,0.942304,0.005238,[38 32] ; [22 18],[38.18181818 31.81818182] ; [21.81818182 18.18181818],0
b1,1,0.942304,0.005238,[38 32] ; [22 18],[38.18181818 31.81818182] ; [21.81818182 18.18181818],0
v4,1,0.966312,0.001784,[52 17] ; [30 10],[51.90825688 17.09174312] ; [30.09174312  9.90825688],0
r3,1,0.967727,0.001637,[51 19] ; [29 11],[50.90909091 19.09090909] ; [29.09090909 10.90909091],0
p3,1,0.996743,1.7e-05,[19 50] ; [11 29],[18.99082569 50.00917431] ; [11.00917431 28.99082569],0
