Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.001959,9.587849,[41 20] ; [ 9 19],[34.26966292 26.73033708] ; [15.73033708 12.26966292],0
n2,1,0.27976,1.168254,[12  2] ; [6 3],[10.95652174  3.04347826] ; [7.04347826 1.95652174],0
d2,1,0.296391,1.090361,[32 29] ; [18 10],[34.26966292 26.73033708] ; [15.73033708 12.26966292],0
r3,1,0.299246,1.077551,[54  6] ; [23  5],[52.5  7.5] ; [24.5  3.5],0
a3,1,0.304221,1.055601,[43 17] ; [17 11],[40.90909091 19.09090909] ; [19.09090909  8.90909091],0
r4,1,0.317149,1.000667,[53  8] ; [22  6],[51.40449438  9.59550562] ; [23.59550562  4.40449438],0
v2,1,0.398592,0.712571,[31 28] ; [12 16],[29.16091954 29.83908046] ; [13.83908046 14.16091954],0
s8,1,0.411127,0.675539,[27 33] ; [10 18],[25.22727273 34.77272727] ; [11.77272727 16.22727273],0
a1,1,0.413892,0.667592,[ 2 59] ; [ 2 26],[ 2.74157303 58.25842697] ; [ 1.25842697 26.74157303],0
n6,1,0.421072,0.647321,[45 15] ; [18  9],[43.44827586 16.55172414] ; [19.55172414  7.44827586],0
s2,1,0.427239,0.630317,[31 29] ; [17 11],[32.72727273 27.27272727] ; [15.27272727 12.72727273],0
p1,1,0.430594,0.62122,[ 7 53] ; [ 5 23],[ 8.18181818 51.81818182] ; [ 3.81818182 24.18181818],0
u2,1,0.483522,0.490909,[8 8] ; [4 7],[7.11111111 8.88888889] ; [4.88888889 6.11111111],0
b2,1,0.524129,0.405762,[ 7 23] ; [ 6 13],[ 7.95918367 22.04081633] ; [ 5.04081633 13.95918367],0
b3,1,0.524129,0.405762,[ 7 23] ; [ 6 13],[ 7.95918367 22.04081633] ; [ 5.04081633 13.95918367],0
d1,1,0.540317,0.374953,[39 22] ; [16 12],[37.69662921 23.30337079] ; [17.30337079 10.69662921],0
u4,1,0.567951,0.326123,[ 1 60] ; [ 1 27],[ 1.37078652 59.62921348] ; [ 0.62921348 27.37078652],0
p12,1,0.569992,0.322696,[ 4 57] ; [ 1 27],[ 3.42696629 57.57303371] ; [ 1.57303371 26.42696629],0
n4,1,0.604354,0.268478,[44 17] ; [18  9],[42.97727273 18.02272727] ; [19.02272727  7.97727273],0
n3,1,0.624073,0.240184,[12  2] ; [7 2],[11.56521739  2.43478261] ; [7.43478261 1.56521739],0
d4,1,0.661024,0.192282,[50 11] ; [24  4],[50.71910112 10.28089888] ; [23.28089888  4.71910112],0
a5,1,0.669492,0.182197,[42 19] ; [18 10],[41.12359551 19.87640449] ; [18.87640449  9.12359551],0
s6,1,0.676245,0.174384,[41 17] ; [21  7],[41.81395349 16.18604651] ; [20.18604651  7.81395349],0
a4,1,0.680596,0.169456,[29 32] ; [12 16],[28.1011236 32.8988764] ; [12.8988764 15.1011236],0
p4,1,0.801764,0.063034,[43 18] ; [19  9],[42.49438202 18.50561798] ; [19.50561798  8.49438202],0
s7,1,0.817908,0.053009,[28 25] ; [12 12],[27.53246753 25.46753247] ; [12.46753247 11.53246753],0
p7,1,0.856727,0.032596,[38 23] ; [18 10],[38.38202247 22.61797753] ; [17.61797753 10.38202247],0
p8,1,0.901265,0.015392,[27 34] ; [12 16],[26.73033708 34.26966292] ; [12.26966292 15.73033708],0
a8,1,0.911399,0.012382,[ 6 46] ; [ 3 25],[ 5.85 46.15] ; [ 3.15 24.85],0
p5,1,0.915916,0.011147,[ 7 54] ; [ 3 25],[ 6.85393258 54.14606742] ; [ 3.14606742 24.85393258],0
