Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d5,1,2.9e-05,17.481657,[56 15] ; [25 33],[44.58139535 26.41860465] ; [36.41860465 21.58139535],1
p8,1,0.151233,2.05977,[21 49] ; [11 47],[17.5 52.5] ; [14.5 43.5],0
p6,1,0.271444,1.209433,[17 55] ; [ 9 48],[14.51162791 57.48837209] ; [11.48837209 45.51162791],0
p4,1,0.30152,1.067458,[26 46] ; [16 42],[23.26153846 48.73846154] ; [18.73846154 39.26153846],0
p1,1,0.311007,1.026394,[ 7 63] ; [ 3 55],[ 5.46875 64.53125] ; [ 4.53125 53.46875],0
a4,1,0.324734,0.969784,[31 40] ; [20 37],[28.2890625 42.7109375] ; [22.7109375 34.2890625],0
p11,1,0.379357,0.772785,[28 44] ; [27 31],[30.46153846 41.53846154] ; [24.53846154 33.46153846],0
p9,1,0.388497,0.743641,[24 44] ; [16 41],[21.76 46.24] ; [18.24 38.76],0
s8,1,0.396975,0.71747,[14 57] ; [ 8 49],[12.203125 58.796875] ; [ 9.796875 47.203125],0
s5,1,0.435777,0.607378,[ 9 61] ; [10 46],[10.55555556 59.44444444] ; [ 8.44444444 47.55555556],0
p5,1,0.507691,0.438823,[ 4 67] ; [ 5 53],[ 4.95348837 66.04651163] ; [ 4.04651163 53.95348837],0
b2,1,0.5163,0.421278,[16 30] ; [11 28],[14.61176471 31.38823529] ; [12.38823529 26.61176471],0
b3,1,0.5163,0.421278,[16 30] ; [11 28],[14.61176471 31.38823529] ; [12.38823529 26.61176471],0
s2,1,0.559092,0.341279,[21 51] ; [14 43],[19.53488372 52.46511628] ; [15.46511628 41.53488372],0
n4,1,0.562362,0.335631,[47 25] ; [35 23],[45.41538462 26.58461538] ; [36.58461538 21.41538462],0
v1,1,0.588929,0.29202,[16 56] ; [15 42],[17.30232558 54.69767442] ; [13.69767442 43.30232558],0
s3,1,0.706181,0.142122,[31 40] ; [23 34],[29.953125 41.046875] ; [24.046875 32.953125],0
n6,1,0.736309,0.113397,[42 29] ; [36 22],[42.93023256 28.06976744] ; [35.06976744 22.93023256],0
n2,1,0.770657,0.084982,[16 14] ; [16 12],[16.55172414 13.44827586] ; [15.44827586 12.55172414],0
s7,1,0.771448,0.084379,[18 49] ; [13 40],[17.30833333 49.69166667] ; [13.69166667 39.30833333],0
s4,1,0.789183,0.071488,[12 58] ; [11 47],[12.578125 57.421875] ; [10.421875 47.578125],0
u2,1,0.79247,0.069224,[10 14] ; [13 21],[ 9.51724138 14.48275862] ; [13.48275862 20.51724138],0
p3,1,0.817306,0.053366,[21 51] ; [18 40],[21.6 50.4] ; [17.4 40.6],0
a8,1,0.881904,0.022069,[ 8 60] ; [ 6 49],[ 7.7398374 60.2601626] ; [ 6.2601626 48.7398374],0
s1,1,0.927369,0.008309,[ 7 64] ; [ 6 52],[ 7.15503876 63.84496124] ; [ 5.84496124 52.15503876],0
p7,1,0.942578,0.005188,[29 43] ; [23 35],[28.8 43.2] ; [23.2 34.8],0
n5,1,0.942578,0.005188,[43 29] ; [35 23],[43.2 28.8] ; [34.8 23.2],0
v3,1,0.947556,0.004327,[13 58] ; [10 46],[12.85826772 58.14173228] ; [10.14173228 45.85826772],0
a1,1,0.953335,0.003425,[ 6 66] ; [ 5 53],[ 6.09230769 65.90769231] ; [ 4.90769231 53.09230769],0
b4,1,0.965156,0.001908,[40 32] ; [32 26],[39.87692308 32.12307692] ; [32.12307692 25.87692308],0
