Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v4,1,0.006328,7.454428,[ 9 16] ; [25 10],[14.16666667 10.83333333] ; [19.83333333 15.16666667],0
a4,1,0.429795,0.623377,[ 8 17] ; [ 8 27],[ 6.66666667 18.33333333] ; [ 9.33333333 25.66666667],0
b5,1,0.432111,0.617143,[14 11] ; [16 19],[12.5 12.5] ; [17.5 17.5],0
b1,1,0.451771,0.566204,[16  9] ; [19 16],[14.58333333 10.41666667] ; [20.41666667 14.58333333],0
p5,1,0.487335,0.482405,[ 2 22] ; [ 5 30],[ 2.84745763 21.15254237] ; [ 4.15254237 30.84745763],0
v1,1,0.528993,0.396326,[ 6 19] ; [11 24],[ 7.08333333 17.91666667] ; [ 9.91666667 25.08333333],0
n4,1,0.537555,0.38009,[13 12] ; [21 14],[14.16666667 10.83333333] ; [19.83333333 15.16666667],0
s4,1,0.582306,0.302521,[ 3 22] ; [ 6 29],[ 3.75 21.25] ; [ 5.25 29.75],0
n5,1,0.59298,0.285714,[16  9] ; [20 15],[15. 10.] ; [21. 14.],0
p3,1,0.605897,0.266193,[ 5 20] ; [ 9 26],[ 5.83333333 19.16666667] ; [ 8.16666667 26.83333333],0
s3,1,0.629175,0.233181,[ 7 17] ; [ 8 26],[ 6.20689655 17.79310345] ; [ 8.79310345 25.20689655],0
d5,1,0.630981,0.230733,[12 13] ; [19 16],[12.91666667 12.08333333] ; [18.08333333 16.91666667],0
n3,1,0.648206,0.20817,[5 4] ; [11  6],[5.53846154 3.46153846] ; [10.46153846  6.53846154],0
n2,1,0.648206,0.20817,[5 4] ; [11  6],[5.53846154 3.46153846] ; [10.46153846  6.53846154],0
v2,1,0.661975,0.191133,[ 6 17] ; [11 24],[ 6.74137931 16.25862069] ; [10.25862069 24.74137931],0
b3,1,0.696574,0.152061,[ 5 12] ; [ 5 16],[ 4.47368421 12.52631579] ; [ 5.52631579 15.47368421],0
b2,1,0.696574,0.152061,[ 5 12] ; [ 5 16],[ 4.47368421 12.52631579] ; [ 5.52631579 15.47368421],0
d4,1,0.711138,0.137143,[16  9] ; [24 11],[16.66666667  8.33333333] ; [23.33333333 11.66666667],0
u3,1,0.729571,0.119505,[4 9] ; [ 4 12],[3.5862069 9.4137931] ; [ 4.4137931 11.5862069],0
a3,1,0.74606,0.104872,[12 12] ; [19 16],[12.61016949 11.38983051] ; [18.38983051 16.61016949],0
s2,1,0.746535,0.104466,[ 5 20] ; [ 8 26],[ 5.50847458 19.49152542] ; [ 7.49152542 26.50847458],0
d2,1,0.775097,0.081633,[ 8 17] ; [10 25],[ 7.5 17.5] ; [10.5 24.5],0
a5,1,0.793428,0.068571,[13 12] ; [17 18],[12.5 12.5] ; [17.5 17.5],0
a6,1,0.824848,0.04898,[10 15] ; [15 20],[10.41666667 14.58333333] ; [14.58333333 20.41666667],0
b4,1,0.824848,0.04898,[15 10] ; [20 15],[14.58333333 10.41666667] ; [20.41666667 14.58333333],0
u2,1,0.836687,0.042491,[7 6] ; [8 8],[6.72413793 6.27586207] ; [8.27586207 7.72413793],0
a7,1,0.861108,0.030612,[12 13] ; [16 19],[11.66666667 13.33333333] ; [16.33333333 18.66666667],0
v3,1,1.0,0.0,[ 5 20] ; [ 7 28],[ 5. 20.] ; [ 7. 28.],0
