Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,64.917557,[243  28] ; [20 28],[223.42633229  47.57366771] ; [39.57366771  8.42633229],1
p12,1,0.101697,2.678732,[ 33 238] ; [ 2 46],[ 29.73354232 241.26645768] ; [ 5.26645768 42.73354232],0
p9,1,0.111851,2.527873,[246  26] ; [38  8],[242.91823899  29.08176101] ; [41.08176101  4.91823899],0
v4,1,0.122454,2.385653,[263   6] ; [45  3],[261.36277603   7.63722397] ; [46.63722397  1.36277603],0
d3,1,0.156408,2.008618,[201  69] ; [31 17],[196.98113208  73.01886792] ; [35.01886792 12.98113208],0
p10,1,0.174002,1.848125,[234  37] ; [37 10],[230.94654088  40.05345912] ; [40.05345912  6.94654088],0
a7,1,0.176682,1.825312,[183  89] ; [37 11],[187.  85.] ; [33. 15.],0
a1,1,0.19583,1.673203,[ 19 253] ; [ 1 47],[ 17. 255.] ; [ 3. 45.],0
d5,1,0.211621,1.560304,[227  42] ; [37 11],[224.02523659  44.97476341] ; [39.97476341  8.02523659],0
d2,1,0.222271,1.48965,[155 115] ; [23 25],[151.13207547 118.86792453] ; [26.86792453 21.13207547],0
v1,1,0.230668,1.436738,[154 110] ; [23 24],[150.25080386 113.74919614] ; [26.74919614 20.25080386],0
b3,1,0.247281,1.338602,[ 75 118] ; [15 15],[ 77.89237668 115.10762332] ; [12.10762332 17.89237668],0
b2,1,0.247281,1.338602,[ 75 118] ; [15 15],[ 77.89237668 115.10762332] ; [12.10762332 17.89237668],0
b1,1,0.261347,1.261609,[120 152] ; [17 31],[116.45 155.55] ; [20.55 27.45],0
u3,1,0.26379,1.248759,[31 14] ; [11  2],[32.5862069 12.4137931] ; [9.4137931 3.5862069],0
p8,1,0.268088,1.226503,[158 111] ; [23 23],[154.56825397 114.43174603] ; [26.43174603 19.56825397],0
d4,1,0.289436,1.122243,[234  35] ; [39  9],[231.66246057  37.33753943] ; [41.33753943  6.66246057],0
a2,1,0.35775,0.845775,[ 80 192] ; [11 37],[ 77.35 194.65] ; [13.65 34.35],0
r4,1,0.368213,0.809686,[249  23] ; [42  6],[247.35  24.65] ; [43.65  4.35],0
p7,1,0.411582,0.674226,[190  74] ; [29 15],[187.71428571  76.28571429] ; [31.28571429 12.71428571],0
s2,1,0.427931,0.628433,[243  29] ; [41  7],[241.4  30.6] ; [42.6  5.4],0
s8,1,0.442475,0.589855,[200  70] ; [33 15],[197.83018868  72.16981132] ; [35.16981132 12.83018868],0
n2,1,0.507064,0.440122,[44  8] ; [14  4],[43.08571429  8.91428571] ; [14.91428571  3.08571429],0
r3,1,0.521229,0.41146,[260  11] ; [46  1],[260.77358491  10.22641509] ; [45.22641509  1.77358491],0
v2,1,0.546009,0.364515,[162 105] ; [24 19],[160.2 106.8] ; [25.8 17.2],0
a6,1,0.695296,0.153412,[176  93] ; [30 18],[174.80757098  94.19242902] ; [31.19242902 16.80757098],0
s6,1,0.758809,0.094277,[242  24] ; [43  5],[241.43312102  24.56687898] ; [43.56687898  4.43312102],0
s5,1,0.759506,0.093715,[125 132] ; [23 22],[125.94701987 131.05298013] ; [22.05298013 22.94701987],0
p1,1,0.851753,0.034925,[ 32 239] ; [ 6 41],[ 32.3836478 238.6163522] ; [ 5.6163522 41.3836478],0
u4,1,0.853098,0.034287,[ 13 259] ; [ 2 46],[ 12.75 259.25] ; [ 2.25 45.75],0
b5,1,0.861851,0.030283,[155 117] ; [28 20],[155.55 116.45] ; [27.45 20.55],0
n3,1,0.915903,0.011151,[36 16] ; [12  5],[36.17391304 15.82608696] ; [11.82608696  5.17391304],0
r2,1,0.943474,0.005027,[261   6] ; [47  1],[261.06666667   5.93333333] ; [46.93333333  1.06666667],0
n1,1,0.94821,0.004219,[28 24] ; [9 8],[27.88405797 24.11594203] ; [9.11594203 7.88405797],0
u2,1,0.960815,0.002414,[29 15] ; [8 4],[29.07142857 14.92857143] ; [7.92857143 4.07142857],0
