Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,33.142171,[132  25] ; [16 24],[117.94923858  39.05076142] ; [30.05076142  9.94923858],1
v2,1,0.157373,1.999291,[80 73] ; [15 23],[76.09947644 76.90052356] ; [18.90052356 19.09947644],0
v4,1,0.19187,1.703199,[147  10] ; [35  5],[145.04568528  11.95431472] ; [36.95431472  3.04568528],0
p12,1,0.19571,1.674105,[ 13 141] ; [ 1 39],[ 11.11340206 142.88659794] ; [ 2.88659794 37.11340206],0
p7,1,0.226388,1.463411,[100  53] ; [22 18],[96.71502591 56.28497409] ; [25.28497409 14.71502591],0
u3,1,0.246219,1.344632,[19 22] ; [9 5],[20.87272727 20.12727273] ; [7.12727273 6.87272727],0
u1,1,0.278328,1.175234,[ 11 147] ; [ 1 40],[  9.52763819 148.47236181] ; [ 2.47236181 38.52763819],0
a3,1,0.295665,1.093644,[117  41] ; [27 14],[114.33165829  43.66834171] ; [29.66834171 11.33165829],0
n1,1,0.370798,0.80099,[16 20] ; [ 5 11],[14.53846154 21.46153846] ; [6.46153846 9.53846154],0
a8,1,0.388175,0.744651,[ 19 131] ; [ 3 36],[ 17.46031746 132.53968254] ; [ 4.53968254 34.46031746],0
r4,1,0.43002,0.622769,[145  13] ; [36  5],[143.70854271  14.29145729] ; [37.29145729  3.70854271],0
n3,1,0.432988,0.614796,[21 13] ; [11  4],[22.20408163 11.79591837] ; [9.79591837 5.20408163],0
d3,1,0.49197,0.472215,[75 83] ; [17 24],[73.04522613 84.95477387] ; [18.95477387 22.04522613],0
v1,1,0.497233,0.460838,[88 66] ; [21 20],[86.08205128 67.91794872] ; [22.91794872 18.08205128],0
u2,1,0.545358,0.365698,[22 18] ; [9 5],[22.96296296 17.03703704] ; [8.03703704 5.96296296],0
r3,1,0.545942,0.364637,[147  11] ; [37  4],[146.09045226  11.90954774] ; [37.90954774  3.09045226],0
a1,1,0.573633,0.316641,[  8 150] ; [ 3 38],[  8.73366834 149.26633166] ; [ 2.26633166 38.73366834],0
s1,1,0.593794,0.284457,[  8 147] ; [ 3 38],[  8.69897959 146.30102041] ; [ 2.30102041 38.69897959],0
b4,1,0.637505,0.22202,[86 72] ; [24 17],[87.33668342 70.66331658] ; [22.66331658 18.33668342],0
a2,1,0.65021,0.205635,[ 12 146] ; [ 4 37],[ 12.70351759 145.29648241] ; [ 3.29648241 37.70351759],0
r2,1,0.719751,0.128731,[146   9] ; [38  3],[145.51020408   9.48979592] ; [38.48979592  2.51020408],0
p1,1,0.721555,0.127008,[ 10 147] ; [ 2 39],[  9.51515152 147.48484848] ; [ 2.48484848 38.51515152],0
a4,1,0.727825,0.121118,[68 89] ; [19 22],[68.98484848 88.01515152] ; [18.01515152 22.98484848],0
a6,1,0.750096,0.10145,[66 92] ; [16 25],[65.10552764 92.89447236] ; [16.89447236 24.10552764],0
s4,1,0.765948,0.088613,[ 30 127] ; [ 7 34],[ 29.33838384 127.66161616] ; [ 7.66161616 33.33838384],0
d4,1,0.838238,0.041677,[124  33] ; [31  9],[123.52791878  33.47208122] ; [31.47208122  8.52791878],0
