Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.0,73.01471,[133 174] ; [197  52],[182.21223022 124.78776978] ; [147.78776978 101.21223022],1
u3,1,0.533037,0.388598,[52 36] ; [36 20],[53.77777778 34.22222222] ; [34.22222222 21.77777778],0
r4,1,0.540355,0.374881,[301  16] ; [242  10],[302.51493849  14.48506151] ; [240.48506151  11.51493849],0
r3,1,0.562918,0.334677,[302  13] ; [242   8],[303.2920354  11.7079646] ; [240.7079646   9.2920354],0
p11,1,0.586111,0.296459,[256  61] ; [208  44],[258.5026362  58.4973638] ; [205.4973638  46.5026362],0
p9,1,0.625387,0.238368,[262  52] ; [209  37],[264.09642857  49.90357143] ; [206.90357143  39.09642857],0
a6,1,0.640108,0.218601,[217 100] ; [175  74],[219.54770318  97.45229682] ; [172.45229682  76.54770318],0
d5,1,0.64691,0.209818,[263  54] ; [211  39],[265.00529101  51.99470899] ; [208.99470899  41.00529101],0
b5,1,0.665948,0.186378,[183 134] ; [150 102],[185.5202109 131.4797891] ; [147.4797891 104.5202109],0
p6,1,0.72987,0.119231,[126 187] ; [103 144],[127.99464286 185.00535714] ; [101.00535714 145.99464286],0
a8,1,0.749316,0.102107,[ 48 244] ; [ 38 179],[ 49.33595285 242.66404715] ; [ 36.66404715 180.33595285],0
d4,1,0.807473,0.059384,[267  50] ; [207  41],[265.94336283  51.05663717] ; [208.05663717  39.94336283],0
b2,1,0.810316,0.057609,[ 78 119] ; [ 66 106],[ 76.87804878 120.12195122] ; [ 67.12195122 104.87804878],0
b3,1,0.810316,0.057609,[ 78 119] ; [ 66 106],[ 76.87804878 120.12195122] ; [ 67.12195122 104.87804878],0
n1,1,0.817061,0.053512,[34 37] ; [15 18],[33.45192308 37.54807692] ; [15.54807692 17.45192308],0
s6,1,0.912193,0.01216,[219  90] ; [174  73],[218.4118705  90.5881295] ; [174.5881295  72.4118705],0
u2,1,0.934145,0.006828,[47 39] ; [31 25],[47.23943662 38.76056338] ; [30.76056338 25.23943662],0
s1,1,0.93473,0.006707,[ 11 302] ; [  9 238],[ 11.17857143 301.82142857] ; [  8.82142857 238.17857143],0
r2,1,0.973992,0.001063,[306   9] ; [242   7],[306.06382979   8.93617021] ; [241.93617021   7.06382979],0
p2,1,0.983828,0.000411,[268  47] ; [212  37],[268.08510638  46.91489362] ; [211.91489362  37.08510638],0
