Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.0,55.717964,[34 62] ; [218  65],[63.83113456 32.16886544] ; [188.16886544  94.83113456],1
n6,1,0.360406,0.836479,[78 15] ; [247  35],[80.6 12.4] ; [244.4  37.6],0
p11,1,0.420537,0.648813,[77 19] ; [218  68],[74.13612565 21.86387435] ; [220.86387435  65.13612565],0
r3,1,0.423716,0.639986,[93  3] ; [278   5],[93.97361478  2.02638522] ; [277.02638522   5.97361478],0
s4,1,0.428868,0.625888,[24 71] ; [ 60 221],[21.22340426 73.77659574] ; [ 62.77659574 218.22340426],0
p12,1,0.444949,0.583486,[ 9 84] ; [ 36 249],[11.07142857 81.92857143] ; [ 33.92857143 251.07142857],0
n2,1,0.506266,0.441777,[18  7] ; [41 11],[19.15584416  5.84415584] ; [39.84415584 12.15584416],0
p3,1,0.55499,0.348453,[53 42] ; [148 135],[50.51587302 44.48412698] ; [150.48412698 132.51587302],0
a4,1,0.636102,0.223876,[47 49] ; [148 138],[49.0052356 46.9947644] ; [145.9947644 140.0052356],0
a8,1,0.656071,0.198331,[14 79] ; [ 44 214],[15.36752137 77.63247863] ; [ 42.63247863 215.36752137],0
p8,1,0.675818,0.174872,[49 45] ; [154 128],[50.75 43.25] ; [152.25 129.75],0
p6,1,0.686915,0.162446,[39 54] ; [125 157],[40.672 52.328] ; [123.328 158.672],0
s1,1,0.714126,0.134191,[ 6 89] ; [ 15 267],[ 5.29177719 89.70822281] ; [ 15.70822281 266.29177719],0
s3,1,0.805755,0.06047,[87  9] ; [254  29],[86.37467018  9.62532982] ; [254.62532982  28.37467018],0
p5,1,0.82368,0.049646,[13 80] ; [ 37 246],[12.36702128 80.63297872] ; [ 37.63297872 245.36702128],0
n5,1,0.846034,0.037706,[76 18] ; [227  57],[75.34920635 18.65079365] ; [227.65079365  56.34920635],0
d5,1,0.87918,0.023107,[80 15] ; [241  43],[80.46174142 14.53825858] ; [240.53825858  43.46174142],0
u3,1,0.88495,0.020937,[11  5] ; [48 20],[11.23809524  4.76190476] ; [47.76190476 20.23809524],0
p7,1,0.902362,0.01505,[64 29] ; [186  87],[63.52459016 29.47540984] ; [186.47540984  86.52459016],0
