Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.0,27.151248,[119  36] ; [20 33],[103.58173077  51.41826923] ; [35.41826923 17.58173077],1
n1,1,0.39701,0.717365,[ 8 19] ; [6 8],[ 9.2195122 17.7804878] ; [4.7804878 9.2195122],0
n5,1,0.401916,0.702586,[110  44] ; [41 12],[112.33816425  41.66183575] ; [38.66183575 14.33816425],0
p3,1,0.406558,0.688845,[92 63] ; [28 25],[89.42307692 65.57692308] ; [30.57692308 22.42307692],0
s1,1,0.45528,0.557474,[  3 151] ; [ 2 51],[  3.71980676 150.28019324] ; [ 1.28019324 51.71980676],0
p7,1,0.458762,0.548914,[123  31] ; [39 13],[121.10679612  32.89320388] ; [40.89320388 11.10679612],0
p12,1,0.464867,0.534151,[ 10 144] ; [ 2 51],[  8.92753623 145.07246377] ; [ 3.07246377 49.92753623],0
d1,1,0.560988,0.337996,[89 66] ; [28 25],[87.1875 67.8125] ; [29.8125 23.1875],0
v4,1,0.580462,0.305488,[149   6] ; [50  3],[148.29326923   6.70673077] ; [50.70673077  2.29326923],0
s2,1,0.587445,0.294353,[ 25 128] ; [ 7 46],[ 23.76699029 129.23300971] ; [ 8.23300971 44.76699029],0
b4,1,0.623385,0.241138,[85 70] ; [27 26],[83.46153846 71.53846154] ; [28.53846154 24.46153846],0
v3,1,0.663024,0.18987,[53 98] ; [20 32],[54.30049261 96.69950739] ; [18.69950739 33.30049261],0
p6,1,0.668134,0.183793,[67 86] ; [21 31],[65.67804878 87.32195122] ; [22.32195122 29.67804878],0
u2,1,0.704371,0.143965,[29 25] ; [14 10],[29.76923077 24.23076923] ; [13.23076923 10.76923077],0
n4,1,0.722144,0.126447,[115  40] ; [38 15],[114.01442308  40.98557692] ; [38.98557692 14.01442308],0
p4,1,0.749,0.102373,[108  47] ; [35 17],[107.07729469  47.92270531] ; [35.92270531 16.07729469],0
s6,1,0.761366,0.092226,[70 80] ; [23 29],[69.05940594 80.94059406] ; [23.94059406 28.05940594],0
n6,1,0.810652,0.057401,[130  24] ; [44  9],[129.44927536  24.55072464] ; [44.55072464  8.44927536],0
b2,1,0.849103,0.0362,[28 61] ; [10 20],[28.42016807 60.57983193] ; [ 9.57983193 20.42016807],0
b3,1,0.849103,0.0362,[28 61] ; [10 20],[28.42016807 60.57983193] ; [ 9.57983193 20.42016807],0
p1,1,0.852945,0.034359,[ 16 139] ; [ 5 48],[ 15.64903846 139.35096154] ; [ 5.35096154 47.64903846],0
p5,1,0.858024,0.032002,[ 22 133] ; [ 7 46],[ 21.61057692 133.38942308] ; [ 7.38942308 45.61057692],0
v2,1,0.860438,0.030912,[85 66] ; [30 22],[85.54187192 65.45812808] ; [29.45812808 22.54187192],0
n3,1,0.929912,0.007736,[19  9] ; [9 4],[19.12195122  8.87804878] ; [8.87804878 4.12195122],0
a4,1,0.934942,0.006663,[62 92] ; [21 32],[61.74879227 92.25120773] ; [21.25120773 31.74879227],0
