Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s5,1,0.0,27.390163,[ 49 233] ; [20 16],[ 61.18867925 220.81132075] ; [ 7.81132075 28.18867925],1
p1,1,0.115995,2.470584,[ 23 263] ; [ 6 32],[ 25.59876543 260.40123457] ; [ 3.40123457 34.59876543],0
b1,1,0.119724,2.420929,[ 92 195] ; [17 21],[ 96.25538462 190.74461538] ; [12.74461538 25.25538462],0
a3,1,0.126791,2.331366,[183 104] ; [29  9],[187.21230769  99.78769231] ; [24.78769231 13.21230769],0
b4,1,0.127717,2.320036,[159 128] ; [26 12],[163.36923077 123.63076923] ; [21.63076923 16.36923077],0
u2,1,0.14306,2.144737,[54 49] ; [7 2],[56.09821429 46.90178571] ; [4.90178571 4.09821429],0
n5,1,0.15482,2.024105,[201  84] ; [31  7],[204.70588235  80.29411765] ; [27.29411765 10.70588235],0
p6,1,0.168992,1.891861,[ 90 192] ; [16 21],[ 93.70532915 188.29467085] ; [12.29467085 24.70532915],0
v2,1,0.199084,1.64908,[154 124] ; [24 12],[157.59235669 120.40764331] ; [20.40764331 15.59235669],0
v4,1,0.232657,1.424543,[271  16] ; [34  4],[269.33846154  17.66153846] ; [35.66153846  2.33846154],0
d5,1,0.237105,1.397725,[228  59] ; [27 11],[225.18461538  61.81538462] ; [29.81538462  8.18461538],0
s8,1,0.272697,1.203129,[ 69 217] ; [12 25],[ 71.72136223 214.27863777] ; [ 9.27863777 27.72136223],0
r1,1,0.312805,1.018795,[218  69] ; [26 12],[215.47076923  71.52923077] ; [28.52923077  9.47076923],0
n2,1,0.366563,0.815281,[52 19] ; [4 3],[50.97435897 20.02564103] ; [5.02564103 1.97435897],0
u3,1,0.380789,0.768155,[53 50] ; [6 3],[54.25892857 48.74107143] ; [4.74107143 4.25892857],0
s4,1,0.403965,0.696491,[ 28 256] ; [ 2 34],[ 26.625 257.375] ; [ 3.375 32.625],0
a4,1,0.405529,0.69187,[118 168] ; [13 25],[115.63580247 170.36419753] ; [15.36419753 22.63580247],0
v1,1,0.456893,0.553496,[147 137] ; [21 15],[149.1 134.9] ; [18.9 17.1],0
a8,1,0.472525,0.516066,[ 35 223] ; [ 3 30],[ 33.69072165 224.30927835] ; [ 4.30927835 28.69072165],0
n4,1,0.472596,0.515899,[211  76] ; [30  8],[212.82153846  74.17846154] ; [28.17846154  9.82153846],0
r4,1,0.486915,0.483337,[253  34] ; [32  6],[251.67692308  35.32307692] ; [33.32307692  4.67692308],0
n6,1,0.497657,0.459929,[244  43] ; [33  4],[245.36728395  41.63271605] ; [31.63271605  5.36728395],0
p2,1,0.513785,0.426352,[235  51] ; [32  5],[236.41486068  49.58513932] ; [30.58513932  6.41486068],0
d3,1,0.516982,0.41991,[189  98] ; [23 15],[187.21230769  99.78769231] ; [24.78769231 13.21230769],0
b5,1,0.525903,0.402301,[174 113] ; [21 17],[172.2 114.8] ; [22.8 15.2],0
s1,1,0.564599,0.331803,[  4 281] ; [ 1 37],[  4.41176471 280.58823529] ; [ 0.58823529 37.41176471],0
a6,1,0.583275,0.30097,[199  88] ; [28 10],[200.45846154  86.54153846] ; [26.54153846 11.45846154],0
d1,1,0.612785,0.256139,[156 131] ; [19 19],[154.53846154 132.46153846] ; [20.46153846 17.53846154],0
a7,1,0.710585,0.137694,[204  82] ; [26 12],[203.02469136  82.97530864] ; [26.97530864 11.02469136],0
a2,1,0.724577,0.12415,[ 52 235] ; [ 6 32],[ 51.21846154 235.78153846] ; [ 6.78153846 31.21846154],0
u1,1,0.758229,0.094745,[ 40 247] ; [ 6 32],[ 40.62153846 246.37846154] ; [ 5.37846154 32.62153846],0
s2,1,0.795336,0.067282,[ 34 250] ; [ 4 34],[ 33.51552795 250.48447205] ; [ 4.48447205 33.51552795],0
d2,1,0.885989,0.020558,[124 161] ; [17 21],[124.41176471 160.58823529] ; [16.58823529 21.41176471],0
n1,1,0.913225,0.011875,[22 50] ; [2 5],[21.87341772 50.12658228] ; [2.12658228 4.87341772],0
d4,1,0.929835,0.007753,[224  62] ; [30  8],[224.20987654  61.79012346] ; [29.79012346  8.20987654],0
