Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.0,75.986644,[248  25] ; [18 28],[227.64263323  45.35736677] ; [38.35736677  7.64263323],1
p12,1,0.388016,0.74515,[ 29 243] ; [ 3 43],[ 27.37106918 244.62893082] ; [ 4.62893082 41.37106918],0
b1,1,0.39775,0.715117,[107 167] ; [21 25],[109.6 164.4] ; [18.4 27.6],0
d4,1,0.40666,0.688545,[237  35] ; [38  8],[235.22012579  36.77987421] ; [39.77987421  6.22012579],0
b2,1,0.452262,0.564978,[ 80 105] ; [10 18],[ 78.16901408 106.83098592] ; [11.83098592 16.16901408],0
b3,1,0.452262,0.564978,[ 80 105] ; [10 18],[ 78.16901408 106.83098592] ; [11.83098592 16.16901408],0
p1,1,0.477529,0.504501,[ 27 247] ; [ 6 39],[ 28.34482759 245.65517241] ; [ 4.65517241 40.34482759],0
s4,1,0.487593,0.481833,[ 42 229] ; [ 9 37],[ 43.59936909 227.40063091] ; [ 7.40063091 38.59936909],0
a4,1,0.525888,0.40233,[132 140] ; [20 26],[130.01257862 141.98742138] ; [21.98742138 24.01257862],0
a1,1,0.527778,0.398667,[ 17 257] ; [ 4 42],[ 17.98125 256.01875] ; [ 3.01875 42.98125],0
a5,1,0.528958,0.396392,[214  60] ; [34 12],[212.35  61.65] ; [35.65 10.35],0
d3,1,0.546823,0.363039,[196  77] ; [35 11],[197.68965517  75.31034483] ; [33.31034483 12.68965517],0
n2,1,0.562834,0.334821,[33  7] ; [9 1],[33.6  6.4] ; [8.4 1.6],0
a3,1,0.664891,0.187636,[211  61] ; [37  9],[212.12578616  59.87421384] ; [35.87421384 10.12578616],0
u2,1,0.687711,0.161575,[32 30] ; [4 5],[31.43661972 30.56338028] ; [4.56338028 4.43661972],0
b4,1,0.717571,0.130832,[159 115] ; [28 18],[160.11875 113.88125] ; [26.88125 19.11875],0
u3,1,0.856602,0.032653,[37 26] ; [5 4],[36.75 26.25] ; [5.25 3.75],0
a7,1,0.96558,0.001862,[195  78] ; [33 13],[195.12225705  77.87774295] ; [32.87774295 13.12225705],0
