Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.0,42.108825,[124  41] ; [18 45],[102.76315789  62.23684211] ; [39.23684211 23.76315789],1
s6,1,0.499817,0.455325,[122  40] ; [47 12],[123.88235294  38.11764706] ; [45.11764706 13.88235294],0
p2,1,0.521833,0.410269,[153  14] ; [56  7],[151.75217391  15.24782609] ; [57.24782609  5.75217391],0
u3,1,0.545623,0.365217,[24 16] ; [12 11],[22.85714286 17.14285714] ; [13.14285714  9.85714286],0
n4,1,0.574907,0.31454,[138  29] ; [54  9],[139.40869565  27.59130435] ; [52.59130435 10.40869565],0
p5,1,0.629015,0.233399,[ 45 122] ; [15 48],[ 43.56521739 123.43478261] ; [16.43478261 46.56521739],0
d1,1,0.671771,0.179538,[111  56] ; [40 23],[109.63913043  57.36086957] ; [41.36086957 21.63913043],0
n2,1,0.714911,0.133421,[20  4] ; [11  3],[19.57894737  4.42105263] ; [11.42105263  2.57894737],0
s1,1,0.716991,0.131394,[  7 159] ; [ 2 61],[  6.52401747 159.47598253] ; [ 2.47598253 60.52401747],0
n5,1,0.795947,0.066872,[140  26] ; [54  9],[140.62882096  25.37117904] ; [53.37117904  9.62882096],0
u2,1,0.825262,0.048745,[22 19] ; [13 10],[22.421875 18.578125] ; [12.578125 10.421875],0
v3,1,0.829818,0.046197,[72 90] ; [29 34],[72.72 89.28] ; [28.28 34.72],0
a8,1,0.85592,0.032968,[ 24 122] ; [11 52],[ 24.44976077 121.55023923] ; [10.55023923 52.44976077],0
r3,1,0.871087,0.026334,[157   7] ; [60  3],[156.7753304   7.2246696] ; [60.2246696  2.7753304],0
n3,1,0.873624,0.025299,[16  8] ; [9 4],[16.21621622  7.78378378] ; [8.78378378 4.21621622],0
p10,1,0.8933,0.017991,[146  20] ; [55  8],[145.70305677  20.29694323] ; [55.29694323  7.70305677],0
s2,1,0.898857,0.016156,[98 67] ; [38 25],[98.42105263 66.57894737] ; [37.57894737 25.42105263],0
a1,1,0.912605,0.012046,[ 14 153] ; [ 5 58],[ 13.79565217 153.20434783] ; [ 5.20434783 57.79565217],0
