Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.0,113.161471,[127  45] ; [ 25 135],[78.74698795 93.25301205] ; [73.25301205 86.74698795],1
a1,1,0.253357,1.304697,[  3 171] ; [  6 154],[  4.68862275 169.31137725] ; [  4.31137725 155.68862275],0
n5,1,0.26339,1.250852,[122  50] ; [103  55],[117.27272727  54.72727273] ; [107.72727273  50.27272727],0
s4,1,0.348163,0.88014,[ 23 150] ; [ 27 132],[ 26.05421687 146.94578313] ; [ 23.94578313 135.05421687],0
p1,1,0.400287,0.707463,[ 10 164] ; [  6 153],[  8.36036036 165.63963964] ; [  7.63963964 151.36036036],0
a8,1,0.415783,0.662204,[ 17 132] ; [ 22 129],[ 19.37 129.63] ; [ 19.63 131.37],0
b1,1,0.493488,0.468913,[ 59 115] ; [ 60 100],[ 61.99401198 112.00598802] ; [ 57.00598802 102.99401198],0
p5,1,0.560478,0.338876,[ 10 163] ; [  7 153],[  8.83183183 164.16816817] ; [  8.16816817 151.83183183],0
p7,1,0.597607,0.278621,[81 91] ; [79 79],[83.39393939 88.60606061] ; [76.60606061 81.39393939],0
u4,1,0.61182,0.257533,[  2 172] ; [  1 159],[  1.56287425 172.43712575] ; [  1.43712575 158.56287425],0
n2,1,0.623219,0.241369,[31 15] ; [36 14],[32.10416667 13.89583333] ; [34.89583333 15.10416667],0
b4,1,0.773301,0.082979,[106  68] ; [95 65],[104.71257485  69.28742515] ; [96.28742515 63.71257485],0
n1,1,0.868717,0.02732,[14 32] ; [16 34],[14.375 31.625] ; [15.625 34.375],0
s1,1,0.875362,0.024602,[  5 167] ; [  5 151],[  5.24390244 166.75609756] ; [  4.75609756 151.24390244],0
v1,1,0.891917,0.018463,[82 86] ; [74 80],[81.39130435 86.60869565] ; [74.60869565 79.39130435],0
n3,1,0.908382,0.013243,[36 12] ; [38 12],[36.24489796 11.75510204] ; [37.75510204 12.24489796],0
